step,disc_loss,disc_loss_real,disc_loss_fake,disc_grad_norm,gen_loss,gen_grad_norm,real_score_mean,real_score_std,real_score_min,real_score_max,fake_score_mean_disc,fake_score_std_disc,fake_score_min_disc,fake_score_max_disc,fake_score_mean_gen,fake_score_std_gen,fake_score_min_gen,fake_score_max_gen
1,0.710749330243875,0.6215392644141227,0.7725687373065864,0.29654829003424316,0.6262759139122236,0.11094363494725049,0.5386417077955274,0.040040017911402014,0.4634406147764302,0.6019998522777812,0.5365453131594585,0.03952332513659674,0.459241025457508,0.5846807014481775,0.535525060590997,0.03144236432796516,0.4940232211549853,0.5872471662759903
2,0.7218337584293169,0.6762741273953401,0.7365649429335412,0.26623836060023803,0.6011012167689624,0.10455650317471359,0.5102310285718779,0.042449218368633454,0.43704719863435115,0.6139560847957686,0.5199478018534289,0.03532079567014897,0.4471728524434311,0.5894463411502453,0.5488335583677801,0.02549529846210775,0.5017900329164253,0.5858329718041908
3,0.7095036728633701,0.6447706921739473,0.7314245801962038,0.30429656117852383,0.6594208764490332,0.13063383373864404,0.5266250352732462,0.04287056979077055,0.4142407433994355,0.5935604966284944,0.517667864108584,0.03247431754367336,0.4599830487245301,0.5846624659705489,0.51782820301264,0.025576087481360317,0.468765866747961,0.5607156107232303
4,0.710157372815005,0.6663585978865716,0.7855118119600049,0.27785287183794527,0.6139349520665114,0.12660839606648783,0.5148819352476994,0.03631220914238008,0.44200291404697906,0.5686937244790851,0.5427108788831025,0.035523320085865374,0.49619759045404377,0.6029288707994298,0.5421913889318988,0.03127955620824925,0.4597666499382167,0.5915722728510782
5,0.689442811281752,0.6392739127277245,0.7393166017570062,0.2959116204503343,0.6295724512383762,0.14729553858531474,0.5304633769262246,0.05214408360132054,0.38952812928801894,0.6089184924103863,0.5217841443791477,0.027023748536744014,0.47671847020278685,0.5820095555771765,0.5334357042813795,0.02419537187900787,0.47766934177319587,0.5662584816764873
6,0.7039398971517391,0.6860406950239655,0.7694951617633654,0.29769934581267954,0.6273946086264022,0.13017563300488455,0.5057602246206157,0.046721013980742444,0.41940337361130486,0.5892131244447829,0.5356583780271419,0.03131354302648998,0.48079901070280096,0.6123748275655476,0.535026615704895,0.03244610954793282,0.46737395895914124,0.5852141261190866
7,0.6919203562406862,0.6434729007390245,0.7228579318279336,0.2830057661868356,0.6618766227582671,0.11099730417006097,0.5274786419881259,0.04594674919533427,0.45100248859060277,0.6036081011978324,0.5135492458426885,0.03249445561399269,0.4610786983011813,0.561113420764629,0.5175343471444342,0.04138704792518311,0.45007223922338657,0.604613240196732
8,0.714594307591891,0.6807722910277771,0.7451053802268526,0.2977733503218158,0.6248757166933865,0.10291161590855899,0.508306608860242,0.044504096054622154,0.3956160634969548,0.5887820754117441,0.5244469199072999,0.02821973415376297,0.4795380404802806,0.598938306876039,0.5363683974189745,0.03287630592134356,0.47756506773084395,0.5885123649346276
9,0.7120648752382075,0.656918573803152,0.7743724279978661,0.3288507315351634,0.6392685191925063,0.1404972044016232,0.5203986172654884,0.04398680217869532,0.4266693040912992,0.5821415691435643,0.5378303163081685,0.03266589385241514,0.48742124128739805,0.5976803207799055,0.5289122542531287,0.035334589784597616,0.459358065033319,0.5938743944916715
10,0.7150864458696342,0.6685707915166309,0.7559378829172994,0.2860258072553271,0.633598336418301,0.12692551683271594,0.514502637543311,0.0452543691555938,0.42355196757608965,0.5809465094880676,0.5292780301235872,0.03305203014740123,0.46688995635769537,0.5829261156467945,0.5314907229400343,0.02859651287477912,0.48357666357683604,0.5755677504739786
