step,disc_loss,disc_loss_real,disc_loss_fake,disc_grad_norm,gen_loss,gen_grad_norm,real_score_mean,real_score_std,real_score_min,real_score_max,fake_score_mean_disc,fake_score_std_disc,fake_score_min_disc,fake_score_max_disc,fake_score_mean_gen,fake_score_std_gen,fake_score_min_gen,fake_score_max_gen
1,0.6956938867687281,0.616811219319059,0.7573524104292603,0.09792028306476927,0.6276955120642829,0.02396011726702015,0.5402081643405117,0.024130541508751543,0.4910891139800001,0.5788028579100348,0.530562094037702,0.023207859551993285,0.4512207454231675,0.5519369714690513,0.5339285109816626,0.010643117210720017,0.5068101755049971,0.5483655425659595
2,0.7117020497356301,0.6583928681794725,0.7659989900797866,0.09725430817678839,0.6190257341053249,0.027419815954773077,0.5183295028383867,0.025533170426540644,0.458634264509086,0.5594071016908964,0.5349893553111963,0.011488384487985259,0.5096308080280947,0.558273196691104,0.5385790498078961,0.01097098626665424,0.5266070026967616,0.5639706878701589
3,0.7097676522279034,0.6553071330005896,0.76160408833326,0.09932067555024113,0.6315413551092737,0.020936798654538517,0.5197137135979227,0.021045814031552035,0.47887918158896015,0.5591347194562519,0.5326947087185538,0.01960464031285292,0.4663208266088307,0.5541693309685902,0.5318465273524896,0.008939669954526662,0.5192347935866777,0.5492500114977605
4,0.7116427031707446,0.6666230031977967,0.7687575154394723,0.10355756925646437,0.6286201190683331,0.029405923146050394,0.5139333418207395,0.022175584437058103,0.45388107862472055,0.5457615526312614,0.5363227062019171,0.008948266794248573,0.5259044962681766,0.5647487704456902,0.5334922320614495,0.013180694383407625,0.4986152168313476,0.5595784227745744
5,0.7034469747008089,0.6306555685630147,0.7558613402896077,0.09428925940813435,0.6348151438976164,0.02123089660255457,0.5329785603483888,0.0280487808664009,0.4764302507176861,0.5974530035126726,0.5302534221518863,0.011624313722348184,0.4947963408950228,0.5496062371466373,0.5301557493521709,0.011431983440448186,0.5111727339292785,0.5610467097927779
6,0.7007575095581913,0.6592108387231004,0.7478838674831318,0.09483103344915819,0.6525472067089125,0.03198895501791219,0.5178951341138991,0.025529498758597134,0.4755317625793971,0.5606060649390416,0.5264129320973596,0.014537128342650642,0.49429794413747025,0.5511139101409503,0.520969011916614,0.015938547993197605,0.47614814689794077,0.5451920806486807
7,0.6977414147506429,0.634738869854337,0.7553859892395951,0.10290095502328273,0.6528038693461755,0.029135882079284605,0.5305501889014355,0.02230600175457579,0.4803206957845508,0.5629990264269056,0.5301311709950813,0.006130845621472137,0.5119659571684543,0.5392296179725383,0.5208234682174145,0.01564408110059803,0.48982793154445087,0.5372292338566698
8,0.6906835807965386,0.6337286053295772,0.7441763861212125,0.09362829380979326,0.6339042746499306,0.024317594877602332,0.530972409126143,0.019593808136594035,0.49388029396457106,0.5613120308419113,0.5247780846656225,0.009638977542992184,0.5015943284478112,0.5382753013712837,0.5305853091132148,0.008550362015631982,0.5157365161039941,0.5448598063308641
9,0.6973350256465494,0.6414305086430752,0.7554463499436528,0.1051779070298964,0.6358738220796321,0.016978480023512862,0.5268532228193169,0.01818369191531633,0.4962348913947153,0.5576033052427476,0.5301475613943228,0.0069317213067424475,0.520686617012213,0.5463369420113424,0.529674528598439,0.014547445123283998,0.48897020882831693,0.5635013926214629
10,0.6983596558427971,0.6576811416035814,0.7467709351110612,0.09446326140133185,0.6383009410359755,0.02366027170879195,0.5187529994878968,0.02664151604383918,0.4607912143904478,0.5617253381493027,0.526003240067478,0.009908069595005054,0.5017504763550877,0.5450941647587766,0.52824747877114,0.007840854846843109,0.5109972553498088,0.5423482004618961
