step,disc_loss,disc_loss_real,disc_loss_fake,disc_grad_norm,gen_loss,gen_grad_norm,real_score_mean,real_score_std,real_score_min,real_score_max,fake_score_mean_disc,fake_score_std_disc,fake_score_min_disc,fake_score_max_disc,fake_score_mean_gen,fake_score_std_gen,fake_score_min_gen,fake_score_max_gen
1,0.709437879734808,0.6744592988142131,0.7442216274732376,0.08910462907311119,0.6334733147805873,0.040105998878436015,0.509583184316102,0.012448894409453,0.48844417420962283,0.5358711131398359,0.524624709423232,0.016352379239767643,0.4767246181775039,0.5386481545292491,0.5309480863826087,0.014591872442777088,0.49891206523998843,0.5533270708509486
2,0.7176981138665868,0.6810900093872898,0.7424268496675588,0.08095300822195234,0.6419088785456292,0.035110937295878185,0.5065629790227228,0.02224918255248228,0.460056701624637,0.5383526771020456,0.523802903318791,0.015514117079745518,0.4692706226055991,0.5398310211298388,0.526535037111687,0.015918620008325446,0.48557746284066083,0.5425885372941622
3,0.7097066749885971,0.6810842197785645,0.7441272122512453,0.08411589838074979,0.6526886620336322,0.03435425874515187,0.5065093041464703,0.020944079247950744,0.4615513559135488,0.5338036005767715,0.5245143599835229,0.01813412900122512,0.4832088011233495,0.5441597313509186,0.5210639069270485,0.020709053533455875,0.4767104041008228,0.5482135875432597
4,0.7105452358394104,0.675531110883481,0.7491507421302145,0.08163303339009975,0.6354449573297319,0.024322520214712755,0.509341904529186,0.021377482551202684,0.4706242805508508,0.5475680274995893,0.5270794777890775,0.012083469721971796,0.4996110871334553,0.5446001516171078,0.5298744552366981,0.013518524349122303,0.5019705997338829,0.5522131006447072
5,0.7136639667506288,0.6834807018399254,0.7437117696638291,0.08727790577732332,0.6359654183210597,0.032357941751041626,0.5054493870067537,0.023890935251884182,0.4336443715356166,0.5333851182835044,0.5244182690884343,0.015276558155607684,0.47447547133989076,0.5402567877601455,0.5297930141970166,0.01940057668270604,0.4788809517150676,0.5493530915725864
6,0.7142387172194886,0.6874615291433948,0.7426788629815244,0.08498937329115128,0.6479806254726885,0.028103696959040914,0.5034642749027584,0.024730488795314764,0.46044628129440535,0.5366438151417577,0.5239075740450734,0.01568395433074668,0.49017889966400296,0.5483448232501487,0.5233672154646707,0.01645475804960977,0.48059366974772877,0.5449382883892127
7,0.728007805824183,0.6800794834989804,0.7508613628624634,0.0854260093573865,0.6428150934719917,0.03472939433677413,0.5069371141607926,0.01902491838991846,0.4694898423963037,0.533650737076449,0.5277884834533094,0.01575337549866959,0.4765610128111911,0.5451121493734961,0.5262417341481371,0.021039361362890023,0.4791996983087156,0.556167340726572
8,0.7043342928604659,0.6884000242410045,0.7332424748786013,0.087704398986666,0.656667995714148,0.03654020997143549,0.5029218448055364,0.022855622973971607,0.4374058832175,0.5379959301860283,0.5192704640533691,0.01922385663621717,0.4832397836970037,0.5447327494264718,0.5189958589653025,0.02047346843609347,0.46119668805125197,0.540721899721114
9,0.7083433034028709,0.6752919269367783,0.7505985480487716,0.09708530804758195,0.6449629824549733,0.030331998363291087,0.5093330988287097,0.01810669868244301,0.47039400864015574,0.5342427033784186,0.5276537795266893,0.01588527640946652,0.4885262938370346,0.5496141555285887,0.5247208664690415,0.006352370638515788,0.5083020560008437,0.5331961286927457
10,0.7107462155862203,0.6756553695728262,0.7483437256689187,0.091090231909001,0.6577260354511383,0.02587981750919398,0.5092818330468019,0.021562777916425756,0.4692165999307601,0.5472330235859271,0.5267730570009372,0.008587157788528105,0.509679212898587,0.5389606145174477,0.5182575355572583,0.015364345206251052,0.4933045610207515,0.5403195861374142
11,0.70564077533117,0.6667598885441937,0.7292835195757652,0.0845118793405957,0.6621939430770714,0.042476530639661975,0.5136439822173384,0.01666484005209756,0.47265621015647274,0.5408916433406601,0.5175418052774137,0.014138472224334744,0.48061172728733453,0.5366237364959554,0.5161680778709092,0.02140080369288361,0.47389377127627264,0.5459464992665877
12,0.704375281878956,0.6803992066335478,0.7236721343222066,0.08585374304667685,0.653901804070138,0.03981191458100218,0.506774143548163,0.01902594739955688,0.4705111255406645,0.5357810118890819,0.5146385010578238,0.01965463120253785,0.4741623015609589,0.5434905895444497,0.5201980117677126,0.013797976806950796,0.4945248222523943,0.5420423377302381
13,0.7097083884889245,0.6748781629329669,0.744698671047304,0.10463086142396372,0.6401534901753242,0.035633391456070404,0.5098232041988097,0.024026256247739332,0.4328221990881441,0.5409468433411849,0.5249968980226516,0.010959618462597878,0.4993225559333618,0.5429819245929787,0.5273487876968952,0.011952417450547504,0.49870861673967454,0.5454378222500906
14,0.7048010972580591,0.6801129203660297,0.7336913191796595,0.08394613627726147,0.6539306394326364,0.025316711132386698,0.5068678636829644,0.01756929856199536,0.4636863567479959,0.5338876199475958,0.5195753806962655,0.016865645396734626,0.4779304630954064,0.5464545762011024,0.5201256517950372,0.01144554393228326,0.4931346241458582,0.5368415937251462
15,0.6958969362910045,0.6692155429903994,0.7269226756628699,0.07361629814241355,0.6534979643792852,0.037379543873386815,0.5127412076653108,0.025248310675664475,0.4640328048430534,0.5547325524045075,0.5161085125369436,0.022289701409981613,0.45995229292314016,0.5438492122753192,0.5204027202129795,0.013621968833916115,0.49338486666709125,0.5421070778887472
