step,loss,score_mean,score_std,w_l0_q0_RX,w_l0_q0_RY,w_l0_q0_RZ,w_l0_q1_RX,w_l0_q1_RY,w_l0_q1_RZ,w_l0_q2_RX,w_l0_q2_RY,w_l0_q2_RZ,w_l0_q3_RX,w_l0_q3_RY,w_l0_q3_RZ,w_l0_q4_RX,w_l0_q4_RY,w_l0_q4_RZ,w_l0_q5_RX,w_l0_q5_RY,w_l0_q5_RZ,w_l1_q0_RX,w_l1_q0_RY,w_l1_q0_RZ,w_l1_q1_RX,w_l1_q1_RY,w_l1_q1_RZ,w_l1_q2_RX,w_l1_q2_RY,w_l1_q2_RZ,w_l1_q3_RX,w_l1_q3_RY,w_l1_q3_RZ,w_l1_q4_RX,w_l1_q4_RY,w_l1_q4_RZ,w_l1_q5_RX,w_l1_q5_RY,w_l1_q5_RZ
11,0.20568097657814072,0.5598965603979257,0.10949858096909287,0.03522409401806983,-0.09005789959638508,0.07518878687546275,0.10797145926680923,-0.1893988350883891,-0.1307869620896512,0.013154218038586688,-0.015745211372269603,-0.0003546862050672305,-0.09990573806538501,0.14951935206936076,0.07393433435500742,0.005637657530019969,0.11361089088913867,0.04804619669383375,-0.09912927271844005,0.032072871838189826,-0.0862441677805631,0.08784503013072725,-0.004992591098625291,-0.018486236354526057,-0.07695360625115803,0.10607655366303839,-0.015452948206880214,-0.04902334539530355,-0.041197048493861764,0.05323091855533488,0.03648404783109713,0.02328578456210062,0.043082100300788274,0.2460861430497148,-0.04793207829155956,-0.051224272907153735,-0.09520167766810601,0.03793046724994482,0.11289722927208917
12,0.23206384010054815,0.5274011297084616,0.09334960166906832,0.03584038397991501,-0.07061339859878574,0.0752485025569684,0.11161221062788124,-0.20519708296242484,-0.13074279847798362,0.013115599707146437,-0.017150243198315835,-0.0003606349602921054,-0.10181717051047248,0.17587535448152258,0.07527571252145633,0.005770680638973985,0.11314513366999221,0.04793213788014721,-0.10253710360179925,0.02344743006960123,-0.08579667665055199,0.08784503013072725,-0.004992591098625287,-0.018486236354526057,-0.08001843567927605,0.12202511062484304,-0.01545294820688021,-0.05015706058727558,-0.041431243538313935,0.05323091855533488,0.03814094280812002,0.03371288529287883,0.043082100300788274,0.25148784245548217,-0.04881768626642249,-0.051224272907153735,-0.0970030089055303,0.027185401367034095,0.11289722927208917
13,0.26285045287874254,0.4934871883855204,0.07934245277269775,0.03676410024848874,-0.07466666156582402,0.07530198771010488,0.11503573880652543,-0.21349411943824026,-0.13037813458448158,0.013295816846975617,-0.01595045962013539,-0.0004870153526797587,-0.10399802760316348,0.16392161190539806,0.07449738611169551,0.005775774944198848,0.11184540834046121,0.04777047757572642,-0.10580903969230118,0.012761201452261721,-0.08309981373532613,0.08784503013072725,-0.004992591098625284,-0.018486236354526054,-0.0823601521637391,0.11734597462169319,-0.015452948206880208,-0.04981773195550652,-0.04233682283273606,0.05323091855533488,0.03902496747367594,0.04140370356192373,0.043082100300788274,0.25760508489294154,-0.05014176900632718,-0.051224272907153735,-0.09920363027690748,0.015380111067549202,0.11289722927208917
14,0.2956470548616266,0.46388092917987916,0.0906829480125342,0.03712222688788163,-0.07448423234720558,0.07535041257865546,0.11589173125208,-0.20615251246487873,-0.131271600433018,0.013229835022281507,-0.01665242707458035,-0.00046116120852174753,-0.10406137515701286,0.17630278182307357,0.07385808209702187,0.005350510837706969,0.11130665643896763,0.04803353261052975,-0.10407958930634238,0.030389956698765642,-0.0847023817787868,0.08784503013072725,-0.004992591098625285,-0.018486236354526054,-0.0848837456533,0.11209741227348327,-0.015452948206880208,-0.048696257388056455,-0.0431772896130422,0.05323091855533488,0.03819939034991946,0.021760733493231967,0.043082100300788274,0.2590798820364518,-0.05062978722453993,-0.051224272907153735,-0.09991352547422021,0.014422849948684988,0.11289722927208917
15,0.21670600354465147,0.5441461889649302,0.09435733530659011,0.03773066893777312,-0.09524192449211882,0.07540592009582309,0.11665497195650495,-0.17311504769979053,-0.13039238971442277,0.013154054044906794,-0.01667856057638495,-0.00025804724702486683,-0.10606681941551925,0.18412208477094835,0.07419173479739086,0.005251287111295313,0.11187417076648624,0.04803646716297605,-0.1051433898023576,0.014466764253045803,-0.08483915126391726,0.08784503013072725,-0.004992591098625282,-0.018486236354526054,-0.08455911472849531,0.10289152813010939,-0.015452948206880208,-0.05043044617392508,-0.04340376124977334,0.05323091855533488,0.039047834408585204,0.019906293156707097,0.043082100300788274,0.2633843641442215,-0.05153424206154603,-0.051224272907153735,-0.10206763402661863,-0.00016686693028338494,0.11289722927208917
16,0.2657399341827721,0.48836373519668363,0.06299418216488475,0.03830275221299844,-0.0965911753463044,0.07534330556078235,0.11827593409127023,-0.17602701754799813,-0.13025212726943386,0.013072780051054054,-0.014717901985855058,-0.000208086808196288,-0.10748186980608018,0.16775504682773523,0.07448912056988537,0.0052484566868367605,0.11128945312775573,0.04803084898350495,-0.10571230770837144,0.031083472179441237,-0.08668379875939203,0.08784503013072725,-0.004992591098625283,-0.01848623635452605,-0.0846305894809658,0.09362588356652225,-0.01545294820688021,-0.0512662573461442,-0.04399719894676575,0.05323091855533488,0.039239856223137436,0.024903519225582812,0.043082100300788274,0.2675412670259182,-0.052378006557873794,-0.051224272907153735,-0.10390434960803589,-0.006096617954197278,0.11289722927208917
17,0.24123592801907423,0.5151982504531621,0.07876034469601617,0.03869870787823199,-0.11307025067847387,0.07516626212961339,0.11918614276865273,-0.2022020453929559,-0.129908237677066,0.013044104774565623,-0.015292370393273896,-0.00027784802134131747,-0.10916642739168413,0.14009930701516934,0.07458977754913165,0.00533944697673888,0.11062371984691535,0.04806735717382356,-0.11026691357646771,0.04210847236897995,-0.08373567432124969,0.08784503013072725,-0.004992591098625284,-0.01848623635452605,-0.08415453978846094,0.07131431036897139,-0.01545294820688021,-0.05293749213447401,-0.04474348176968595,0.05323091855533488,0.04179475182287712,0.053544963469764034,0.043082100300788274,0.27090680725850125,-0.05325628492282761,-0.051224272907153735,-0.10489860686151714,-0.0012098786326683406,0.11289722927208917
18,0.3314820211873834,0.43863936017824,0.1278915696117996,0.039509832973110136,-0.11262992495057247,0.07511115365080547,0.12394621854401722,-0.20384801024206894,-0.13023109553082038,0.012979032142331608,-0.01595359191588774,-0.0004491274345832375,-0.11096735238219951,0.13659807028621707,0.0744803673955094,0.005049590588113794,0.10984387105707093,0.04800417346645826,-0.11757163440766047,0.029707026504963416,-0.08753437169539639,0.08784503013072725,-0.0049925910986252835,-0.01848623635452605,-0.0900759171350006,0.09315991275698648,-0.015452948206880212,-0.05088393329488716,-0.045104726198040165,0.05323091855533488,0.04308957455870086,0.04352907698631227,0.043082100300788274,0.2808118978791588,-0.054469475158255065,-0.051224272907153735,-0.10687911975881922,0.0021528591054269988,0.11289722927208917
19,0.22863706048927251,0.5255581746271468,0.05951483054487093,0.03974904153049329,-0.09842211692571264,0.07535877752483104,0.1260320752574398,-0.19407089419243423,-0.1291719034379204,0.012815626068012372,-0.014839184709396897,-0.0006318175970712927,-0.1113548345070528,0.14583673396366892,0.07489218629768478,0.005074466250464789,0.11113370464611709,0.047911097392464415,-0.11749276749499239,0.02179150480792475,-0.08707382842432143,0.08784503013072725,-0.004992591098625286,-0.01848623635452605,-0.09086842800536189,0.07476588055716207,-0.015452948206880212,-0.05080179031060286,-0.04474966449559539,0.05323091855533488,0.044042740773636534,0.029342998109121835,0.043082100300788274,0.2825796995411313,-0.05472767953207467,-0.051224272907153735,-0.10782614977605384,-0.004852003301180978,0.11289722927208917
20,0.2311042171768415,0.5228702768970739,0.05874899777588308,0.03996083587649468,-0.11892603958310757,0.07537430492390698,0.12738563454740293,-0.1945535421230008,-0.12983427722923324,0.01309431127533823,-0.013712723827369674,-0.0004301035956333789,-0.11064293425526932,0.1334577027217771,0.0757647850491505,0.004950301191855305,0.11114787532171104,0.047866881925049246,-0.11527207486453099,0.013586423731441848,-0.08500850074433851,0.08784503013072725,-0.004992591098625288,-0.01848623635452605,-0.09386252171512252,0.07836409271016732,-0.015452948206880212,-0.0503571172895276,-0.044869813816288615,0.05323091855533488,0.04419575315567841,0.04661434155108288,0.043082100300788274,0.2815539558032935,-0.05467662667226189,-0.051224272907153735,-0.10797327054401959,-0.011288838385672916,0.11289722927208917
21,0.2294955895667788,0.5247747386655801,0.06046933756794994,0.03999784444304781,-0.11163465405314171,0.07545816160675306,0.12575979104318483,-0.19365524005775694,-0.13085616267226408,0.013150646630512188,-0.012686405062991825,-0.0006747110974671046,-0.11115338444657229,0.11381714872871646,0.07608482902319733,0.004875108070148914,0.11205314996290482,0.04782608670257116,-0.11256303532438197,-0.0005272627197559169,-0.08148150228717538,0.08784503013072725,-0.004992591098625287,-0.01848623635452605,-0.09336290817572705,0.05943711993828758,-0.015452948206880212,-0.05204287523486356,-0.04565537856450231,0.05323091855533488,0.042544518845383565,0.029361917044754743,0.043082100300788274,0.27962474576228774,-0.0546765031042069,-0.051224272907153735,-0.10764557656069433,-0.004481181435745723,0.11289722927208917
22,0.22276888508019532,0.5386581625511725,0.09966240174862265,0.0398931731472109,-0.1020852164594764,0.07538720430025556,0.1252190119285895,-0.19025678032843937,-0.13167733066273438,0.013241048942564922,-0.011241216409137758,-0.0006863381094490367,-0.11161806219286113,0.09936192752866967,0.07534961166358464,0.0048415419279181394,0.11121250105973542,0.04747308790726343,-0.11561277384258228,-0.004179878469269676,-0.08021923643998671,0.08784503013072725,-0.004992591098625289,-0.01848623635452605,-0.09366091234733287,0.06856206202047928,-0.01545294820688021,-0.05002097569988134,-0.04603637888302067,0.05323091855533488,0.04444701283870031,0.025488046450261932,0.043082100300788274,0.28067140730467144,-0.054441811271837885,-0.051224272907153735,-0.10788257581591155,-0.0006824382779006665,0.11289722927208917
23,0.21937943039762062,0.5387321775889643,0.08131067965022377,0.04096382348816091,-0.10237391809132208,0.07535493899553293,0.12569129131528212,-0.1642159668966662,-0.13102274729071026,0.01307361187360366,-0.011474077868644982,-0.0006810140542613087,-0.11531929449761817,0.1074414695766586,0.07421381227580946,0.0046692041553814,0.11091657916528791,0.04747543717847501,-0.11405914338541445,0.0035164885269254927,-0.0737234682452457,0.08784503013072725,-0.004992591098625288,-0.01848623635452605,-0.09165974498595654,0.0347584232814269,-0.01545294820688021,-0.05179278111508919,-0.04745087653396229,0.05323091855533488,0.043508625408229216,0.01579302720026644,0.043082100300788274,0.28471689292978253,-0.056089357778049416,-0.051224272907153735,-0.11066802136864674,0.00520290976478804,0.11289722927208917
24,0.23095016748295696,0.5272266046732206,0.08622925481004622,0.04139467867456328,-0.1053878308033809,0.07542708985308996,0.127882490930666,-0.1606649198496426,-0.13139415153818182,0.012933587979402316,-0.01142045086018345,-0.0008272143170492556,-0.11724049255707061,0.11440598345691128,0.07292696559117948,0.004809552789333438,0.11065586608530001,0.047195111416351895,-0.12108226347976074,-0.0018248883238339017,-0.0768875599543623,0.08784503013072725,-0.004992591098625285,-0.01848623635452605,-0.09463157201848615,0.03124307004197163,-0.01545294820688021,-0.05108298243249381,-0.04822208794642914,0.05323091855533488,0.04455940748102307,0.014706608506610628,0.043082100300788274,0.2917739406831732,-0.05676871454253974,-0.051224272907153735,-0.11196615678010559,0.010195595366981936,0.11289722927208917
25,0.21233565850934294,0.5444864799126141,0.06959232529005846,0.04169210139652711,-0.1277323663440748,0.07546425924,0.12875671887321133,-0.16148556700119204,-0.13234090987547104,0.01292169400196438,-0.010467306667363877,-0.0011847153591522915,-0.1174373330715182,0.12184581503334896,0.07183646779400901,0.0044370410796411314,0.1110357230126383,0.04790096441380752,-0.12150743755630551,0.007437571454513794,-0.07890836655088194,0.08784503013072725,-0.00499259109862529,-0.01848623635452605,-0.09686727711285234,0.03295633086725548,-0.01545294820688021,-0.05045121724701086,-0.04865803445972686,0.05323091855533488,0.043147326710583675,-0.028555819438857103,0.043082100300788274,0.29354413121220585,-0.05755135586567348,-0.051224272907153735,-0.11267873251109682,0.013761708927393979,0.11289722927208917
26,0.2427727847777127,0.5251686228457619,0.13155967577603442,0.041538812309996426,-0.1195698860122097,0.07540377815351842,0.1275683246925081,-0.16047378312325147,-0.13210713791211534,0.012744799304241423,-0.010238946438763653,-0.0010038059734083454,-0.11805961382275426,0.14247950095162087,0.07112453958515665,0.0045991663586798645,0.111422446487962,0.047884595047540744,-0.1227545693284164,0.021834878144705222,-0.07549356703760102,0.08784503013072725,-0.00499259109862529,-0.01848623635452605,-0.0953205722684432,0.032533643346008057,-0.01545294820688021,-0.05033054760565522,-0.0484790414077701,0.05323091855533488,0.04388954527133122,-0.04492904888899446,0.043082100300788274,0.29234722824669696,-0.05744181510796918,-0.051224272907153735,-0.11249751838581555,0.020824781178914474,0.11289722927208917
27,0.21546775818362296,0.5423734564031298,0.07775413168875751,0.04162994165326394,-0.10408190718027728,0.07558481079354026,0.1276617018152269,-0.10022659015139339,-0.13211480395501127,0.012696601340503634,-0.009727327378311643,-0.0009995318293578297,-0.1174274644662055,0.11830890408897236,0.07144965538632499,0.004495110224530645,0.11171676692676646,0.047759886293508344,-0.12037921631498474,0.018840423480140634,-0.07842027368282947,0.08784503013072725,-0.004992591098625286,-0.01848623635452605,-0.09675164814492136,0.043608010502106755,-0.01545294820688021,-0.04977584508629979,-0.049027430047493936,0.05323091855533488,0.043279547690573086,-0.047443239675058146,0.043082100300788274,0.2933537701326707,-0.05758850819622801,-0.051224272907153735,-0.11317306546106959,0.027329598461917397,0.11289722927208917
28,0.27484691623601676,0.4939976150610858,0.13714409556008808,0.04131323448302892,-0.10923687870035155,0.07547524396741576,0.1267632411470892,-0.09565315229415858,-0.1323506046771907,0.012574146786939052,-0.010007413620224084,-0.0009318834537785837,-0.11672779855124334,0.12325842311916062,0.07102749786672174,0.004347209256737266,0.11139546484945113,0.047657947447198826,-0.12079215460583177,0.013298341873553677,-0.07756444459942238,0.08784503013072725,-0.0049925910986252835,-0.01848623635452605,-0.09685112200832546,0.043394112908730895,-0.015452948206880212,-0.049531153866460245,-0.04933589925555413,0.05323091855533488,0.043057609527887404,-0.034787612134371725,0.043082100300788274,0.29187653829295535,-0.05697149214401923,-0.051224272907153735,-0.11268578159673157,0.0318276077399743,0.11289722927208917
29,0.27661156812555837,0.4796259514599315,0.07630477054672488,0.04099259341686031,-0.12075054999825001,0.07551172942320367,0.12630425830429737,-0.08074993373155721,-0.13149847528480946,0.012398669076407713,-0.009539665689280686,-0.0008223094433637447,-0.11539840847030185,0.11281148470302421,0.07204827491151022,0.004281696336586345,0.11000060561554381,0.04774027338768887,-0.12033066167445548,0.016246738526678746,-0.07888000607542965,0.08784503013072725,-0.004992591098625284,-0.018486236354526047,-0.09595721561980024,0.04583695942313313,-0.01545294820688021,-0.04894301303504943,-0.04892188446224904,0.05323091855533488,0.044535767178733546,-0.03359596905417219,0.043082100300788274,0.28993367348398286,-0.05630624273298479,-0.051224272907153735,-0.11150586130183501,0.0261367693464576,0.11289722927208917
30,0.24613028174918317,0.5120616783736247,0.08970215317231502,0.04218829681170402,-0.12455678983368867,0.07560958643906904,0.13410970019550603,-0.09447221622610877,-0.13027186152904688,0.012337875068773855,-0.009023894952706219,-0.0007521242773335113,-0.12084708960757798,0.12887561150393725,0.07223581746716502,0.004317375519759478,0.10966528211227942,0.04753531150404694,-0.13766554242456705,0.010967476293424941,-0.07970480422851187,0.08784503013072725,-0.004992591098625288,-0.018486236354526047,-0.10133060664042967,0.04270748563919843,-0.015452948206880212,-0.04745526818636733,-0.05052965116110248,0.05323091855533488,0.04933884438375327,-0.06036485291801166,0.043082100300788274,0.30765685576228896,-0.058524381451138134,-0.051224272907153735,-0.11614327743631851,0.03316450837176,0.11289722927208917
31,0.23182687849994862,0.5198106348241929,0.03528529869267021,0.04214425300272753,-0.13162446112103515,0.07555027917935925,0.1335360013027074,-0.07585181671425956,-0.1315322705380054,0.012257316993658196,-0.009975602234075787,-0.0007897485961274633,-0.12027332000204446,0.11981960426755431,0.07163900778297255,0.00469933921508527,0.11034773035486538,0.04740218451782929,-0.137284263017949,0.0020388020929595387,-0.07837918993915999,0.08784503013072725,-0.004992591098625288,-0.018486236354526047,-0.10244429501201825,0.03883558039889782,-0.015452948206880212,-0.045139436269400555,-0.04990317762620043,0.05323091855533488,0.04980850244545227,-0.04447501545981995,0.043082100300788274,0.30681725927265807,-0.05855836944819414,-0.051224272907153735,-0.11599727503143074,0.033740214591328935,0.11289722927208917
32,0.2296322158105143,0.530126197055671,0.09407882517750955,0.04277257953395743,-0.10316703613660294,0.07543471273484975,0.13672564446055496,-0.06049003180058043,-0.13058400863732017,0.012166376003898298,-0.008472345165920932,-0.0006903189451148283,-0.12038352117145307,0.1297383942490797,0.07143237772658448,0.004990272385966243,0.1100133527051822,0.04768376264956968,-0.13114666879823147,0.028472954726747116,-0.08964647027869388,0.08784503013072725,-0.004992591098625286,-0.018486236354526047,-0.10480374818512075,0.052731526945220195,-0.015452948206880212,-0.04577072508589141,-0.05030313638574419,0.05323091855533488,0.047318316796186644,-0.034533946695377155,0.043082100300788274,0.31058916411725307,-0.0596057510242937,-0.051224272907153735,-0.1178803850744227,0.05294975121467968,0.11289722927208917
33,0.26470415883557297,0.5071899422201528,0.14779176584404438,0.0432823496438822,-0.11044512188734104,0.07532221087557146,0.13927959800117343,-0.09123377397609606,-0.12825451272221716,0.011932059369994226,-0.00870445684330763,-0.0008347168023488588,-0.12228658541676822,0.1496087490435821,0.07185077511263376,0.00460381031001304,0.10996752693081015,0.04724843986750361,-0.13308456947075914,0.013652241398734685,-0.08591797350523883,0.08784503013072725,-0.004992591098625289,-0.018486236354526047,-0.10417116203057686,0.025373030234680995,-0.015452948206880212,-0.04654105930617208,-0.05134820129316767,0.05323091855533488,0.049070352558206236,-0.025160702320175532,0.043082100300788274,0.31394664630655955,-0.060337815693657135,-0.051224272907153735,-0.1191864470659216,0.061952356491752056,0.11289722927208917
34,0.24942919702321073,0.511551183649896,0.10414869696171157,0.04378352997959413,-0.11563333074876614,0.07532117514739871,0.14195930657521433,-0.11654675440342713,-0.12859522628986514,0.011517611627133368,-0.009634322110706446,-0.0009544019650757798,-0.12450601067098171,0.1623056328111063,0.07217137508339143,0.004333037252432776,0.10931190209540691,0.0473841402640993,-0.13861125799315113,0.0006602636648616756,-0.08945140879816671,0.08784503013072725,-0.004992591098625288,-0.018486236354526047,-0.10637335186281136,0.0495738661111908,-0.015452948206880212,-0.04706652907511133,-0.05175124968479604,0.05323091855533488,0.05110499363626047,-0.024859802207073466,0.043082100300788274,0.32110447191566033,-0.06109661230322564,-0.051224272907153735,-0.12083282132074978,0.07131404204375896,0.11289722927208917
35,0.24186560717155164,0.513895634147927,0.07462005704213379,0.04442793065583698,-0.1463831466281434,0.07523388964732054,0.14259750971493532,-0.09895626668842769,-0.12750933147414795,0.011679913255099018,-0.009212391470605964,-0.0009585960577777681,-0.1261253355785542,0.15769723652641168,0.07239834783502647,0.004810358976272133,0.11017030309957648,0.047441658032755386,-0.14093111231391206,0.00346466878735429,-0.08305545352985363,0.08784503013072725,-0.004992591098625289,-0.018486236354526047,-0.1061834094873699,0.079981089663207,-0.015452948206880212,-0.04781704046683472,-0.051838745434306305,0.05323091855533488,0.05216239701705167,-0.011592348097720263,0.043082100300788274,0.3230788986515064,-0.06202009919122258,-0.051224272907153735,-0.12199384161344932,0.07059419303155881,0.11289722927208917
