step,disc_loss,disc_loss_real,disc_loss_fake,disc_grad_norm,gen_loss,gen_grad_norm,real_score_mean,real_score_std,real_score_min,real_score_max,fake_score_mean_disc,fake_score_std_disc,fake_score_min_disc,fake_score_max_disc,fake_score_mean_gen,fake_score_std_gen,fake_score_min_gen,fake_score_max_gen
1,0.699752758496843,0.6165005824004517,0.7662617928302604,0.10910876883558128,0.6189059768025418,0.031371543483654236,0.5403763928623306,0.024145025350381932,0.49135508209750556,0.5788194538220676,0.535212597923479,0.0061117368093267215,0.521846401064439,0.5492051138671064,0.5385566215470697,0.004985970559940828,0.5291210404344581,0.5456050505980812
2,0.7131833018453988,0.6578146961978082,0.7700605257880797,0.10690926476888066,0.6251655755402037,0.029592655300882915,0.5186333684402092,0.025627553595858155,0.4586634338326045,0.5603965181518692,0.5369669973091118,0.006688858195616426,0.5211059893345127,0.546373235991191,0.5351928905745024,0.004622648029877301,0.5257224342517532,0.5459406498030639
3,0.7151856874990108,0.6550476512070758,0.7749965973855055,0.11823954690128992,0.6210147368163205,0.027005487926905464,0.5198478694022747,0.021036275325997906,0.47910541608092505,0.5594530639155266,0.5392684920421598,0.004900322042818047,0.5325455792506096,0.5491037771125677,0.5374361605013971,0.006306604777025339,0.5248541445111584,0.5470980888368762
4,0.7139898789939682,0.6659097976493713,0.7726834615953415,0.10832374934424517,0.6237762058371384,0.03227366017982351,0.5142974803676665,0.022132446318061157,0.4544467113039349,0.5454437327516599,0.5381566219884569,0.008119629356354453,0.5197720261474456,0.5550840648867914,0.5359589606159002,0.006695462068405428,0.5233107168445474,0.5486559271112855
5,0.7074246478759525,0.6289320004415865,0.7665925411087116,0.10769342226131196,0.6158291058215936,0.029803527170891908,0.5339168324651526,0.028441317749982292,0.47650676212949716,0.5983016759396798,0.5353747761386556,0.005423952038627688,0.5255353643425414,0.5482859249165434,0.5402235646199754,0.00573904929521413,0.52729566184727,0.5488676956605936
6,0.7109008047223555,0.6586778882375579,0.7718216821216678,0.1170725000819017,0.6180126012076732,0.035241561710148736,0.5181930557869419,0.025996639659250597,0.47496064885527994,0.5608779802171178,0.5377707225577548,0.007393126420844331,0.525795231981918,0.549405457413973,0.539053369993562,0.006440624789841671,0.5265701387884443,0.5495546630238477
7,0.704066983054472,0.6323013962023016,0.7682869253252343,0.11307617427605654,0.6210518371494163,0.03320545142460248,0.5318747786897116,0.023085167217589735,0.4820754463735082,0.5650331372508614,0.5361417643610085,0.006894824353200283,0.5242212207267126,0.5488430021393675,0.5374303423383063,0.007409887691760203,0.5225902841357564,0.5475732366642344
8,0.6988036008413869,0.631695107700771,0.7692871587998391,0.11486712225472409,0.6243259760997794,0.030461552485153996,0.5320704287490876,0.020098195298786075,0.4955263192896344,0.5642493011624219,0.5366182459283219,0.005999748459586513,0.5224137655359004,0.5450568982576256,0.535650642497756,0.005496612396830291,0.5254343249132203,0.5454144675161186
9,0.7033485511169036,0.6396040632378949,0.766749204651299,0.10966341662884194,0.628603803127689,0.03702955332333924,0.5277758623676382,0.017014119789984405,0.49906923192679176,0.5578393214160383,0.5354433999538576,0.005790977856346544,0.5230660972028695,0.5432274440123877,0.5333677459471178,0.005795393319542863,0.519839006777545,0.5425051471515797
10,0.7036245716375493,0.65240038972101,0.765142672818623,0.10319811931467093,0.6245801437087302,0.028768175326081648,0.5215556182830297,0.027819798310747285,0.46038163666511916,0.5673432232390602,0.5346840985625214,0.006682662342872229,0.525318562841278,0.551308379725336,0.5355077674260942,0.004780577570159162,0.525736807213097,0.5424235279943417
