step,loss,w1,w2,w3,entropy,var
36,0.007808140620087601,0.32463356197409693,0.3024044398724906,0.37296199815341263,1.0947488256860438,0.000867571182612447
37,0.007753815294009333,0.3245796203548405,0.3025700143151056,0.37285036533005395,1.0947759960018595,0.0008615350352523086
38,0.007700116830404367,0.32452623996261637,0.302734320988143,0.37273943904924073,1.0948028473377198,0.0008555685392783018
39,0.00764703614627155,0.3244734163928554,0.30289737102040665,0.372629212586738,1.0948293843994588,0.0008496706854680732
40,0.007594564299539385,0.3244211452553068,0.30305917545656597,0.3725196792881274,1.094855611818337,0.0008438404802581198
41,0.007542692487006286,0.3243694221746882,0.30321974525704426,0.37241083256826757,1.0948815341521685,0.0008380769455149291
42,0.007491412042300898,0.32431824279131066,0.30337909129794005,0.37230266591074934,1.0949071558864365,0.0008323791183083483
43,0.007440714433863493,0.32426760276167527,0.30353722437097785,0.37219517286734694,1.0949324814353956,0.000826746050687293
44,0.007390591262948021,0.3242174977590454,0.30369415518348963,0.3720883470574651,1.0949575151431619,0.000821176809457755
45,0.007341034261645346,0.32416792347399326,0.3038498943584246,0.3719821821675823,1.0949822612847897,0.0008156704759631609
46,0.007292035290927846,0.3241188756149222,0.30400445243438656,0.3718766719506914,1.095006724067337,0.0008102261458671059
47,0.0072435863387156135,0.3240703499085654,0.3041578398656974,0.3717718102257372,1.0950309076309168,0.000804842928938486
48,0.007195679517964077,0.324022342100462,0.30431006702248664,0.37166759087705137,1.0950548160497366,0.0007995199488390128
49,0.007148307064773712,0.3239748479554102,0.30446114419080417,0.3715640078537857,1.0950784533331253,0.0007942563429131815
50,0.007101461336521478,0.32392786325789935,0.30461108157275735,0.3714610551693434,1.095101823426545,0.0007890512619806514
51,0.007055134810014158,0.32388138381252063,0.30475988928667036,0.37135872690080896,1.0951249302125943,0.0007839038701310625
52,0.007009320079663933,0.3238354054443581,0.30490757736726476,0.3712570171883771,1.0951477775119947,0.0007788133445213215
53,0.006964009855685927,0.3237899239993589,0.3050541557658605,0.37115592023478067,1.095170369084566,0.0007737788751753285
54,0.006919196962317879,0.3237449353446849,0.30519963435059705,0.3710554303047181,1.0951927086301894,0.0007687996647861633
55,0.006874874336061877,0.32370043536904597,0.30534402290667356,0.3709555417242807,1.0952147997897563,0.0007638749285207223
56,0.006831035023948438,0.3236564199830144,0.30548733113660587,0.3708562488803798,1.0952366461461067,0.0007590038938268382
57,0.006787672181822321,0.3236128851193229,0.30562956866050267,0.3707575462201745,1.0952582512249527,0.0007541858002428154
58,0.006744779072650756,0.3235698267331447,0.30577074501635615,0.37065942825049913,1.0952796184957894,0.0007494198992094549
59,0.0067023490648534766,0.3235272408023578,0.3059108696603498,0.3705618895372926,1.0953007513727964,0.0007447054538845026
60,0.006660375630654761,0.3234851233277929,0.3060499519671801,0.3704649247050271,1.0953216532157235,0.0007400417389595431
61,0.006618852344457325,0.3234434703334662,0.30618800123039397,0.37036852843613993,1.0953423273307639,0.0007354280404793203
62,0.006577772881238143,0.3234022778667974,0.30632502666273786,0.3702726954704648,1.0953627769714187,0.0007308636556634958
63,0.006537131014965775,0.3233615419988126,0.30646103739652153,0.37017742060466596,1.0953830053393443,0.0007263478927307965
64,0.006496920617039406,0.32332125882433405,0.3065960424839929,0.37008269869167315,1.0954030155851917,0.0007218800707255742
65,0.006457135654749281,0.32328142446215563,0.3067300508977255,0.3699885246401189,1.0954228108094313,0.0007174595193467432
66,0.006417770189758703,0.3232420350552055,0.3068630715310163,0.3698948934137783,1.0954423940631668,0.0007130855787791127
67,0.006378818376606922,0.32320308677069615,0.3069951131982942,0.3698018000310096,1.095461768348936,0.000708757599527042
68,0.006340274461233448,0.32316457580026225,0.3071261846355389,0.36970923956419893,1.0954809366215021,0.0007044749422504744
69,0.006302132779522976,0.3231264983600861,0.30725629450070846,0.3696172071392056,1.095499901788631,0.0007002369776032639
70,0.006264387755871499,0.32308885069101206,0.307385451374176,0.36952569793481205,1.0955186667118575,0.0006960430860738514
71,0.006227033901772519,0.3230516290586503,0.3075136637591752,0.3694347071821746,1.095537234207241,0.00069189265782818
72,0.006190065814424247,0.3230148297534688,0.30764094008225285,0.3693442301642784,1.0955556070461088,0.0006877850925549382
73,0.0061534781753567365,0.3229784490908755,0.3077672886937295,0.3692542622153951,1.0955737879557892,0.000683719799313019
74,0.006117265749079286,0.32294248341129084,0.30789271786816635,0.3691647987205428,1.0955917796203318,0.0006796961963812315
75,0.006081423381747671,0.3229069290802104,0.3080172358048394,0.3690758351149503,1.0956095846812186,0.0006757137111102156
76,0.006045945999851249,0.3228717824882573,0.30814085062821905,0.36898736688352374,1.0956272057380632,0.0006717717797765652
77,0.0060108286089195105,0.3228370400512275,0.3082635703884554,0.3688993895603172,1.0956446453492978,0.0006678698474391107
78,0.0059760662922480594,0.32280269821012453,0.3083854030618692,0.36881189872800635,1.0956619060328536,0.000664007367797362
79,0.005941654209643753,0.322768753431187,0.3085063565514472,0.3687248900173659,1.0956789902668267,0.0006601838030520795
80,0.005907587596188731,0.32273520220590773,0.30862643868734224,0.3686383591067501,1.0956959004901339,0.0006563986237679437
81,0.005873861761023454,0.3227020410510448,0.3087456572273774,0.3685523017215779,1.095712639103161,0.0006526513087383377
82,0.0058404720861479536,0.3226692665086257,0.30886401985755385,0.36846671363382055,1.0957292084683987,0.0006489413448521521
83,0.0058074140252418315,0.32263687514594364,0.30898153419256214,0.36838159066149423,1.0957456109110675,0.000645268226962675
84,0.0057746831025020425,0.32260486355554757,0.3090982077762971,0.3682969286681554,1.0957618487197358,0.0006416314577584547
85,0.0057422749114990485,0.3225732283552246,0.3092140480823744,0.368212723562401,1.095777924146925,0.0006380305476362081
86,0.005710185114050264,0.322541966187977,0.30932906251465137,0.3681289712973718,1.0957938394097069,0.0006344650145756465
87,0.005678409439111328,0.32251107372199206,0.3094432584077481,0.36804566787025994,1.095809596690291,0.000630934384016284
88,0.005646943681684739,0.32248054765060696,0.309556643027572,0.36796280932182107,1.095825198136602,0.0006274381887361745
89,0.005615783701745319,0.32245038469226706,0.30966922357184345,0.36788039173588954,1.0958406458628474,0.0006239759687325189
90,0.005584925423182832,0.3224205815904788,0.30978100717062285,0.36779841123889834,1.095855941950078,0.0006205472711041787
91,0.005554364832761148,0.3223911351137582,0.30989200088683905,0.36771686399940284,1.0958710884467375,0.000617151649936027
92,0.005524097979094025,0.3223620420555729,0.31000221171681824,0.36763574622760886,1.0958860873692031,0.0006137886661851466
93,0.005494120971636917,0.3223332992342804,0.3101116465908149,0.36755505417490475,1.0959009407023192,0.0006104578875688088
94,0.005464429979695074,0.3223049034930614,0.31022031237354125,0.36747478413339746,1.0959156503999194,0.0006071588884542626
95,0.005435021231447375,0.3222768516998481,0.3103282158646987,0.3673949324354533,1.0959302183853423,0.000603891249750271
96,0.005405891012985734,0.3222491407472491,0.3104353637995087,0.3673154954532422,1.095944646551938,0.0006006545588003786
97,0.005377035667370031,0.32222176755246956,0.3105417628492435,0.367236469598287,1.0959589367635667,0.0005974484092779042
98,0.005348451593698167,0.3221947290572275,0.31064741962175674,0.36715785132101586,1.0959730908550873,0.0005942724010826136
99,0.005320135246191214,0.3221680222276666,0.31075234066201335,0.36707963711032016,1.0959871106328416,0.0005911261402390689
100,0.005292083133293187,0.3221416440542652,0.3108565324526194,0.3670018234931154,1.0960009978751257,0.0005880092387966039
101,0.0052642918167855775,0.322115591551742,0.31096000141435076,0.36692440703390733,1.0960147543326577,0.0005849213147309393
102,0.005236757910916205,0.3220898617589582,0.31106275390668037,0.36684738433436154,1.0960283817290353,0.0005818619918473864
103,0.005209478081542162,0.32206445173881687,0.3111647962283055,0.3667707520328777,1.0960418817611857,0.0005788308996856217
104,0.005182449045286889,0.3220393585781593,0.31126613461767283,0.366694506804168,1.096055256099811,0.0005758276734260263
105,0.005155667568710864,0.3220145793876581,0.31136677525350254,0.3666186453588395,1.096068506389821,0.0005728519537975407
106,0.00512913046749589,0.3219901113017083,0.3114667242553111,0.36654316444298074,1.0960816342507638,0.0005699033869870313
107,0.00510283460564292,0.321965951478315,0.31156598768393184,0.3664680608377532,1.0960946412772457,0.0005669816245501583
108,0.00507677689468285,0.3219420970989795,0.31166457154203464,0.366393331358986,1.0961075290393456,0.0005640863233236868
109,0.005050954292900313,0.3219185453685824,0.3117624817746427,0.366318972856775,1.0961202990830232,0.000561217145339242
110,0.005025363804570398,0.321895293515265,0.3118597242696485,0.3662449822150866,1.0961329529305173,0.0005583737577384988
111,0.005000002479207868,0.32187233879030824,0.3119563048583266,0.3661713563513652,1.096145492080741,0.0005555558326897639
112,0.004974867410828762,0.32184967846800994,0.3120522293158453,0.36609809221614487,1.096157918009668,0.0005527630473059293
113,0.004949955737224251,0.3218273098455602,0.31214750336177505,0.3660251867926649,1.0961702321707132,0.0005499950835637909
114,0.00492526463924651,0.3218052302429147,0.3122421326605955,0.36595263709648995,1.096182435995106,0.0005472516282247006
115,0.004900791340106459,0.3217834370026667,0.3123361228221993,0.365880440175134,1.0961945308922585,0.000544532372756537
116,0.004876533104683096,0.3217619274899179,0.3124294794023941,0.3658085931076881,1.096206518250127,0.0005418370132569661
117,0.004852487238844438,0.3217406990921465,0.312522207903401,0.36573709300445256,1.0962183994355663,0.0005391652503779888
118,0.004828651088779621,0.3217197492190753,0.3126143137743518,0.3656659370065729,1.0962301757946797,0.0005365167892517305
119,0.004805022040342225,0.3216990753025381,0.31270580241178203,0.3655951222856799,1.0962418486531627,0.0005338913394174769
120,0.004781597518404503,0.32167867479634454,0.3127966791601221,0.36552464604353335,1.0962534193166384,0.0005312886147499216
121,0.004758374986222404,0.3216585451761441,0.31288694931218575,0.36545450551167014,1.096264889070992,0.0005287083333886145
122,0.004735351944811198,0.3216386839392896,0.31297661810965466,0.3653846979510558,1.0962762591826938,0.0005261502176685838
123,0.004712525932331616,0.32161908860469857,0.3130656907435609,0.3653152206517405,1.0962875308991227,0.0005236139940521326
124,0.004689894523486079,0.32159975671271507,0.3131541723547668,0.36524607093251826,1.0962987054488784,0.0005210993930617514
125,0.004667455328925243,0.3215806858249698,0.31324206803444005,0.3651772461405902,1.0963097840420934,0.0005186061492141788
126,0.004645205994664417,0.32156187352424,0.3133293828245279,0.3651087436512323,1.0963207678707354,0.0005161340009555594
127,0.0046231442015096085,0.32154331741430836,0.3134161217182266,0.36504056086746517,1.096331658108907,0.0005136826905976713
128,0.004601267664493558,0.32152501511982173,0.3135022896604484,0.36497269521972997,1.0963424559131412,0.0005112519642552624
129,0.004579574132320847,0.32150696428614906,0.3135878915482853,0.3649051441655658,1.0963531624226879,0.0005088415717843966
130,0.004558061386822586,0.32148916257923854,0.31367293223146947,0.36483790518929204,1.0963637787598,0.0005064512667218633
131,0.004536727242420204,0.3214716076854753,0.31375741651283046,0.3647709758016943,1.0963743060300108,0.0005040808062255984
132,0.004515569545598236,0.32145429731153774,0.3138413491487489,0.3647043535397134,1.0963847453224107,0.000501729951016105
133,0.004494586174385907,0.32143722918425444,0.31392473484960753,0.3646380359661382,1.0963950977099144,0.0004993984653188518
134,0.004473775037847679,0.3214204010504598,0.31400757828023795,0.36457202066930233,1.0964053642495275,0.0004970861168076672
135,0.0044531340755820555,0.3214038106768509,0.31408988406036514,0.3645063052627841,1.0964155459826068,0.000494792676549051
136,0.004432661257229109,0.32138745584984263,0.3141716567650475,0.3644408873851099,1.0964256439351159,0.0004925179189474547
137,0.004412354581986083,0.3213713343754245,0.31425290092511443,0.3643757646994612,1.096435659117878,0.0004902616216914607
138,0.004392212078131351,0.3213554440790152,0.3143336210275999,0.36431093489338495,1.0964455925268215,0.00048802356570088753
139,0.0043722318025562245,0.3213397828053198,0.3144138215161729,0.3642463956785074,1.096455445143225,0.00048580353507476887
140,0.004352411840304814,0.32132434841818447,0.3144935067915644,0.36418214479025124,1.0964652179339545,0.0004836013170402278
141,0.004332750304121503,0.32130913880045314,0.31457268121199083,0.364118179987556,1.0964749118517,0.0004814167019021949
142,0.004313245334006136,0.3212941518538234,0.31465134909357445,0.36405449905260223,1.0964845278352051,0.00047924948299398585
143,0.0042938950967767245,0.3212793854987023,0.31472951471075966,0.3639910997905381,1.0964940668094945,0.0004770994566287122
144,0.004274697785639467,0.32126483767406344,0.3148071822967264,0.36392798002921023,1.096503529686096,0.0004749664220515067
145,0.004255651619766029,0.32125050633730334,0.3148843560438,0.36386513761889683,1.096512917363262,0.00047285018139255384
146,0.004236754843878018,0.3212363894640981,0.31496104010385734,0.3638025704320446,1.096522230726182,0.0004707505396209204
147,0.004218005727838439,0.32122248504826106,0.31503723858872995,0.36374027636300904,1.0965314706471958,0.00046866730449916186
148,0.0041994025662499285,0.3212087911016002,0.3151129555706032,0.3636782533277966,1.0965406379860019,0.0004666002865386818
149,0.004180943678059984,0.3211953056537759,0.31518819508241264,0.36361649926381157,1.0965497335898617,0.0004645492989558684
150,0.004162627406172643,0.3211820267521593,0.3152629611182361,0.3635550121296047,1.0965587582938001,0.0004625141576289473
151,0.00414445211706684,0.321168952461691,0.3153372576336833,0.36349378990462583,1.0965677129208038,0.0004604946810555773
152,0.004126416200421142,0.32115608086474035,0.3154110885462812,0.3634328305889785,1.0965765982820141,0.0004584906903111545
153,0.004108518068744807,0.32114341006096475,0.3154844577358567,0.3633721322031787,1.09658541517692,0.0004565020090078179
154,0.0040907561570151275,0.32113093816716987,0.3155573690449149,0.36331169278791536,1.0965941643935442,0.00045452846325415514
155,0.004073128922320784,0.3211186633171703,0.31562982627901504,0.36325151040381465,1.096602846708627,0.0004525698816155745
156,0.0040556348435112745,0.3211065836616507,0.3157018332071426,0.3631915831312067,1.09661146288781,0.0004506260950753532
157,0.004038272420852269,0.3210946973680271,0.3157733935620778,0.3631319090698953,1.0966200136858117,0.0004486969369963428
158,0.00402104017568667,0.32108300262030953,0.3158445110407606,0.36307248633892997,1.0966284998466036,0.00044678224308331
159,0.00400393665010151,0.3210714976189646,0.3159151893046536,0.3630133130763819,1.096636922103582,0.0004448818513459244
160,0.003986960406600312,0.32106018058077895,0.31598543198009993,0.36295438743912123,1.0966452811797387,0.00044299560206235484
161,0.003970110027781132,0.3210490497387234,0.3160552426586785,0.36289570760259815,1.0966535777878246,0.0004411233377434958
162,0.003953384116019863,0.32103810334181754,0.3161246248975564,0.3628372717606262,1.0966618126305154,0.0004392649030977794
163,0.003936781293158889,0.32102733965499497,0.31619358221983723,0.36277907812516785,1.096669986400571,0.0004374201449965814
164,0.003920300200201093,0.32101675695896925,0.31626211811490695,0.36272112492612385,1.0966780997809942,0.0004355889124402216
165,0.0039039394970088806,0.32100635355010093,0.31633023603877525,0.36266341041112393,1.0966861534451855,0.0004337710565245221
166,0.003887697862008226,0.32099612774026437,0.3163979394144152,0.3626059328453205,1.0966941480570955,0.00043196643040792435
167,0.0038715739918979116,0.3209860778567163,0.3164652316320982,0.3625486905111856,1.0967020842713755,0.00043017488927918145
168,0.0038555666013633458,0.3209762022419641,0.316532116049727,0.362491681708309,1.0967099627335246,0.0004283962903255606
169,0.0038396744227953954,0.3209664992536358,0.3165985959931644,0.3624349047531999,1.0967177840800337,0.00042663049270160206
170,0.003823896206013834,0.3209569672643501,0.3166646747565595,0.36237835797909046,1.0967255489385304,0.00042487735749839145
171,0.0038082307179954458,0.3209476046615871,0.3167303556026709,0.3623220397357421,1.0967332579279163,0.00042313674771334866
172,0.003792676742606763,0.32093840984756056,0.3167956417631854,0.36226594838925413,1.0967409116585063,0.00042140852822053254
173,0.003777233080341071,0.3209293812390899,0.316860536439036,0.36221008232187424,1.0967485107321635,0.00041969256574141893
174,0.003761898548060031,0.32092051726747384,0.3169250428007142,0.3621544399318121,1.0967560557424323,0.0004179887288161919
175,0.003746671978739502,0.32091181637836425,0.316989163988581,0.36209901963305474,1.0967635472746688,0.000416296887775502
176,0.003731552221219678,0.3209032770316412,0.31705290311317424,0.36204381985518463,1.0967709859061703,0.00041461691471270383
177,0.0037165381399593047,0.3208948977012882,0.31711626325551256,0.3619888390431993,1.0967783722063005,0.0004129486834565465
178,0.0037016286147940627,0.3208866768752691,0.3171792474673972,0.3619340756573338,1.0967857067366147,0.00041129206954432766
179,0.00368682254069899,0.32087861305540516,0.31724185877170963,0.3618795281728854,1.096792990050981,0.00040964695019549526
180,0.0036721188275549007,0.32087070475725266,0.3173041001627074,0.36182519508004,1.0968002226957017,0.0004080132042856952
181,0.003657516399918473,0.3208629505099825,0.3173659746063165,0.361771074883701,1.0968074052096306,0.0004063907123212247
182,0.0036430141967964875,0.3208553488562595,0.31742748504042034,0.3617171661033203,1.0968145381242886,0.00040477935641394775
183,0.00362861117142359,0.32084789835212263,0.3174886343751466,0.36166346727273085,1.0968216219639788,0.0004031790202566026
184,0.0036143062910438885,0.32084059756686695,0.31754942549315046,0.36160997693998276,1.0968286572458978,0.0004015895890985342
185,0.0036000985366959567,0.320833445082925,0.3176098612498961,0.36155669366717896,1.096835644480247,0.0004000109497218058
186,0.0035859869030017547,0.32082643949575057,0.3176699444739337,0.3615036160303158,1.09684258417034,0.0003984429904177462
187,0.0035719703979587153,0.3208195794137018,0.31772967796717516,0.361450742619123,1.09684947681271,0.00039688560096384735
188,0.003558048042735457,0.3208128634579264,0.3177890645051661,0.36139807203690755,1.0968563228972146,0.00039533867260106676
189,0.003544218871470862,0.3208062902622466,0.3178481068373553,0.36134560290039813,1.0968631229071377,0.0003938020980115021
190,0.0035304819310764514,0.32079985847304576,0.31790680768736174,0.3612933338395926,1.0968698773192929,0.00039227577129643306
191,0.003516836281041999,0.3207935667491555,0.31796516975323813,0.3612412634976064,1.0968765866041217,0.0003907595879547231
192,0.003503280993244421,0.32078741376174374,0.3180231957077328,0.3611893905305235,1.0968832512257916,0.0003892534448615849
193,0.0034898151517598107,0.3207813981942033,0.31808088819854774,0.36113771360724906,1.096889871642293,0.00038775724024769513
194,0.0034764378526785013,0.3207755187420416,0.318138249848595,0.36108623140936336,1.0968964483055337,0.0003862708736786461
195,0.0034631482039233098,0.32076977411277147,0.3181952832562498,0.3610349426309788,1.0969029816614315,0.0003847942460347505
196,0.0034499453250706157,0.3207641630258021,0.3182519909956011,0.36098384597859695,1.0969094721500068,0.0003833272594911613
197,0.0034368283471744913,0.32075868421233134,0.3183083756166999,0.3609329401709688,1.0969159202054726,0.0003818698174983307
198,0.0034237964125937315,0.3207533364152389,0.31836443964580496,0.3608822239389563,1.096922326256322,0.0003804218247627912
199,0.003410848674821685,0.32074811838897976,0.31842018558562507,0.36083169602539533,1.096928690725416,0.0003789831872282479
200,0.0033979842983188346,0.32074302889947937,0.3184756159155602,0.3607813551849606,1.0969350140300698,0.00037755381205697644
201,0.0033852024583481913,0.3207380667240288,0.31853073309193924,0.3607312001840321,1.0969412965821357,0.0003761336076115332
202,0.003372502340813421,0.32073323065118114,0.31858553954825536,0.3606812298005636,1.0969475387880872,0.0003747224834367698
203,0.003359883142099522,0.3207285194806488,0.318640037695399,0.3606314428239523,1.0969537410490995,0.0003733203502421302
204,0.0033473440689161423,0.3207239320232012,0.31869422992188867,0.3605818380549101,1.0969599037611304,0.0003719271198842416
205,0.003334884338143483,0.3207194671005642,0.31874811859409896,0.3605324143053369,1.0969660273149988,0.0003705427053497929
206,0.0033225031766807235,0.320715123545319,0.3188017060564862,0.3604831703981949,1.096972112096462,0.00036916702073869255
207,0.0033101998212968988,0.320710900200803,0.31885499463181205,0.36043410516738505,1.0969781584862917,0.0003677999812474998
208,0.003297973518484155,0.3207067959210111,0.3189079866213645,0.3603852174576245,1.09698416686035,0.0003664415031531195
209,0.003285823524313505,0.32070280957049774,0.31896068430517655,0.3603365061243258,1.096990137589662,0.0003650915037967751
210,0.0032737491042928437,0.3206989400242797,0.3190130899422428,0.3602879700334776,1.096996071040489,0.00036374990156823236
211,0.0032617495332273277,0.32069518616773973,0.3190652057707334,0.360239608061527,1.0970019675743996,0.00036241661589028626
212,0.0032498240950818848,0.32069154689653157,0.3191170340082061,0.36019141909526237,1.0970078275483393,0.0003610915672034841
213,0.0032379720828462724,0.3206880211164847,0.31916857685181577,0.36014340203169964,1.0970136513147009,0.0003597746769511321
214,0.0032261927984018803,0.3206846077435106,0.319219836478522,0.3600955557779675,1.0970194392213908,0.0003584658675644954
215,0.0032144855523910075,0.32068130570351,0.3192708150452943,0.3600478792511957,1.0970251916118972,0.0003571650624482738
216,0.0032028496640882603,0.32067811393228013,0.3193215146893152,0.3600003713784048,1.097030908825354,0.0003558721859663122
217,0.0031912844612737635,0.3206750313754233,0.3193719375281811,0.3599530310963957,1.0970365911966073,0.00035458716342751296
218,0.003179789280108728,0.32067205698825635,0.3194220856601012,0.35990585735164254,1.0970422390562782,0.0003533099210720106
219,0.0031683634650127674,0.32066918973572067,0.3194719611640942,0.35985884910018523,1.0970478527308238,0.00035204038605753975
220,0.00315700636854339,0.320666428592293,0.31952156610018273,0.35981200530752444,1.0970534325426018,0.0003507784864460455
221,0.0031457173512772865,0.32066377254189665,0.3195709025095863,0.35976532494851715,1.0970589788099279,0.0003495241511904932
222,0.0031344957816936145,0.32066122057781465,0.31961997241491136,0.35971880700727404,1.097064491847137,0.00034827731012190025
223,0.00312334103605914,0.3206587717026022,0.31966877782034003,0.35967245047705787,1.0970699719646422,0.0003470378939365736
224,0.003112252498315142,0.3206564249280007,0.3197173207118167,0.35962625436018275,1.0970754194689902,0.00034580583418354437
225,0.003101229559966255,0.3206541792748527,0.3197656030572321,0.35958021766791537,1.0970808346629204,0.00034458106325221596
226,0.003090271619970983,0.32065203377301676,0.31981362680660647,0.3595343394203769,1.0970862178454186,0.00034336351436019974
227,0.0030793780846340504,0.32064998746128415,0.31986139389226964,0.3594886186464464,1.097091569311774,0.00034215312154135385
228,0.003068548367500373,0.3206480393872954,0.3199089062290398,0.3594430543836649,1.0970968893536304,0.000340949819634002
229,0.0030577818892508265,0.32064618860745786,0.31995616571440055,0.3593976456781416,1.097102178259042,0.00033975354426935244
230,0.0030470780775996367,0.3206444341868643,0.3200031742286755,0.35935239158446025,1.0971074363125237,0.0003385642318600968
231,0.0030364363671933035,0.32064277519921164,0.3200499336352015,0.3593072911655869,1.0971126637951043,0.0003373818195891792
232,0.0030258561995113223,0.3206412107267211,0.3200964457804997,0.3592623434927794,1.0971178609843746,0.0003362062453987657
233,0.003015337022768307,0.3206397398600584,0.32014271249444476,0.35921754764549696,1.097123028154539,0.00033503744797936866
234,0.003004878291817759,0.3206383616982553,0.32018873559043287,0.35917290271131186,1.0971281655764646,0.00033387536675915486
235,0.0029944794680573806,0.3206370753486313,0.32023451686554716,0.35912840778582167,1.097133273517728,0.00033271994189342435
236,0.002984140019335775,0.3206358799267162,0.32028005810072163,0.35908406197256226,1.0971383522426634,0.00033157111425424394
237,0.0029738594198607292,0.3206347745561737,0.3203253610609038,0.35903986438292257,1.09714340201241,0.0003304288254202564
238,0.002963637150108912,0.3206337583687253,0.3203704274952148,0.35899581413606,1.0971484230849566,0.0003292930176666471
239,0.0029534726967369853,0.3206328305040748,0.32041525913710855,0.3589519103588168,1.0971534157151872,0.000328163633955267
240,0.002943365552494111,0.3206319901098342,0.32045985770452834,0.3589081521856375,1.0971583801549258,0.000327040617924912
241,0.0029333152161358385,0.3206312363414494,0.32050422490006314,0.3588645387584877,1.09716331665298,0.0003259239138817538
242,0.002923321192339414,0.3206305683621268,0.32054836241110024,0.35882106922677304,1.0971682254551838,0.00032481346678993084
243,0.0029133829916202615,0.3206299853427612,0.32059227190997863,0.35877774274726026,1.0971731068044401,0.0003237092222622678
244,0.0029035001302499764,0.3206294864618636,0.3206359550541383,0.35873455848399816,1.0971779609407621,0.0003226111265511641
245,0.0028936721301753825,0.32062907090549,0.3206794134862701,0.3586915156082399,1.0971827881013154,0.00032151912653959985
246,0.0028838985189390655,0.3206287378671707,0.32072264883446266,0.3586486132983668,1.0971875885204567,0.0003204331697323068
