step,loss,w1,w2,w3,entropy,var
1,0.011486543631550637,0.33635111557557157,0.28814843407171603,0.3755004503527125,1.0928263089591879,0.0012762826295566964
2,0.011389491323455611,0.3362528745100584,0.28837809437075895,0.3753690311191828,1.0928761737277801,0.0012654990397360094
3,0.011293600214233916,0.33615525849039934,0.28860615829543296,0.3752385832141678,1.0929254305923943,0.0012548444720127463
4,0.011198855672048728,0.3360582663485164,0.2888326354527711,0.3751090981987126,1.0929740873974234,0.001244317300627255
5,0.01110524322073191,0.33596189684322764,0.28905753547291757,0.37498056768385496,1.093022151899742,0.0012339159171164042
6,0.011012748539480671,0.33586614866246317,0.28928086800624,0.37485298333129696,1.0930696317690085,0.0012236387302798797
7,0.010921357462496305,0.33577102042544055,0.2895026427205215,0.374726336854038,1.0931165345879907,0.001213484166140042
8,0.010831055978567122,0.3356765106847989,0.2897228692982315,0.3746006200169697,1.0931628678529222,0.001203450667895588
9,0.010741830230598052,0.33558261792869176,0.28994155743387395,0.37447582463743434,1.0932086389738822,0.0011935366958692826
10,0.010653666515089574,0.3354893405828398,0.29015871683141203,0.37435194258574817,1.093253855275201,0.0011837407274500637
11,0.01056655128156785,0.33539667701254317,0.2903743572017676,0.37422896578568937,1.0932985239958872,0.0011740612570297227
12,0.01048047113196883,0.3353046255246541,0.29058848826039335,0.3741068862149527,1.0933426522900795,0.0011644967959344714
13,0.010395412819977747,0.33521318436951014,0.290801119724919,0.3739856959055709,1.0933862472275166,0.001155045872351554
14,0.010311363250327322,0.33512235174282795,0.2910122613128664,0.37386538694430577,1.0934293157940285,0.001145707031251268
15,0.010228309478055342,0.33503212578755903,0.29122192273943504,0.373745951473006,1.0934718648920456,0.0011364788343044745
16,0.010146238707724773,0.33494250459570685,0.291430113715356,0.37362738168893717,1.0935139013411272,0.0011273598597959433
17,0.01006513829260777,0.3348534862101062,0.2916368439448122,0.3735096698450817,1.0935554318785037,0.0011183487025336874
18,0.009984995733835437,0.3347650686261649,0.29184212312342483,0.3733928082504103,1.0935964631596373,0.0011094439737544919
19,0.00990579867951575,0.3346772497935696,0.29204596093630336,0.37327678927012714,1.093637001758796,0.001100644301025905
20,0.009827534923820496,0.33459002761795364,0.2922483670561593,0.3731616053258871,1.0936770541696408,0.001091948328144789
21,0.009750192406043974,0.33450339996253026,0.292449351141481,0.3730472488959888,1.093716626805828,0.001083354715032728
22,0.009673759209634106,0.33441736464968924,0.2926489228347696,0.37293371251554125,1.093755726001621,0.001074862137628376
23,0.009598223561198745,0.33433191946255914,0.29284709176083284,0.37282098877660813,1.0937943580125147,0.0010664692877770463
24,0.009523573829487328,0.3342470621465345,0.29304386752513856,0.372709070328327,1.093832529015871,0.0010581748731175612
25,0.00944979852435079,0.3341627904107692,0.29323925971222337,0.37259794987700745,1.093870245111561,0.0010499776169666873
