step,loss,score_mean,score_std,w_l0_q0_RX,w_l0_q0_RY,w_l0_q0_RZ,w_l0_q1_RX,w_l0_q1_RY,w_l0_q1_RZ,w_l0_q2_RX,w_l0_q2_RY,w_l0_q2_RZ,w_l0_q3_RX,w_l0_q3_RY,w_l0_q3_RZ,w_l0_q4_RX,w_l0_q4_RY,w_l0_q4_RZ,w_l0_q5_RX,w_l0_q5_RY,w_l0_q5_RZ,w_l1_q0_RX,w_l1_q0_RY,w_l1_q0_RZ,w_l1_q1_RX,w_l1_q1_RY,w_l1_q1_RZ,w_l1_q2_RX,w_l1_q2_RY,w_l1_q2_RZ,w_l1_q3_RX,w_l1_q3_RY,w_l1_q3_RZ,w_l1_q4_RX,w_l1_q4_RY,w_l1_q4_RZ,w_l1_q5_RX,w_l1_q5_RY,w_l1_q5_RZ
1,0.2474530661596553,0.5031348458082137,0.024043397369770705,0.1523368049392836,-0.5200316824974461,0.3753140567414188,0.470158971786188,-0.9759626205284879,-0.6515237448841087,0.06388263413076026,-0.15843465622142777,-0.008418582672644585,-0.4263257472662852,0.4388760117545114,0.3885706535317747,0.03275718154610402,0.5634278622754914,0.2348963916838087,-0.43021657637348276,0.1842386594820184,-0.4789500484212952,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3405042603922135,0.6100322971548083,-0.07726474103440108,-0.21330481844213345,-0.17641511775330201,0.26615459277667436,0.18384032911100304,0.20818378770612525,0.21541050150394137,1.0706741950400596,-0.20407303291453907,-0.25612136453576867,-0.40629716324016335,0.30799858607996516,0.5644861463604458
2,0.22217615576586852,0.5320257661537935,0.05635842833242128,0.15197448231082178,-0.5182561398832166,0.3750868309443983,0.47010663072834835,-0.9760987640899084,-0.6513134895214244,0.0638858004355852,-0.15874552152608365,-0.008420899577254577,-0.4254373274712777,0.43888409970584724,0.3882118906806019,0.03267134127607346,0.5629438688082301,0.23517482953902244,-0.43076834101014194,0.18280982208278526,-0.4791239830208867,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3401034938021986,0.6083205290907682,-0.07726474103440108,-0.2112414425665073,-0.17642173220651627,0.26615459277667436,0.18442148700393995,0.2096457447077157,0.21541050150394137,1.0683910627468174,-0.20380826640918334,-0.25612136453576867,-0.4053708053605303,0.3071951684353037,0.5644861463604458
3,0.22799132820159085,0.5245644532531251,0.04418562344340464,0.15169039155123956,-0.5173589138261481,0.37483339949096456,0.4701556698405892,-0.9764878394399678,-0.6514199387480502,0.06394327188174039,-0.1601024490619201,-0.00836247147142828,-0.4257865206829429,0.44160329433960877,0.3881289221513538,0.03190620774698229,0.5620306765556246,0.23727816589920842,-0.43099185075905333,0.18145957285408862,-0.4789704389002114,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.33973056755919334,0.6058238237609366,-0.07726474103440108,-0.2120024536631565,-0.17742646876355297,0.26615459277667436,0.18414640464664925,0.21221174507230647,0.21541050150394137,1.0676954328724337,-0.20331204156828578,-0.25612136453576867,-0.40550708595250573,0.30705958348407114,0.5644861463604458
4,0.2347028122285389,0.5174045705868717,0.04247898271851706,0.15137185555929705,-0.5162765319224387,0.3745665161197909,0.47009387538532443,-0.9771882849866445,-0.6515165497499328,0.06392372648783026,-0.1593481293378317,-0.008299383494159998,-0.42542590029335686,0.441650577105828,0.3879990426609193,0.031928058477255924,0.5622335150241526,0.23771122029779296,-0.43158542840082487,0.18097425169857662,-0.47875252905758175,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.34000207090222856,0.6051894772614353,-0.07726474103440108,-0.2113628576377325,-0.17747258091020118,0.26615459277667436,0.18526911046125719,0.21283864092944446,0.21541050150394137,1.0675042928953735,-0.20322232835772402,-0.25612136453576867,-0.4064184451586713,0.30673524093207327,0.5644861463604458
5,0.2330965391556713,0.5194816593690188,0.04688991049272987,0.15096002341507359,-0.5140552155467245,0.37428858684726213,0.4699365000447509,-0.9777432432960184,-0.651592074970695,0.06383600733138811,-0.16020194502644852,-0.008440967793128014,-0.42508919123365,0.44168066853472737,0.38807437495867464,0.03196193034332022,0.5627353716292828,0.2383019330857409,-0.4320020623314726,0.17997974534594793,-0.47817121612647273,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3404867927418111,0.6051011322231972,-0.07726474103440108,-0.210821468636402,-0.1773487660288507,0.26615459277667436,0.18599048234485688,0.21434691806986156,0.21541050150394137,1.06710200977659,-0.20367024791622018,-0.25612136453576867,-0.406745803268476,0.30628664831124003,0.5644861463604458
6,0.24082527419854663,0.5108559016106908,0.039538910585418696,0.15085654418752828,-0.5145840850886393,0.3742886504249634,0.47008303386596395,-0.9790082641452437,-0.6521591427802479,0.06346339805480027,-0.16015105707361324,-0.008756670288961765,-0.42457325259247575,0.44261928678737716,0.38774088850151167,0.03222584672096696,0.5628769836436666,0.23824243628200087,-0.43209270155333385,0.18052700224931065,-0.4811597402709198,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3406916235429531,0.6046762235651217,-0.07726474103440108,-0.2101600581425487,-0.1770968807056955,0.26615459277667436,0.1866038481812126,0.21523847283409178,0.21541050150394137,1.0681798013563217,-0.20306156950735021,-0.25612136453576867,-0.406621521990191,0.3049664400401581,0.5644861463604458
7,0.2320893528376968,0.5199898021948646,0.0409824727519082,0.1505162053353094,-0.5164162529681474,0.37409628691805213,0.4700891546786291,-0.9816966641050526,-0.6529068590066935,0.06354878631775697,-0.16152814465165347,-0.009191653854604522,-0.4240199687730636,0.4411546032729117,0.38826508370758445,0.03219204062795577,0.5632850491785207,0.23842144185934971,-0.4327430083575542,0.17900578818846327,-0.4803569408375851,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3406907751371033,0.6025225315611386,-0.07726474103440108,-0.2087726500178916,-0.1768999275010399,0.26615459277667436,0.18766730671934545,0.21410073979001756,0.21541050150394137,1.0661454423455077,-0.20295743442267553,-0.25612136453576867,-0.40658518803050914,0.3045120920677349,0.5644861463604458
8,0.24519193337409448,0.5067509630789392,0.04355825060459129,0.15028564672333686,-0.5135934203488106,0.3738502275483323,0.4698144648377404,-0.9813769310662888,-0.6527961417015951,0.06353890577052142,-0.16244629440451133,-0.008854750106957097,-0.4243283622414561,0.4424676070471244,0.3883379209589533,0.03169444045058153,0.563588818961789,0.2399164208441727,-0.43134544868342356,0.1784841061353113,-0.48048972858722666,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3408621558229316,0.6024055533775241,-0.07726474103440108,-0.2095578291047908,-0.17806055875813145,0.26615459277667436,0.18697612320763393,0.21475450312285507,0.21541050150394137,1.066296288792113,-0.20335802747373585,-0.25612136453576867,-0.4073186718724534,0.3054184083999545,0.5644861463604458
9,0.24105027167495546,0.5117405145871112,0.05150676480178987,0.15030550798693906,-0.5136160083955329,0.37377538816757555,0.46997479773671097,-0.9817109715333506,-0.652810140284783,0.0632394758520844,-0.16175458523136668,-0.008753576576899609,-0.42353077514081494,0.43986039965527407,0.3881049653556422,0.03145449874231615,0.5634326053470071,0.24060024079421963,-0.4312467872866928,0.17878133572754348,-0.4804214890879189,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.34116655056728795,0.6029136828570678,-0.07726474103440108,-0.20782347747453933,-0.1771628783154601,0.26615459277667436,0.18941553211079923,0.21416635364354158,0.21541050150394137,1.0664264275834696,-0.20361681823752287,-0.25612136453576867,-0.40699554942288696,0.3062782531316634,0.5644861463604458
10,0.2175771715803914,0.5387507610050233,0.06947165842646519,0.14964365137534547,-0.5122869236024831,0.3735302526724146,0.4701618257495089,-0.9836075805109022,-0.653386439062687,0.06332331104386495,-0.16312052459167334,-0.009032333843358126,-0.42307304071513385,0.4414168109786493,0.38819197949983775,0.031100440509560807,0.5635479124600284,0.24114375705642715,-0.431813939927266,0.17926097515986653,-0.4823166702951433,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3412664780755147,0.6007598437151074,-0.07726474103440108,-0.20738454551252672,-0.17802578694229323,0.26615459277667436,0.18938672620635086,0.21512687907730077,0.21541050150394137,1.0653206594375375,-0.20357114074870894,-0.25612136453576867,-0.40609873136292174,0.30547424285375613,0.5644861463604458
11,0.23107002990459383,0.5215332693724014,0.04625600305042425,0.1494813535165272,-0.5113731236268648,0.37335956363209527,0.4701650968769551,-0.9833665465484343,-0.6532057520594015,0.06334289124597783,-0.16430128673623873,-0.009149218072737948,-0.42299230067455423,0.4442112144004947,0.3880938879423187,0.03118264846293506,0.5638711489406415,0.24156977803638233,-0.43221581649442836,0.17767438055811252,-0.48244642668832693,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3411234317594226,0.6008189056493982,-0.07726474103440108,-0.20751374581549503,-0.1783455425376894,0.26615459277667436,0.18888433537534854,0.2166283035075621,0.21541050150394137,1.0639443679234317,-0.20363826846193106,-0.25612136453576867,-0.40591071170833337,0.3047102178849052,0.5644861463604458
12,0.23302239157339824,0.5189409633182553,0.04005739673583935,0.14948809986464132,-0.5122167763954708,0.37314495521279817,0.4702640885685677,-0.9840771736404641,-0.6534822043446326,0.06328563204870172,-0.16543347047255874,-0.009401118595469462,-0.4221839482767895,0.4421736982953071,0.38775791800584375,0.03072686860357051,0.5634629000410483,0.24265144191327864,-0.43246475174118615,0.17682850279138607,-0.48346776666079794,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3410078726182845,0.599810999635477,-0.07726474103440108,-0.20542023716377514,-0.17856553192029523,0.26615459277667436,0.19025792513626924,0.21811043641312491,0.21541050150394137,1.0632490884767327,-0.2030771053440265,-0.25612136453576867,-0.4062094219465638,0.30404372339004554,0.5644861463604458
13,0.2258269156033712,0.5301773415338342,0.0713693591184809,0.14916825999477426,-0.5112654264448925,0.3728505584114515,0.4703893194565647,-0.9856576714437497,-0.6537965065472023,0.06349471059998624,-0.1657447138326035,-0.009462946479677674,-0.4220033637044056,0.4422084015787411,0.3881846978314839,0.030554905362804897,0.5633504378706239,0.24314126044893766,-0.4322587156789989,0.17607705288907136,-0.48373981021057855,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.34113302116852096,0.5987093407506707,-0.07726474103440108,-0.20488721972912677,-0.17941058091498124,0.26615459277667436,0.19050402728732746,0.21775886956007792,0.21541050150394137,1.0619638603790944,-0.2026070408106864,-0.25612136453576867,-0.40630370141509625,0.30394307407342164,0.5644861463604458
14,0.24151582363715746,0.5094048981949288,0.02884908947514853,0.14894175721716285,-0.5087343793238942,0.37251675327544526,0.4700315694091724,-0.9864395220571839,-0.6541674083253773,0.06384542316566756,-0.1665356788554401,-0.009581506941402947,-0.4219692269322695,0.4406936638324176,0.38853498102710465,0.030209390870577273,0.5628342801708052,0.24461108050546693,-0.43052265502091186,0.17596867919821854,-0.48489161034355305,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.34136456062452103,0.5971363132121332,-0.07726474103440108,-0.20404875654941787,-0.18010582987396875,0.26615459277667436,0.191910257955142,0.21847289813522863,0.21541050150394137,1.0628581210951626,-0.20258544914907917,-0.25612136453576867,-0.4078846780323694,0.30411147951138634,0.5644861463604458
15,0.2329086628663551,0.5200798102053398,0.05084559495886662,0.14856668709570084,-0.5077018910398304,0.37243317447858665,0.4698738151604196,-0.9872569662514409,-0.6545185787786543,0.06364750723691194,-0.16784691511876007,-0.00970532725072138,-0.42168694127055834,0.44268679705373265,0.38829048594722465,0.030672387241902303,0.5623822507936667,0.2445895646034252,-0.43120591502921235,0.1762399223348489,-0.4849313623483955,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.34156734914888615,0.5960052573078619,-0.07726474103440108,-0.20402388087446416,-0.1807242454051693,0.26615459277667436,0.1920644453648651,0.21859375367435166,0.21541050150394137,1.0626204150636476,-0.20280273967783344,-0.25612136453576867,-0.4076413042364313,0.30321816356297676,0.5644861463604458
16,0.23776702002253663,0.5163301165321669,0.06189074314076667,0.14818855340458176,-0.5090112334457538,0.372690612093717,0.4692510151337222,-0.9897131022216914,-0.6561351963904399,0.06344545144863145,-0.16801824010175725,-0.010074983753674686,-0.421622059059497,0.4431640152118015,0.38827041175880056,0.030140524849556042,0.5621994315435018,0.24531665309986897,-0.4309158881386772,0.1759286223500406,-0.48616467872536834,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.34177543247142256,0.5914302825770807,-0.07726474103440108,-0.20394493459611893,-0.18159183338182727,0.26615459277667436,0.19123115101932894,0.218260379137287,0.21541050150394137,1.0613290831954008,-0.20173027157000398,-0.25612136453576867,-0.40673970273718596,0.30270869095982217,0.5644861463604458
17,0.23606717802411892,0.5170422027150137,0.053093731285531034,0.14829741119014053,-0.5094766470109245,0.3726903541146434,0.46937089492306605,-0.9900474486181141,-0.6561645039389761,0.0635849080585818,-0.16900685027934487,-0.009745089563153805,-0.4211759815458797,0.44201803714438453,0.388453314575967,0.030381020198395864,0.5626611519244253,0.24579259825650773,-0.4307025624844685,0.17622459858533365,-0.48816849814486013,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3415685611891303,0.5914765003975732,-0.07726474103440108,-0.20284974842903594,-0.181358675319202,0.26615459277667436,0.19281101630124292,0.21875386516846643,0.21541050150394137,1.061346330337988,-0.20149408294376153,-0.25612136453576867,-0.406611201341572,0.3019689924934178,0.5644861463604458
