step,loss,score_mean,score_std,w_l0_q0_RX,w_l0_q0_RY,w_l0_q0_RZ,w_l0_q1_RX,w_l0_q1_RY,w_l0_q1_RZ,w_l0_q2_RX,w_l0_q2_RY,w_l0_q2_RZ,w_l0_q3_RX,w_l0_q3_RY,w_l0_q3_RZ,w_l0_q4_RX,w_l0_q4_RY,w_l0_q4_RZ,w_l0_q5_RX,w_l0_q5_RY,w_l0_q5_RZ,w_l1_q0_RX,w_l1_q0_RY,w_l1_q0_RZ,w_l1_q1_RX,w_l1_q1_RY,w_l1_q1_RZ,w_l1_q2_RX,w_l1_q2_RY,w_l1_q2_RZ,w_l1_q3_RX,w_l1_q3_RY,w_l1_q3_RZ,w_l1_q4_RX,w_l1_q4_RY,w_l1_q4_RZ,w_l1_q5_RX,w_l1_q5_RY,w_l1_q5_RZ
11,0.24657028540183823,0.5049814839166729,0.03907626367846976,0.1518426338235207,-0.5191368005865546,0.3760953364869769,0.47007623788140357,-0.973741621941837,-0.6515919922601028,0.0633687946160227,-0.15861268373645718,-0.009121487055131817,-0.423273556403467,0.43984672576301853,0.3891573602154946,0.03690942931874668,0.5665647011135019,0.22900789656742282,-0.4274815213579812,0.188204179880696,-0.4895811021798968,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3420533927574928,0.6130603716732846,-0.07726474103440108,-0.21398999213061243,-0.17966071038093198,0.26615459277667436,0.18367047677675796,0.20611264389201603,0.21541050150394137,1.0663714137475082,-0.2005990618624897,-0.25612136453576867,-0.4016521251822874,0.30751560658196525,0.5644861463604458
12,0.24422177053334715,0.5104927162146686,0.06785565487618633,0.15207496626604078,-0.51852887517182,0.37575570275338543,0.4694490131283101,-0.9734658400490058,-0.6520332793879129,0.06328322502514855,-0.15881929956750457,-0.009031327821989617,-0.42371542862370437,0.43893395948807923,0.38935317289713006,0.03555714834812921,0.5652520986934906,0.22956639849268745,-0.4275908259153032,0.18865450228381425,-0.48920624610776026,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3422442934983364,0.61332147487508,-0.07726474103440108,-0.21483186675568797,-0.17929060934275565,0.26615459277667436,0.1832391100369317,0.2054414259297727,0.21541050150394137,1.0672494251099789,-0.20093902327709387,-0.25612136453576867,-0.4017469182108385,0.30911145790922684,0.5644861463604458
13,0.2155707079666081,0.5405946805748472,0.06721205744546158,0.15192918268266667,-0.5187468848804436,0.3754704831719841,0.4693711760020454,-0.9714537061841818,-0.651642405366646,0.06264892803579236,-0.15851347338081517,-0.008917137171186395,-0.4233243029576443,0.44165645284703176,0.3893332470464984,0.03623786260011282,0.5656994277424199,0.2291393818398541,-0.42780806998286375,0.18923074612006524,-0.49159843411004284,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.34185874137916045,0.6175996507031238,-0.07726474103440108,-0.21614079667513292,-0.17805928523274084,0.26615459277667436,0.1826261477080476,0.20436985037886446,0.21541050150394137,1.0658043708310518,-0.2004208394191164,-0.25612136453576867,-0.40230301904099186,0.3088625038892546,0.5644861463604458
14,0.24177962433679792,0.5101154854434398,0.04234131524009284,0.1513623347482335,-0.5185626558821299,0.3749171194939822,0.46926335192007707,-0.9717238575057617,-0.6516348392689276,0.0629961083932705,-0.15754247953532646,-0.009075877031676734,-0.4236647443170623,0.4397710534404822,0.3889566056836986,0.036597552714196756,0.5662120892229956,0.22823178529720736,-0.4287573597677328,0.18895287568906444,-0.4906260994898797,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.34093416115597175,0.6163804046484316,-0.07726474103440108,-0.2153530661399334,-0.17742349635063362,0.26615459277667436,0.1832352116807287,0.20741888674438816,0.21541050150394137,1.0646131065262672,-0.19994698364315674,-0.25612136453576867,-0.4019092170251082,0.3106786627961996,0.5644861463604458
15,0.23084285716847497,0.5223952925512811,0.0523125302594078,0.1511467303464037,-0.5188054558181738,0.3747058202256578,0.4696911453697667,-0.9718475664279284,-0.6511654150563553,0.06289319059456772,-0.1569987123428832,-0.00923978311811775,-0.4231930068525588,0.43978076449112413,0.3893452300254135,0.036949575140607,0.5670179336736652,0.22787647927515875,-0.42710523279266993,0.19000962636221122,-0.4927436470416311,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.34077160432772285,0.6159952895229934,-0.07726474103440108,-0.2157906951348332,-0.17729318584787965,0.26615459277667436,0.18434669078069574,0.20743710501594007,0.21541050150394137,1.0638345856779756,-0.1993528386694961,-0.25612136453576867,-0.4012222290962569,0.3112037518368862,0.5644861463604458
16,0.23830405378883884,0.5135027739622471,0.04030512479467644,0.1507427986595111,-0.5184109303069807,0.3743328761429233,0.4692975584436767,-0.9706770673877316,-0.6509573700670991,0.0629724545268167,-0.15576166501123273,-0.009407510062823974,-0.42332855008000103,0.44083107224795975,0.3891107407573969,0.036763322870431464,0.5669592363076181,0.22831081342953133,-0.42688403777900275,0.18834152799984372,-0.49356825860445186,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.34089814893691245,0.6147794719739583,-0.07726474103440108,-0.21589644246062054,-0.17764486559056028,0.26615459277667436,0.18364012230854504,0.20819776958467695,0.21541050150394137,1.0659213643830872,-0.19953673820540732,-0.25612136453576867,-0.4012514708896564,0.3124487049370748,0.5644861463604458
17,0.23487444475859498,0.5178090427029991,0.048644893817042366,0.15083149682074593,-0.5192882767009552,0.37433040249136695,0.4698287125811736,-0.9687401945990813,-0.6501765956199993,0.06282073561611694,-0.1553606512697841,-0.009266488456508279,-0.4235648187438886,0.4408088783614329,0.3891965635814671,0.0359734964879841,0.5675736683165268,0.22800884650501774,-0.42627815796919094,0.18892844255719118,-0.49434403727080456,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.34171172069057143,0.6167546475446242,-0.07726474103440108,-0.21580563304282177,-0.17829693786037076,0.26615459277667436,0.1822623109422851,0.2084508313092035,0.21541050150394137,1.0674709158921576,-0.19976915548029056,-0.25612136453576867,-0.4016736716735824,0.3136974995252341,0.5644861463604458
18,0.23747191764356368,0.5140361087026435,0.03620793057006593,0.1506680116290028,-0.5199744401595255,0.3740474867366942,0.46989338204735004,-0.9694112536734809,-0.6502063459017005,0.06312210334790767,-0.156615635305009,-0.009441657702031111,-0.42308162859395126,0.4408105129043935,0.38954374167939587,0.03518816454480666,0.5691922631255487,0.227987370582009,-0.4255484005241947,0.18620429164610616,-0.49324884214877623,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3416866551674127,0.6167305233345686,-0.07726474103440108,-0.21485903217331187,-0.17801880152515026,0.26615459277667436,0.18222622011506595,0.20623090978694503,0.21541050150394137,1.0656363016137145,-0.20007995739882609,-0.25612136453576867,-0.4025255424073187,0.3135028392227898,0.5644861463604458
19,0.2382827894542986,0.5176021534044876,0.07466664109623444,0.15037210449060578,-0.520835016875617,0.37363757617607757,0.4689915240603067,-0.9699619714201104,-0.650509911265231,0.06319310745525902,-0.15637916845127095,-0.009338562956230046,-0.42318580457718247,0.44347007174599207,0.3894616591586203,0.034977027386506127,0.5687914204500867,0.22817576655582575,-0.42499481433745967,0.18616488855585067,-0.49233686762560075,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.340916889620281,0.6153811594920323,-0.07726474103440108,-0.21444600080255366,-0.1782461448096983,0.26615459277667436,0.18122015761711305,0.2056513902913463,0.21541050150394137,1.0626640601066968,-0.2005845210737092,-0.25612136453576867,-0.4020612620686094,0.31327160555125005,0.5644861463604458
20,0.23117027942647644,0.5212870912376852,0.04476863457791112,0.15009812565740702,-0.520613048243,0.3733937632238952,0.4691190888782341,-0.9726458575723662,-0.6504945504214169,0.06338749823084892,-0.15897427983526227,-0.009697031985264507,-0.4230007394986986,0.4454874662703887,0.3898447353103984,0.03625595909725496,0.5692049879815606,0.22711642804656385,-0.42593472862228976,0.1864079260055813,-0.4936866826472601,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3391539061204735,0.6161782797424661,-0.07726474103440108,-0.21397639477046723,-0.17633920215163407,0.26615459277667436,0.1817964487710252,0.20291732119671593,0.21541050150394137,1.0604935109471987,-0.20067449433443593,-0.25612136453576867,-0.40129009788127873,0.3128129449418496,0.5644861463604458
21,0.24150071598894898,0.5091042877965055,0.02284985712589023,0.14997864173732214,-0.5211897807954521,0.3732672552255508,0.46902830997626416,-0.9723446048167818,-0.6503907358009541,0.06334061520803186,-0.15914564807033613,-0.010040570783696436,-0.42226993257706136,0.44511737447443583,0.39006158272741426,0.036630171816288574,0.5681239055819035,0.2273495900842415,-0.4258861231416554,0.18532874405314295,-0.49297031774261624,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.33911029106099383,0.6173598043024502,-0.07726474103440108,-0.21304457828098752,-0.17560545021112176,0.26615459277667436,0.1821534188152857,0.20487783006325166,0.21541050150394137,1.058889840476308,-0.20086166560519816,-0.25612136453576867,-0.40166899410696333,0.3121207951908157,0.5644861463604458
22,0.23289297824562255,0.5235331578176734,0.07663110843069779,0.15011104498354774,-0.5210866571034796,0.3736301016740068,0.46923526526733583,-0.9712325081163259,-0.6499216682964196,0.0632812007132292,-0.15960768647982132,-0.00985471981886742,-0.42260717324785835,0.4479598939159405,0.3895501398560683,0.03633702683598742,0.5685730095614699,0.22778741537832506,-0.4243295259002485,0.18642380858729335,-0.4945121886409257,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.33912538411582016,0.614773854305742,-0.07726474103440108,-0.21299307814313395,-0.17615702970364622,0.26615459277667436,0.18055779504768832,0.20497661111335821,0.21541050150394137,1.0602527858370285,-0.2028652625715962,-0.25612136453576867,-0.4008390377041344,0.31338817041551903,0.5644861463604458
23,0.239644624027193,0.510983345116367,0.022524109599703135,0.14953270684799239,-0.5215936614457466,0.37337349472460085,0.46931426097575535,-0.9685453359086083,-0.6483881543243396,0.0634507669786824,-0.15880246803606335,-0.009754952680325928,-0.4209046480896417,0.4452797850214113,0.38956047375887054,0.03628931242258006,0.5682502468074897,0.2272924272455475,-0.42469523801078163,0.1869991221931368,-0.49609548081449395,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.33840353295712267,0.6143926524801249,-0.07726474103440108,-0.21176496899743774,-0.17579585771621076,0.26615459277667436,0.18224015933916862,0.20660604753334463,0.21541050150394137,1.059411958977516,-0.20235587537411082,-0.25612136453576867,-0.40180277638768364,0.31222869500207373,0.5644861463604458
24,0.20665206205003017,0.5479802855600385,0.04827255964104184,0.1494218260395169,-0.5214590930238612,0.37275644499759136,0.47014896541583234,-0.9698325183563377,-0.6479850933095312,0.06335562708392946,-0.15938161351890587,-0.010118071738053383,-0.42050959475693994,0.4432527230190074,0.389369217253211,0.03615113911645859,0.569905694341377,0.2272758322457581,-0.42345370097493434,0.1889735682017629,-0.49578502836836413,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3377124799894321,0.6158268395604747,-0.07726474103440108,-0.2109788723557598,-0.17578151985608956,0.26615459277667436,0.1831007066347297,0.20632789050295583,0.21541050150394137,1.0559058760208537,-0.2025120103611442,-0.25612136453576867,-0.40191724399391426,0.31340050329126196,0.5644861463604458
25,0.239787336085574,0.5117585669769803,0.03751852082624718,0.1491505250077979,-0.5203696837903341,0.37243107238829876,0.47083078807559253,-0.9711426814774098,-0.6477309940259969,0.06348206419357194,-0.16096979710450476,-0.009362115299244689,-0.42099109103346155,0.44052406787527415,0.38944237429693174,0.03741514062154091,0.5704058735597188,0.2264144903739326,-0.4225219616592308,0.18843750679679006,-0.4958052386302737,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.33739427847369863,0.6165483938305926,-0.07726474103440108,-0.21101587790294493,-0.176051410672359,0.26615459277667436,0.18409746521140735,0.21072046398176633,0.21541050150394137,1.0562466964669286,-0.20150711119100898,-0.25612136453576867,-0.4023196074420144,0.31273079826236827,0.5644861463604458
26,0.2019257623889233,0.5551211652913477,0.06331338736097353,0.14907664625073372,-0.5218543506384817,0.37283547113128385,0.47155373830902597,-0.9720036591352601,-0.6477168401672188,0.06337738392958166,-0.16072462183281527,-0.009111543208720421,-0.42109384269501215,0.43802258164545527,0.38966511145535543,0.03660077624379909,0.5690103804212635,0.226844007398619,-0.4228778757220658,0.18698330094602286,-0.4962540554513072,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3377400794404771,0.6167254237980423,-0.07726474103440108,-0.21093234589318993,-0.17615297173946215,0.26615459277667436,0.1840860531121686,0.211909109961396,0.21541050150394137,1.0578874721758813,-0.2010234786128503,-0.25612136453576867,-0.4016127535730905,0.31226933102313953,0.5644861463604458
27,0.23288413035709604,0.519142746056881,0.040748397763139356,0.14832696456161373,-0.5206381252832234,0.37243146242516734,0.47161750547421766,-0.9753489860850659,-0.6475332638796958,0.06286511248516377,-0.16165162140011272,-0.009022621007097224,-0.4195659152923772,0.4403177929205545,0.3888122637108362,0.037146577604077996,0.5697726590807163,0.2263198409521441,-0.4234365842128056,0.18681803982449904,-0.49596954457937853,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3364922709216616,0.6149412565031563,-0.07726474103440108,-0.20904235542707275,-0.17490775971850545,0.26615459277667436,0.18352375332053342,0.2114097568759774,0.21541050150394137,1.0509277142387912,-0.20042472572145364,-0.25612136453576867,-0.39923100392818905,0.3119156333174302,0.5644861463604458
28,0.22809155311892104,0.5256410128386009,0.05545362608724687,0.14849915742017072,-0.5212238101466687,0.37281081571012187,0.4720836503093261,-0.9771758317047722,-0.6477107641424532,0.06344328417469415,-0.16087020348181438,-0.008442118969498529,-0.41963792788574994,0.4406048292190509,0.38892896457127407,0.03698984882832647,0.5701782521900227,0.2267626977123921,-0.4227410811521183,0.18707786648179275,-0.49560561116661295,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.33633538184620293,0.6137940598019741,-0.07726474103440108,-0.20913111075065102,-0.17538555583030765,0.26615459277667436,0.1841938836753422,0.21073076845001384,0.21541050150394137,1.048663062951815,-0.2007497064738107,-0.25612136453576867,-0.39773399971591394,0.3125006380415425,0.5644861463604458
29,0.23229903798207008,0.5193072786149187,0.0351218709890819,0.1481259296868508,-0.5200677962821414,0.37256103570922194,0.4719392190128091,-0.9781855767462994,-0.6476056585540009,0.06383696114921011,-0.16186305467907944,-0.00837696577250626,-0.41955813072592124,0.4403212368471041,0.38885685785062296,0.03784917191445907,0.5709330378231661,0.2253432396542147,-0.4254856487593171,0.1854910704921591,-0.4944336232858265,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.33632083766996035,0.6138033019326081,-0.07726474103440108,-0.20929348336593118,-0.1760458926818436,0.26615459277667436,0.18316622711595992,0.2110392919677561,0.21541050150394137,1.0493737689806946,-0.2015999813945985,-0.25612136453576867,-0.3991314691603729,0.3122582936910937,0.5644861463604458
30,0.22793070704141982,0.5271642861500809,0.06600829476200736,0.14783219077491686,-0.5206440000625904,0.3725007723422117,0.4719738476020513,-0.9778075037683864,-0.6476107596199704,0.06392033756481835,-0.16177004005003656,-0.008244315104595773,-0.4190329345882825,0.4404760225458336,0.3885290033337482,0.0381627615524443,0.5706512427292013,0.2247857362696316,-0.42382042572074746,0.18529407099250209,-0.49615337100480583,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3369198861678584,0.6133743823323963,-0.07726474103440108,-0.20956648392865726,-0.17675903552185537,0.26615459277667436,0.18215393078801112,0.2116032453534633,0.21541050150394137,1.048124254389882,-0.20129728542025985,-0.25612136453576867,-0.398739367098817,0.3129566898348105,0.5644861463604458
31,0.20649158523030403,0.5522213315570762,0.07736827207762685,0.14796184388106706,-0.5211502877492294,0.37280075068560786,0.4721331350610615,-0.9780468920677083,-0.647307714939457,0.06379856911035725,-0.1614188770171941,-0.008225144511832544,-0.4188554694750528,0.4422021396362388,0.38848855028001844,0.03835392443112573,0.5711647392351001,0.22541602921556408,-0.4241512115821,0.18348241148238575,-0.4966353702003826,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.33632626303088486,0.6119939394552214,-0.07726474103440108,-0.2102632797750577,-0.17669144602913078,0.26615459277667436,0.18129269855874822,0.21145649647936068,0.21541050150394137,1.0481164688218574,-0.20038607665968258,-0.25612136453576867,-0.3975601568519848,0.3109608230048815,0.5644861463604458
32,0.2160486439536055,0.5393089975175873,0.0617449949502282,0.14800176742230528,-0.5226757479668339,0.3729351662088371,0.4727039416867492,-0.9813451808455078,-0.6476311478379356,0.0638481314065912,-0.16116974153484345,-0.008361202843130501,-0.41769329771424135,0.44266307819519696,0.38816745595568375,0.03859945580389793,0.5707210542672947,0.22497773817500408,-0.42418729541525124,0.18380771243300645,-0.4988923882989312,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.33614860856467227,0.6133470174977348,-0.07726474103440108,-0.2101281444735651,-0.17416759495315512,0.26615459277667436,0.1815350767491131,0.21072661457925002,0.21541050150394137,1.046464759461369,-0.20000801379157176,-0.25612136453576867,-0.396146945910256,0.30930781580493205,0.5644861463604458
33,0.2344511492345417,0.5173164575920616,0.03831119102190357,0.14797445470017828,-0.5221924903707968,0.373391444352267,0.47248061165020117,-0.9811788285598191,-0.6476547846944539,0.06382351240644228,-0.15981485647345886,-0.007966390003230779,-0.416836240178071,0.4420942679215096,0.38771590317891264,0.039448726449771855,0.5695382887247377,0.22524919858209608,-0.4258729763926094,0.1852090303397253,-0.4993887305755276,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.33585131706233456,0.6149004280127444,-0.07726474103440108,-0.2090443460235761,-0.17414583180387191,0.26615459277667436,0.18200845933161394,0.20985481421907612,0.21541050150394137,1.0466655420584232,-0.19866765801835878,-0.25612136453576867,-0.3965506865519443,0.3078203248494182,0.5644861463604458
34,0.23336339079379487,0.5207883824837891,0.06098866013165905,0.14802808407120305,-0.5231630559659399,0.3734411385794354,0.4726823920568884,-0.9821065689670017,-0.647955645583673,0.06383745304306522,-0.15954252019459958,-0.007917043518721373,-0.4169817401452394,0.44171645131113935,0.38741901864960465,0.039006002661555204,0.5693157115959799,0.22528364345429916,-0.42592979014237076,0.18545785801304837,-0.49985630979092094,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.33642630729470646,0.6151613140699824,-0.07726474103440108,-0.20865281545854955,-0.1747364632996996,0.26615459277667436,0.1811015742287683,0.2109285187761656,0.21541050150394137,1.0478741840791794,-0.19877293940134105,-0.25612136453576867,-0.3971280761926747,0.30663493135353354,0.5644861463604458
35,0.23526569526472133,0.5177051941034715,0.05155012808147971,0.148542284572527,-0.5202707566474484,0.37354987393747296,0.4735057561285456,-0.9831582816396955,-0.6482944460229748,0.06354230819818328,-0.15812503161092176,-0.007928651022135455,-0.4166646996376441,0.4415492948249786,0.38742684044262676,0.03839672288961105,0.5686350779076832,0.22582420021347768,-0.42660131868149187,0.18547421019461724,-0.4998213137216984,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3373470697781153,0.61723965879735,-0.07726474103440108,-0.20778047400982885,-0.17468748461575245,0.26615459277667436,0.1798773481499041,0.20876482541068603,0.21541050150394137,1.0489624435419587,-0.19883446440783883,-0.25612136453576867,-0.3975322650813998,0.3076249224945792,0.5644861463604458
