step,loss_d,loss_g,score_real,score_fake_d,score_fake_g,grad_norm_d,grad_norm_g,real_mean,real_std,real_min,real_max,real_near_zero_frac,real_near_one_frac,real_clip_frac,fake_d_mean,fake_d_std,fake_d_min,fake_d_max,fake_d_near_zero_frac,fake_d_near_one_frac,fake_g_mean,fake_g_std,fake_g_min,fake_g_max,fake_g_near_zero_frac,fake_g_near_one_frac
1,0.6973972320556641,0.6213205456733704,0.5382165312767029,0.537224292755127,0.5374207496643066,0.08806053549051285,0.007695955224335194,0.40722155570983887,0.22326083481311798,0.07121770083904266,1.0,0.0,0.0416666679084301,0.03125,0.4897655248641968,0.013435368426144123,0.4700111746788025,0.5144616961479187,0.0,0.0,0.48751381039619446,0.014977592043578625,0.46143877506256104,0.5107049345970154,0.0,0.0
2,0.6950308084487915,0.6334208250045776,0.5327511429786682,0.5307822227478027,0.5310133099555969,0.07702711969614029,0.009194285608828068,0.46363434195518494,0.24103306233882904,0.05403589829802513,1.0,0.0,0.0520833320915699,0.03125,0.48782119154930115,0.015125426463782787,0.4597057104110718,0.5134716629981995,0.0,0.0,0.483783096075058,0.018479816615581512,0.4472181797027588,0.5194107890129089,0.0,0.0
3,0.6938934922218323,0.6491702795028687,0.5263471603393555,0.522464394569397,0.5228081941604614,0.1037638932466507,0.011533073149621487,0.3986221253871918,0.23968444764614105,0.056392040103673935,1.0,0.0,0.03125,0.010416666666666666,0.4838438034057617,0.0187461469322443,0.45026305317878723,0.5206422805786133,0.0,0.0,0.4782356917858124,0.0248266514390707,0.4330878257751465,0.5271034836769104,0.0,0.0
4,0.691118061542511,0.6592453718185425,0.5213989615440369,0.5172414779663086,0.5176665782928467,0.0642349123954773,0.013986235484480858,0.4422428607940674,0.23842616379261017,0.05117582157254219,1.0,0.0,0.03125,0.020833333333333332,0.4786125123500824,0.024210937321186066,0.43341925740242004,0.5271255373954773,0.0,0.0,0.4719623625278473,0.03016534633934498,0.42115017771720886,0.5389072299003601,0.0,0.0
5,0.6912106275558472,0.667891800403595,0.5168054103851318,0.5127277374267578,0.5134149193763733,0.06593995541334152,0.01699424907565117,0.436557799577713,0.25554922223091125,0.03227579966187477,0.9902340173721313,0.03125,0.03125,0.0,0.47239136695861816,0.03051922842860222,0.4166078269481659,0.5372800230979919,0.0,0.0,0.46295419335365295,0.03934953734278679,0.39101797342300415,0.5453214645385742,0.0,0.0
6,0.6897304058074951,0.6749565005302429,0.5139391422271729,0.5091121196746826,0.5100582242012024,0.07435324788093567,0.02229209803044796,0.4267749786376953,0.24429045617580414,0.024806080386042595,1.0,0.02083333395421505,0.02083333395421505,0.020833333333333332,0.46282029151916504,0.03871873393654823,0.39360150694847107,0.5444945096969604,0.0,0.0,0.44999849796295166,0.04835120961070061,0.3667413890361786,0.5498069524765015,0.0,0.0
7,0.6912230253219604,0.6779080629348755,0.5121921300888062,0.5077061057090759,0.5087711811065674,0.07281839102506638,0.024629825726151466,0.4709514379501343,0.28703320026397705,0.08635146170854568,1.0,0.0,0.0729166641831398,0.041666666666666664,0.4507158696651459,0.047335054725408554,0.37152981758117676,0.550099790096283,0.0,0.0,0.4363383948802948,0.054683320224285126,0.34228435158729553,0.5505595803260803,0.0,0.0
8,0.6901602149009705,0.6748925447463989,0.5131877660751343,0.509144127368927,0.510266125202179,0.0693749412894249,0.02443910948932171,0.44912293553352356,0.2415914386510849,0.03453962132334709,1.0,0.010416666977107525,0.03125,0.020833333333333332,0.43622565269470215,0.05551895126700401,0.34360170364379883,0.5512334108352661,0.0,0.0,0.4171920716762543,0.0635114535689354,0.30973970890045166,0.5487145781517029,0.0,0.0
9,0.6901283264160156,0.6771031618118286,0.5138050317764282,0.5082623362541199,0.5092766284942627,0.07618468254804611,0.025779880583286285,0.43112626671791077,0.253010630607605,0.036491699516773224,1.0,0.010416666977107525,0.03125,0.03125,0.41918087005615234,0.06285776197910309,0.3077848553657532,0.5509780049324036,0.0,0.0,0.40277233719825745,0.06479191780090332,0.2963971793651581,0.5376462340354919,0.0,0.0
10,0.6919815540313721,0.6734521389007568,0.5135529041290283,0.5102580785751343,0.5108981728553772,0.06352157890796661,0.022390257567167282,0.46506524085998535,0.23515072464942932,0.028051599860191345,1.0,0.010416666977107525,0.02083333395421505,0.020833333333333332,0.3960988521575928,0.06917832046747208,0.2826165556907654,0.537371814250946,0.0,0.0,0.383986234664917,0.064832404255867,0.28724679350852966,0.5169578194618225,0.0,0.0
