step,loss_d,loss_g,score_real,score_fake_d,score_fake_g,grad_norm_d,grad_norm_g
1,1.3963003158569336,0.7366247773170471,0.479204386472702,0.48347747325897217,0.4787270724773407,0.16022196412086487,0.020130738615989685
2,1.4483964443206787,0.7267056107521057,0.4862237572669983,0.5167531967163086,0.48349910974502563,0.40347814559936523,2.5108677359497733e-09
3,1.3721277713775635,0.7510709166526794,0.4909380078315735,0.48349910974502563,0.4718609154224396,0.22308601438999176,0.0
4,1.3248183727264404,0.7322887778282166,0.5034092664718628,0.4718609154224396,0.48080727458000183,0.4248960018157959,0.0
5,1.237229347229004,0.7651848196983337,0.5592368841171265,0.48080727458000183,0.4652480483055115,0.603224515914917,0.0
6,1.0438439846038818,0.8491830229759216,0.6595704555511475,0.4652480483055115,0.42776423692703247,0.887808084487915,0.0
7,0.8583897352218628,0.8810292482376099,0.7426065802574158,0.42776423692703247,0.41435617208480835,1.009463906288147,0.0
8,0.6159052848815918,1.061326503753662,0.9229894876480103,0.41435617208480835,0.34599655866622925,1.0553427934646606,0.0
9,0.49138373136520386,1.2699700593948364,0.9367837905883789,0.34599655866622925,0.28084003925323486,0.8907510638237,0.0
10,0.34415629506111145,1.6203049421310425,0.98570317029953,0.28084003925323486,0.19783839583396912,0.9392725825309753,0.0
11,0.23042671382427216,2.1707265377044678,0.9901672005653381,0.19783839583396912,0.11409472674131393,0.9177795648574829,0.0
12,0.12934648990631104,2.8845975399017334,0.9919557571411133,0.11409472674131393,0.05587727203965187,0.715304970741272,0.0
13,0.05867614969611168,3.6626362800598145,0.9988256096839905,0.05587727203965187,0.025664757937192917,0.4622752070426941,0.0
14,0.029741529375314713,4.3717360496521,0.9962882995605469,0.025664757937192917,0.012629293836653233,0.2638101875782013,0.0
15,0.01579316332936287,4.904163837432861,0.9969407916069031,0.012629293836653233,0.0074156420305371284,0.14119020104408264,0.0
16,0.014154685661196709,5.212924957275391,0.993381142616272,0.0074156420305371284,0.0054457224905490875,0.10640085488557816,0.0
17,0.006610225886106491,5.453227519989014,0.9988574981689453,0.0054457224905490875,0.004282460082322359,0.07072009891271591,0.0
18,0.005518305115401745,5.641034126281738,0.9987781047821045,0.004282460082322359,0.00354919396340847,0.05732070654630661,0.0
19,0.0037601073272526264,5.882609844207764,0.9997953772544861,0.00354919396340847,0.0027875022497028112,0.0547766275703907,0.0
20,0.0028530298732221127,6.073685169219971,0.9999383687973022,0.0027875022497028112,0.002302672481164336,0.041536327451467514,0.0
21,0.002390211448073387,6.242434501647949,0.999915361404419,0.002302672481164336,0.001945114927366376,0.03512375056743622,0.0
22,0.0021038276609033346,6.383888244628906,0.9998431205749512,0.001945114927366376,0.0016885445220395923,0.029870156198740005,0.0
23,0.002177279908210039,6.497368812561035,0.9995136857032776,0.0016885445220395923,0.0015073989052325487,0.025434931740164757,0.0
24,0.0015961654717102647,6.604099750518799,0.9999126195907593,0.0015073989052325487,0.0013548022834584117,0.023869691416621208,0.0
25,0.0017301349435001612,6.697979927062988,0.9996258616447449,0.0013548022834584117,0.0012334001949056983,0.02145267464220524,0.0
26,0.0016938723856583238,6.775394916534424,0.9995408654212952,0.0012334001949056983,0.0011415189364925027,0.019510511308908463,0.0
27,0.0012646331451833248,6.860916614532471,0.9998774528503418,0.0011415189364925027,0.0010479524498805404,0.018819333985447884,0.0
28,0.0012393969809636474,6.941838264465332,0.9998092651367188,0.0010479524498805404,0.0009664908284321427,0.016927728429436684,0.0
29,0.001299107912927866,7.011765003204346,0.9996683597564697,0.0009664908284321427,0.0009012165828607976,0.015505477786064148,0.0
30,0.0009554459829814732,7.089240074157715,0.9999462962150574,0.0009012165828607976,0.0008340318454429507,0.015328718349337578,0.0
31,0.001484497683122754,7.1156086921691895,0.9993512630462646,0.0008340318454429507,0.0008123256266117096,0.015482859686017036,0.0
32,0.000884830835275352,7.155730247497559,0.9999277591705322,0.0008123256266117096,0.0007803802145645022,0.014715427532792091,0.0
33,0.0008132341899909079,7.273270130157471,0.9999673962593079,0.0007803802145645022,0.0006938391015864909,0.014619286172091961,0.0
34,0.0009967541554942727,7.329361438751221,0.9996980428695679,0.0006938391015864909,0.0006559923058375716,0.01143056619912386,0.0
35,0.0008534385124221444,7.3827595710754395,0.999802827835083,0.0006559923058375716,0.0006218825001269579,0.011182946152985096,0.0
36,0.00126068782992661,7.377888202667236,0.9993634223937988,0.0006218825001269579,0.0006249192520044744,0.012851509265601635,0.0
37,0.000741561409085989,7.4244890213012695,0.9998835921287537,0.0006249192520044744,0.0005964651354588568,0.011369805783033371,0.0
38,0.0009661052608862519,7.453839302062988,0.9996313452720642,0.0005964651354588568,0.0005792132578790188,0.010225561447441578,0.0
39,0.0006838659755885601,7.551376819610596,0.9998955130577087,0.0005792132578790188,0.000525386247318238,0.01102890819311142,0.0
40,0.0005374112515710294,7.62367582321167,0.9999880790710449,0.000525386247318238,0.0004887421964667737,0.009613864123821259,0.0
41,0.0004897293983958662,7.686060905456543,0.9999991059303284,0.0004887421964667737,0.0004591835313476622,0.008985956199467182,0.0
42,0.0005754144513048232,7.7427897453308105,0.999883770942688,0.0004591835313476622,0.0004338594735600054,0.008268062025308609,0.0
43,0.0006367574096657336,7.782347679138184,0.9997974038124084,0.0004338594735600054,0.0004170322499703616,0.007633450906723738,0.0
44,0.00045347120612859726,7.826714515686035,0.9999637603759766,0.0004170322499703616,0.00039893368375487626,0.007628439925611019,0.0
45,0.0004197608504910022,7.879870891571045,0.9999793767929077,0.00039893368375487626,0.0003782820131164044,0.007419554982334375,0.0
46,0.0003970570396631956,7.937084674835205,0.9999811053276062,0.0003782820131164044,0.0003572464338503778,0.00709847966209054,0.0
47,0.00040109085966832936,7.9886555671691895,0.9999560713768005,0.0003572464338503778,0.00033928995253518224,0.006593113765120506,0.0
48,0.0003491087118163705,8.040190696716309,0.9999904632568359,0.00033928995253518224,0.0003222478262614459,0.006446898449212313,0.0
49,0.00032297364668920636,8.0892333984375,0.9999993443489075,0.0003222478262614459,0.0003068249498028308,0.0061783152632415295,0.0
50,0.00030931836226955056,8.137324333190918,0.9999978542327881,0.0003068249498028308,0.00029241867014206946,0.005900002084672451,0.0
51,0.0002999848802573979,8.184144020080566,0.9999927878379822,0.00029241867014206946,0.0002790433063637465,0.005628378130495548,0.0
52,0.0003838690463453531,8.216565132141113,0.9998956918716431,0.0002790433063637465,0.00027014128863811493,0.005093742161989212,0.0
53,0.00032067266874946654,8.245190620422363,0.9999492168426514,0.00027014128863811493,0.0002625179768074304,0.005083925556391478,0.0
54,0.00030119012808427215,8.30075740814209,0.9999610781669617,0.0002625179768074304,0.0002483285788912326,0.005258016753941774,0.0
55,0.00025929469848051667,8.3431978225708,0.9999886751174927,0.0002483285788912326,0.00023801009228918701,0.004840608220547438,0.0
56,0.00031748213223181665,8.381121635437012,0.9999209642410278,0.00023801009228918701,0.00022915271983947605,0.004572015255689621,0.0
57,0.000241707923123613,8.418583869934082,0.9999871850013733,0.00022915271983947605,0.00022072691353969276,0.004500081297010183,0.0
58,0.00022408449149224907,8.458739280700684,0.9999961853027344,0.00022072691353969276,0.0002120393473887816,0.004375544376671314,0.0
59,0.00021308001305442303,8.498173713684082,0.9999986886978149,0.0002120393473887816,0.00020384033268783242,0.004232018254697323,0.0
60,0.00021396821830421686,8.536507606506348,0.9999901056289673,0.00020384033268783242,0.00019617403449956328,0.00405041454359889,0.0
61,0.00019682008132804185,8.574410438537598,0.9999996423721313,0.00019617403449956328,0.00018887777696363628,0.003946451935917139,0.0
62,0.0001958725624717772,8.611446380615234,0.9999929666519165,0.00018887777696363628,0.00018201048078481108,0.0037931599654257298,0.0
63,0.00018258854106534272,8.648021697998047,0.9999995827674866,0.00018201048078481108,0.00017547362949699163,0.0036885265726596117,0.0
64,0.00018885255849454552,8.683096885681152,0.9999866485595703,0.00017547362949699163,0.00016942562069743872,0.0034963025245815516,0.0
65,0.00017059770470950752,8.717269897460938,0.9999991655349731,0.00016942562069743872,0.0001637336245039478,0.0034586943220347166,0.0
66,0.0001654329098528251,8.752197265625,0.9999985694885254,0.0001637336245039478,0.0001581135584274307,0.0034480509348213673,0.0
67,0.0001681462599663064,8.78551197052002,0.9999902248382568,0.0001581135584274307,0.0001529327273601666,0.0032178040128201246,0.0
68,0.00017463880067225546,8.816981315612793,0.9999779462814331,0.0001529327273601666,0.00014819497300777584,0.0030559354927390814,0.0
69,0.00015163743228185922,8.848647117614746,0.9999961853027344,0.00014819497300777584,0.00014357590407598764,0.0030480509158223867,0.0
70,0.00016985423280857503,8.877516746520996,0.9999741911888123,0.00014357590407598764,0.00013949010462965816,0.002917529083788395,0.0
71,0.00014141929568722844,8.91032886505127,0.9999978542327881,0.00013949010462965816,0.0001349875092273578,0.0030346920248121023,0.0
72,0.00016678195970598608,8.938345909118652,0.9999686479568481,0.0001349875092273578,0.00013125814439263195,0.0026522118132561445,0.0
73,0.0001937378547154367,8.920348167419434,0.999937891960144,0.00013125814439263195,0.00013364182086661458,0.002681228332221508,0.0
74,0.0001335784763796255,8.990935325622559,0.9999999403953552,0.00013364182086661458,0.00012453373346943408,0.0031492633279412985,0.0
75,0.0001503531530033797,9.017413139343262,0.9999746084213257,0.00012453373346943408,0.0001212794377352111,0.0024915412068367004,0.0
76,0.00013003770436625928,9.043875694274902,0.9999911189079285,0.0001212794377352111,0.00011811219155788422,0.0025045108050107956,0.0
77,0.00012456202239263803,9.0724515914917,0.9999936819076538,0.00011811219155788422,0.00011478474334580824,0.0024524370674043894,0.0
78,0.00012382236309349537,9.098925590515137,0.9999905824661255,0.00011478474334580824,0.00011178582644788548,0.0023884691763669252,0.0
79,0.00013414800923783332,9.12397289276123,0.9999774694442749,0.00011178582644788548,0.00010902063513640314,0.002283018082380295,0.0
80,0.00010918668704107404,9.153054237365723,0.9999995827674866,0.00010902063513640314,0.00010589587327558547,0.0023887320421636105,0.0
81,0.0001127493305830285,9.17973804473877,0.999993085861206,0.00010589587327558547,0.0001031075298669748,0.002238072454929352,0.0
82,0.0001082473827409558,9.206271171569824,0.9999947547912598,0.0001031075298669748,0.00010040773486252874,0.002167800208553672,0.0
83,0.00010031025885837153,9.232616424560547,0.9999998211860657,0.00010040773486252874,9.779707033885643e-05,0.002148400293663144,0.0
84,0.00010992650641128421,9.258393287658691,0.9999882578849792,9.779707033885643e-05,9.530834358884022e-05,0.002093281364068389,0.0
85,9.564771607983857e-05,9.284310340881348,0.9999997615814209,9.530834358884022e-05,9.286992280976847e-05,0.002051041228696704,0.0
86,0.00013381073949858546,9.298755645751953,0.9999587535858154,9.286992280976847e-05,9.15380660444498e-05,0.001967883436009288,0.0
87,0.00012094632984371856,9.329171180725098,0.9999706149101257,9.15380660444498e-05,8.879579399945214e-05,0.002072071423754096,0.0
88,8.887552394298837e-05,9.35267162322998,0.9999998211860657,8.879579399945214e-05,8.673338743392378e-05,0.0019248583121225238,0.0
89,9.018231503432617e-05,9.376543998718262,0.999996542930603,8.673338743392378e-05,8.46873881528154e-05,0.0018618135945871472,0.0
90,8.834790787659585e-05,9.4004545211792,0.999996542930603,8.46873881528154e-05,8.268649253295735e-05,0.0018170787952840328,0.0
91,8.31867873785086e-05,9.42435073852539,0.9999997615814209,8.268649253295735e-05,8.07340256869793e-05,0.0018003317527472973,0.0
92,0.00012240291107445955,9.406779289245605,0.9999586939811707,8.07340256869793e-05,8.216513379011303e-05,0.0017191764200106263,0.0
93,9.431769285583869e-05,9.459651947021484,0.9999877214431763,8.216513379011303e-05,7.793373515596613e-05,0.0019069856498390436,0.0
94,7.863981591071934e-05,9.485092163085938,0.9999995231628418,7.793373515596613e-05,7.59760951041244e-05,0.0017843357054516673,0.0
95,7.936524343676865e-05,9.507006645202637,0.9999969005584717,7.59760951041244e-05,7.432920392602682e-05,0.0016473502619192004,0.0
96,8.337190229212865e-05,9.528759002685547,0.9999910593032837,7.432920392602682e-05,7.272980292327702e-05,0.0015859735431149602,0.0
