step,loss,score_mean,score_std
70,0.3165682020631508,0.4949545837077146,0.24798655177624268
71,0.3586922380145029,0.4276011821316488,0.17621529921124707
72,0.30254226194898215,0.49221697775856776,0.21142058692303725
73,0.35913297831036206,0.43551541932626503,0.2012216112923576
74,0.29957591545147355,0.5169185260163386,0.2573095514061273
75,0.4231329945958608,0.3777821107150726,0.1896783943226104
76,0.2126210522330789,0.5868804982758642,0.20482511989719837
77,0.40419921222341193,0.4124061842045773,0.24276062338564303
78,0.45336048197296536,0.3720254971814253,0.24291666520864688
79,0.4050883488609889,0.4163176197554603,0.25377791128887833
80,0.4441255343992231,0.3717755306895961,0.2223950336743383
81,0.32179823624450055,0.4827313707096642,0.23287636573597587
82,0.15841268020283095,0.6752604652782727,0.23012369489029083
83,0.30262362253388925,0.5373383618270394,0.29760348015375326
84,0.38455279652732244,0.4169495074677005,0.21119876910085972
85,0.42291498075534617,0.40501182370692324,0.2624958118707797
86,0.2980945798151726,0.49055281231986003,0.19636227508883544
87,0.10651912241882917,0.7254388821751871,0.17645201926908502
88,0.2658933612880329,0.5328732461148288,0.21837114589301618
89,0.27707378221832635,0.5133338608798801,0.20057380569086355
90,0.15603500726921232,0.6389639889612768,0.16027478328949393
91,0.2601184243077699,0.5065186390393789,0.12881991675335563
92,0.32158394319873657,0.5086454894454574,0.2831160335940485
93,0.307941595828389,0.5269817785841368,0.29016436436079457
94,0.4418013991586347,0.3735936961411464,0.222298317776644
95,0.31774745503217194,0.4917217545393979,0.24372254828269654
96,0.2832851174381211,0.5313867769597088,0.2523623682588127
97,0.2961758879673377,0.4642533614730935,0.09566309408875368
98,0.33269165481867524,0.49498722868652584,0.27866423516779393
99,0.33828356341243127,0.45297886158428746,0.19761436657564335
100,0.21629940909056888,0.6624238579248374,0.3199089833195029
