step,loss,score_mean,score_std,weight_mean,weight_std,grad_norm,entropy
1,0.32944123684686194,0.4540589997591089,0.17717127710856134,0.0076333529383347375,0.08290944681598608,0.18194642989825158,3.336990784448997
