step,disc_loss,disc_loss_real,disc_loss_fake,disc_grad_norm,gen_loss,gen_grad_norm,real_score_mean,real_score_std,real_score_min,real_score_max,fake_score_mean_disc,fake_score_std_disc,fake_score_min_disc,fake_score_max_disc,fake_score_mean_gen,fake_score_std_gen,fake_score_min_gen,fake_score_max_gen
1,0.6810665297219718,0.6378303715454903,0.6942418959610464,0.06896252340700516,0.6593840517251839,0.021212109785553785,0.5298547916090899,0.04016473652959217,0.49409070328053883,0.6412995217243822,0.4996261472124315,0.03139216726804112,0.41038104650525664,0.5330104386433119,0.5178674186933612,0.028069996065666025,0.4879506294951947,0.6175794058698955
2,0.6989946480031752,0.6518820195686827,0.7303546834240884,0.09930199556642652,0.672133783807422,0.060194892288023744,0.5221527388432893,0.03439263852425928,0.47338704864862313,0.6068550745550232,0.5178974784237906,0.01830799851382592,0.5019764508787095,0.5744818908271483,0.5109521097903439,0.018404591861941766,0.4741582815880167,0.5437928900489244
3,0.6820615846020305,0.6206545568619204,0.7148685518585574,0.07251179685504028,0.6624620558895447,0.05825623532942053,0.5397460983852709,0.0493460143624161,0.47748558686161946,0.6616864275494805,0.5105856790163601,0.012538280012827883,0.47540980959795537,0.5317010685800616,0.5164269784823183,0.030771782129303146,0.47765869070114386,0.6213985531951325
4,0.6861763819513482,0.6539477534965867,0.7168293597133831,0.09345461292508203,0.6836875458759798,0.06594681962136215,0.5250968305989016,0.079351021836154,0.4372507025401623,0.7799143147056298,0.5114121650558687,0.01667081910571925,0.48379026759616517,0.5558119208301214,0.5066432786364204,0.040984589350025635,0.3676919972195943,0.5874470534456334
5,0.6770209934601306,0.6454619348055735,0.7183386461625325,0.07121220024617256,0.6802991971280751,0.034680832675271174,0.5253371886955379,0.03122487101337901,0.4662372694395336,0.5927447144161221,0.5123710467705284,0.00811270032665702,0.4956767473542164,0.530829759687093,0.5066024833009741,0.011758676272396688,0.48220690500968433,0.5301267622770816
6,0.6714339627914093,0.6553168927145296,0.7086775872001081,0.08039227362084694,0.6830295679898464,0.029656394839497998,0.5221487656360212,0.0578802042156936,0.4647575055549358,0.6912124733758621,0.5067966465116893,0.030552790466998766,0.41348283257762947,0.5683489986402825,0.5066356562997194,0.040188692168488915,0.4462144198164297,0.5954010821607968
7,0.6663980375998774,0.5959558466208252,0.7080165652564739,0.08755593456576662,0.6750817201714302,0.03501115400995946,0.5548084146531169,0.06710875836539473,0.49220802348565384,0.7072976810256633,0.5071144062799922,0.016268851892601816,0.46893714640438233,0.5375544806429633,0.5106408560756892,0.038616159436350404,0.4083089894722892,0.594562088215725
8,0.6899022461043642,0.6448390410663638,0.7355196969291495,0.08512665212201073,0.7000423994818401,0.045042401407685395,0.5282738490573298,0.06316464970721977,0.42439613213283234,0.6948963127947547,0.5184123959447322,0.04688667109735309,0.3941176208789702,0.6379829975281776,0.4971009774510351,0.022401387426043348,0.4280487105697987,0.5181775384478835
9,0.6748241326809529,0.6406132587406391,0.7110876641313455,0.08053631456046292,0.6803438997933884,0.04300668247489563,0.5306160649926995,0.06372165745871079,0.44090887657439215,0.6670364192665341,0.508138746317059,0.027035916403559106,0.45405593565016167,0.5777313017336041,0.5066771762052114,0.015190990972635928,0.46007288897355175,0.5364401091658811
10,0.670932901439346,0.6635560624630037,0.7056006017653154,0.06565462058373897,0.6687625395548877,0.08045529348932393,0.516804970986426,0.04535302827683044,0.46993673408256054,0.6660424497921481,0.5060575371463045,0.01148687119853425,0.47237868367800245,0.5230769367178199,0.513629575412822,0.03718047113881465,0.43387243692133187,0.6280071391750957
