step,loss_d,loss_g,score_real,score_fake_d,score_fake_g,grad_norm_d,grad_norm_g
1,0.5049951076507568,0.06643299758434296,0.479204386472702,0.48347747325897217,0.7422542572021484,0.07999180257320404,0.015292908065021038
2,0.7537991404533386,0.2848866283893585,0.7513172626495361,0.8314899206161499,0.46625226736068726,1.0236682891845703,0.00022098659246694297
3,0.49464160203933716,0.3969675600528717,0.47347334027290344,0.46624991297721863,0.3699463903903961,0.41248777508735657,0.00015171157428994775
4,0.28821176290512085,0.7356842756271362,0.6147054433822632,0.3699517250061035,0.14227961003780365,0.6216636300086975,9.07368669089692e-09
5,0.028469156473875046,0.9901541471481323,0.9240111112594604,0.14227961003780365,0.004935158416628838,0.2119888961315155,5.3608933264781555e-11
6,0.001018307637423277,0.9941316843032837,0.9889140129089355,0.004935158416628838,0.002938439603894949,0.0269753560423851,1.4789154276217964e-11
7,8.634650839667302e-06,0.9847708940505981,0.9999909996986389,0.002938439603894949,0.007643717806786299,0.00034789094934239984,8.688335606521491e-10
8,5.842642713105306e-05,0.9875020384788513,0.9999995231628418,0.007643717806786299,0.0062686363235116005,0.002823618007823825,9.567161646240052e-11
9,3.9295817259699106e-05,0.9946661591529846,0.9999994039535522,0.0062686363235116005,0.0026704943738877773,0.002060686005279422,3.259687712895559e-14
10,7.135060513974167e-06,0.9970155954360962,0.9999850988388062,0.0026704943738877773,0.001493267249315977,0.0003784446162171662,4.200764042172622e-11
11,2.2298472686088644e-06,0.9978929758071899,0.9999998211860657,0.001493267249315977,0.0010540586663410068,0.00012120827159378678,2.236519650034019e-11
12,1.111039637180511e-06,0.9982815384864807,0.9999999403953552,0.0010540586663410068,0.0008595469407737255,6.11435025348328e-05,6.097395591903032e-12
13,7.388208587144618e-07,0.9984779357910156,1.0,0.0008595469407737255,0.000761315634008497,4.0924467612057924e-05,2.7242017235779015e-12
14,5.796021014248254e-07,0.9985884428024292,0.9999998211860657,0.000761315634008497,0.000706078892108053,3.2215808460023254e-05,4.7509442736783265e-15
15,4.985474220120523e-07,0.9986571669578552,0.9999998807907104,0.000706078892108053,0.0006716691423207521,2.7761807359638624e-05,1.8361775587418666e-13
16,4.511394706696592e-07,0.9987045526504517,0.9999999403953552,0.0006716691423207521,0.0006478876457549632,2.5147266569547355e-05,1.0984717638534008e-13
17,4.1975843600994267e-07,0.9987410306930542,1.0,0.0006478876457549632,0.0006297504878602922,2.341146864637267e-05,1.0654418485416998e-16
18,3.965906500980054e-07,0.9987707734107971,0.9999994039535522,0.0006297504878602922,0.0006147343665361404,2.2126574549474753e-05,3.9699272108605424e-14
19,3.7789845919178333e-07,0.9987973570823669,0.9999999403953552,0.0006147343665361404,0.0006015323451720178,2.1088877474539913e-05,1.555384645949079e-13
20,3.6184175655762374e-07,0.9988213181495667,0.9999998211860657,0.0006015323451720178,0.0005894610076211393,2.0196126570226625e-05,3.9916176917606516e-14
21,3.4746432220345014e-07,0.9988440871238708,0.9999998807907104,0.0005894610076211393,0.0005781559157185256,1.939628964464646e-05,1.2988296148232908e-13
22,3.342690888530342e-07,0.9988654851913452,0.9999993443489075,0.0005781559157185256,0.0005674238200299442,1.866149432316888e-05,5.444093357273149e-15
23,3.219699920009589e-07,0.998885989189148,0.9999998211860657,0.0005674238200299442,0.0005571568035520613,1.7977135939872824e-05,1.0511969407726775e-14
24,3.10453373231212e-07,0.9989057183265686,0.9999985098838806,0.0005571568035520613,0.0005472883931361139,1.733338831400033e-05,1.182764417006002e-13
25,2.9952474278616137e-07,0.9989246726036072,0.9999998807907104,0.0005472883931361139,0.0005377841298468411,1.6727257388993166e-05,1.6276013367199239e-15
26,2.8921743933096877e-07,0.9989429712295532,0.9999992847442627,0.0005377841298468411,0.0005286158993840218,1.615275687072426e-05,3.5307323037470084e-11
27,2.7943491431869916e-07,0.9989608526229858,0.9999998807907104,0.0005286158993840218,0.0005197623395361006,1.5608306057401933e-05,1.4688508742644046e-10
28,2.701530377180461e-07,0.9989777207374573,0.9999998807907104,0.0005197623395361006,0.000511211110278964,1.5091271052369848e-05,2.052239536079123e-13
29,2.616233416574687e-07,0.9989943504333496,0.999995768070221,0.000511211110278964,0.0005029477761127055,1.459115810575895e-05,8.566047177138714e-13
30,2.5295656769230845e-07,0.9990102052688599,0.9999999403953552,0.0005029477761127055,0.0004949574358761311,1.4133242984826211e-05,5.573531003041921e-13
31,2.4697231992831803e-07,0.9990257620811462,0.9999881982803345,0.0004949574358761311,0.0004872563877142966,1.3606035281554796e-05,2.8184199765690643e-12
32,2.3741884547234804e-07,0.9990406036376953,1.0,0.0004872563877142966,0.000479789508972317,1.3267503163660876e-05,7.139780472842795e-15
33,2.3020155026642897e-07,0.999055027961731,0.999999463558197,0.000479789508972317,0.0004725539474748075,1.2865029930253513e-05,2.1736924326470897e-12
34,2.2367804319856077e-07,0.9990691542625427,0.9999950528144836,0.0004725539474748075,0.00046554862638004124,1.2466543921618722e-05,7.351688973301213e-14
35,2.1673665173693735e-07,0.999082624912262,0.9999997615814209,0.00046554862638004124,0.0004587571893353015,1.2114825040043797e-05,6.80631495175027e-14
36,2.104595040464119e-07,0.9990958571434021,0.9999995231628418,0.0004587571893353015,0.0004521736118476838,1.1764938790292945e-05,8.856793548683698e-16
37,2.044612728013817e-07,0.9991086721420288,0.9999998211860657,0.0004521736118476838,0.00044578916276805103,1.1430675840529148e-05,2.342974338848114e-12
38,1.9873581891260983e-07,0.9991210699081421,0.9999989867210388,0.00044578916276805103,0.00043959752656519413,1.1110933883173857e-05,1.152089816776336e-12
39,1.9324652100749518e-07,0.9991330504417419,0.9999997019767761,0.00043959752656519413,0.00043358985567465425,1.0805479178088717e-05,1.6483373385434196e-15
40,1.8800020029630105e-07,0.9991446137428284,1.0,0.00043358985567465425,0.00042775904876179993,1.0513031156733632e-05,8.390067171560028e-15
41,1.829779279205468e-07,0.9991559386253357,0.9999999403953552,0.00042775904876179993,0.0004220968403387815,1.0233002285531256e-05,2.935762527175867e-12
42,1.781658625077398e-07,0.9991670250892639,0.9999998807907104,0.0004220968403387815,0.00041659671114757657,9.96468497760361e-06,4.103540559652688e-14
43,1.7356191506223695e-07,0.9991775751113892,0.9999989867210388,0.00041659671114757657,0.00041125292773358524,9.70725614024559e-06,4.548003480439079e-14
44,1.69129123150924e-07,0.9991880059242249,0.9999998807907104,0.00041125292773358524,0.00040605798130854964,9.460754881729372e-06,8.532247174411478e-13
45,1.648835450396291e-07,0.9991980791091919,0.9999997615814209,0.00040605798130854964,0.0004010067495983094,9.223957022186369e-06,5.714214366438208e-14
46,1.6080656450867536e-07,0.9992080330848694,0.9999998807907104,0.0004010067495983094,0.000396093528252095,8.996596079668961e-06,6.659728324365233e-11
47,1.5689009558172984e-07,0.9992175698280334,0.9999999403953552,0.000396093528252095,0.00039131176890805364,8.77815909916535e-06,3.554635173041347e-15
48,1.5312502910092007e-07,0.9992269277572632,0.9999999403953552,0.00039131176890805364,0.00038665675674565136,8.568137673137244e-06,3.303649888375393e-12
49,1.4950346383102442e-07,0.999235987663269,1.0,0.00038665675674565136,0.00038212447543628514,8.366124347958248e-06,1.4077171740301594e-14
50,1.4601938858049834e-07,0.9992446899414062,0.9999998211860657,0.00038212447543628514,0.0003777093952521682,8.171737135853618e-06,9.864436515882725e-18
51,1.4266447578847874e-07,0.9992532730102539,0.9999998807907104,0.0003777093952521682,0.0003734063357114792,7.984582225617487e-06,7.537493307459286e-13
52,1.394325579440192e-07,0.9992617964744568,0.9999998211860657,0.0003734063357114792,0.00036921261926181614,7.804249435139354e-06,1.414290098878876e-13
