step,disc_loss,disc_loss_real,disc_loss_fake,disc_grad_norm,gen_loss,gen_grad_norm,real_score_mean,real_score_std,real_score_min,real_score_max,fake_score_mean_disc,fake_score_std_disc,fake_score_min_disc,fake_score_max_disc,fake_score_mean_gen,fake_score_std_gen,fake_score_min_gen,fake_score_max_gen
1,0.7346265059707173,0.49067419370693943,0.9445275817117055,0.41547290428881856,0.514245263879255,0.0841392844778829,0.6161693118107857,0.06821402918854114,0.47360450276531013,0.71994233609566,0.6105976295063497,0.020377250671201483,0.576829542234381,0.6536347452858432,0.5982385414043618,0.01836267209586367,0.5568719813187923,0.6244232653804185
2,0.7704092532184057,0.6006871797042135,0.9436871910029032,0.39849355231091954,0.4746152627336452,0.05344186229882542,0.5540297571037252,0.07499613389878079,0.378057035218904,0.6721890810151709,0.6101196010147041,0.02320529936009594,0.5713450142627748,0.6455689003455207,0.6224140809470295,0.019176749336342898,0.5986730371757817,0.6716801918258499
3,0.7681431307181273,0.5906479528246091,0.9379315300556512,0.40858363466869524,0.504581994337582,0.06594577902016302,0.5575415902761629,0.06175456491339438,0.4366864359383556,0.6698700554820306,0.6081372621572501,0.018060538498309943,0.5806833010719652,0.6491726334725706,0.6040314125200986,0.018241657638990466,0.5733332230901405,0.6387178502448264
4,0.7624999165218469,0.6223006356001757,0.9229899333264968,0.39325020661695165,0.5023024542771236,0.06707264594403733,0.5410614778603565,0.06507184334568665,0.3655403434255358,0.6321550725326409,0.6019684697928216,0.024489347509649116,0.5211621229884127,0.6387625649416816,0.6053876129601787,0.017435837285331896,0.5782905559361863,0.6365742261496343
5,0.750856105220286,0.5274980726224295,0.9273184956176306,0.4103294444847208,0.5067844191446436,0.05581681959027332,0.5954848692516443,0.07919487603057196,0.4288322638784421,0.763293052387446,0.6038886607809406,0.019886624021160988,0.5552590355785118,0.645701779925987,0.6028046132629741,0.02118860715349967,0.5669341627564931,0.6358422370184594
6,0.7428089668566545,0.6049813007534748,0.9017838819853757,0.3947446817280226,0.5138824477024274,0.05466855134737277,0.5514755648383887,0.07565833557548153,0.4246038258946977,0.673180175379763,0.5936223264448759,0.02097565378587369,0.5441330301894839,0.6301096425309005,0.5984763059203371,0.019190474333512543,0.5697140271432924,0.6374808460684236
7,0.7315065012569106,0.5343595980267336,0.9128429258508146,0.40407604809543,0.5074416920371032,0.05818547365790503,0.5898937288851048,0.0657353452062512,0.44349124691253144,0.6811397319206384,0.5981823837195842,0.018840499939318592,0.5554048806217338,0.6253136934773649,0.602425138455466,0.02168358837529928,0.5566248984798514,0.6516037375539547
8,0.7174367022129604,0.5314669793713864,0.8916645528631877,0.38788638429372424,0.5162326780432553,0.053302055566096546,0.5905592480059154,0.057239374768392144,0.48315881553466977,0.6795285512366129,0.5896105858597935,0.01857663024904457,0.5475502021810946,0.6153323339989736,0.5971458323737343,0.021055640244770656,0.549939637363867,0.6246776418168577
9,0.732156406916436,0.551209759190143,0.8972222540137265,0.40636358878895495,0.5214875023269395,0.05749267250615478,0.5784606488394883,0.05026395396611392,0.4925824491126132,0.6644122723421837,0.5919088227722293,0.017584751406604118,0.564098267887926,0.6404560367950134,0.5938962294194614,0.01742987645592459,0.555939464132043,0.6183945199297382
10,0.7337556296893879,0.5951542531922235,0.8987923071765268,0.3796206012749157,0.5184092811445995,0.07290422639432935,0.5577578849286333,0.08003035811052242,0.3817248892585438,0.6847591716977888,0.5924305584578813,0.020681254895772085,0.543424337117291,0.620058295931753,0.5958448448897359,0.021165285901449667,0.5575023702433917,0.627330199713503
11,0.7449824271833342,0.5284623675963391,0.9064492583099268,0.39531472455007033,0.5006694966062655,0.05994328500655114,0.5939889635550535,0.07134001471763772,0.4296769631601481,0.7243099796200362,0.5957516405510367,0.015320343829055151,0.5715399465404704,0.627750853952438,0.6062820071485453,0.013700245715888258,0.5770487847828945,0.6235002456073562
12,0.7273923723568242,0.5368336747213787,0.8844684791394127,0.35954543567710606,0.5324225939401872,0.06896548978383818,0.5901007247651227,0.0767390649760194,0.3985438402079175,0.7000070178088824,0.5861620044428252,0.027038033321790087,0.5385760597055493,0.6448059242808865,0.5874461827522477,0.017525235568490446,0.554932417840163,0.6143092064822252
13,0.7257626701704012,0.5263428074740315,0.9047191713307643,0.3933249102224532,0.5172559614049435,0.06993974341926153,0.592873150609263,0.050019306874096114,0.5012349533712165,0.6959664820913777,0.5950588054701808,0.01529363210340042,0.5563888395923408,0.6228478738752256,0.5964690449910943,0.0194148502495983,0.564687078576254,0.6398668762907546
14,0.7429639714081531,0.6127551502924857,0.8930546014410345,0.3860763723090057,0.5205055688630884,0.06400379241234487,0.5454963818582466,0.06395822645062854,0.44403982420422006,0.6725285240913762,0.5903198305391233,0.015039975942279286,0.5555504327965075,0.6204241799747281,0.5943096647125656,0.010271532247406312,0.5756976222955024,0.6140782855310081
