step,loss_d,loss_g,score_real,score_fake_d,score_fake_g,grad_norm_d,grad_norm_g,real_mean,real_std,real_min,real_max,real_near_zero_frac,real_near_one_frac,real_clip_frac,fake_d_mean,fake_d_std,fake_d_min,fake_d_max,fake_d_near_zero_frac,fake_d_near_one_frac,fake_g_mean,fake_g_std,fake_g_min,fake_g_max,fake_g_near_zero_frac,fake_g_near_one_frac
1,0.6930975317955017,0.7073788642883301,0.4947686940431595,0.4937225729227066,0.49299144744873047,0.04254454933106899,0.005820948630571365,0.4206783324480057,0.22860586643218994,0.04676353000104427,0.9843388199806213,0.010416666977107525,0.010416666977107525,0.005208333333333333,0.4951588660478592,0.007146296324208379,0.4838730990886688,0.5109860599040985,0.0,0.0,0.4952562749385834,0.009066109545528889,0.4807948172092438,0.5143526792526245,0.0,0.0
2,0.6922079920768738,0.7118148803710938,0.49307431280612946,0.49128735065460205,0.49079760909080505,0.045720627531409264,0.0051515968516469,0.4439593255519867,0.27027466893196106,0.03767804987728596,1.0,0.010416666977107525,0.046875,0.03125,0.49515044689178467,0.008755405899137259,0.48132212460041046,0.5132504999637604,0.0,0.0,0.4946059286594391,0.010455699637532234,0.4775795340538025,0.5140430927276611,0.0,0.0
3,0.6902900040149689,0.7113003730773926,0.49464572966098785,0.4910968393087387,0.4910725951194763,0.05951212719082832,0.00738900899887085,0.44376009702682495,0.2350914478302002,0.06545102968811989,1.0,0.0,0.0520833320915699,0.041666666666666664,0.4946770519018173,0.010362466797232628,0.4775579273700714,0.5148905217647552,0.0,0.0,0.49315670132637024,0.01174189429730177,0.47358793020248413,0.5143291354179382,0.0,0.0
4,0.690095067024231,0.712447464466095,0.49447111785411835,0.4908103346824646,0.49054259061813354,0.051387786865234375,0.0092378044500947,0.45642130076885223,0.2639685720205307,0.031105149537324905,1.0,0.026041666977107525,0.057291666977107525,0.046875,0.493100568652153,0.011841571889817715,0.47302089631557465,0.5148409903049469,0.0,0.0,0.49090132117271423,0.012973668053746223,0.4681195020675659,0.5103167295455933,0.0,0.0
5,0.6887110471725464,0.7155291438102722,0.494343101978302,0.4891415387392044,0.4890190362930298,0.06070595607161522,0.008760437369346619,0.42029014229774475,0.23575006425380707,0.026355660520493984,1.0,0.020833333488553762,0.026041667442768812,0.015625,0.4914967119693756,0.01364708598703146,0.466874822974205,0.5140184462070465,0.0,0.0,0.4895990192890167,0.01502490695565939,0.4619607627391815,0.5111851096153259,0.0,0.0
6,0.6895266771316528,0.716403603553772,0.49298103153705597,0.48859359323978424,0.4886208772659302,0.060277339071035385,0.010866387747228146,0.4690409004688263,0.2588927745819092,0.03737922944128513,1.0,0.010416666977107525,0.0520833320915699,0.03125,0.48941364884376526,0.01482096966356039,0.4623608738183975,0.5101549327373505,0.0,0.0,0.4871359169483185,0.016148045659065247,0.4559420645236969,0.508530855178833,0.0,0.0
7,0.6879700124263763,0.7179871797561646,0.49403978884220123,0.4878953695297241,0.48787716031074524,0.07495391368865967,0.012026508338749409,0.4379953593015671,0.2528369054198265,0.03944858908653259,1.0,0.015625000465661287,0.046875,0.036458333333333336,0.48727749288082123,0.016357961110770702,0.45485730469226837,0.5100404024124146,0.0,0.0,0.48350346088409424,0.017303546890616417,0.44772371649742126,0.5088461637496948,0.0,0.0
8,0.6872962117195129,0.7205643653869629,0.49383506178855896,0.48696452379226685,0.48665282130241394,0.06843877211213112,0.013163672760128975,0.4525447338819504,0.2661386877298355,0.04118261858820915,1.0,0.010416666977107525,0.078125,0.041666666666666664,0.483608141541481,0.017419710755348206,0.4492044299840927,0.5062215030193329,0.0,0.0,0.4804995059967041,0.01758892834186554,0.4453105032444,0.5054022669792175,0.0,0.0
9,0.6874808371067047,0.7209901213645935,0.4925469011068344,0.4860110878944397,0.4863974452018738,0.06812416948378086,0.009538906626403332,0.4629991203546524,0.24589117616415024,0.03961418941617012,0.9882900714874268,0.015625,0.046874999068677425,0.026041666666666668,0.4807964861392975,0.017750644125044346,0.4439827501773834,0.5038237571716309,0.0,0.0,0.4767444133758545,0.017242228612303734,0.44256654381752014,0.502927839756012,0.0,0.0
10,0.6848456263542175,0.7158402800559998,0.49765215814113617,0.48846961557865143,0.48913711309432983,0.08013539761304855,0.02123117260634899,0.42213429510593414,0.23239406943321228,0.04174550995230675,0.9843388199806213,0.010416666977107525,0.020833333488553762,0.010416666666666666,0.4770940691232681,0.01668667420744896,0.44272269308567047,0.5014041662216187,0.0,0.0,0.47123539447784424,0.01626185141503811,0.4384661316871643,0.49672821164131165,0.0,0.0
11,0.6842504143714905,0.7189756631851196,0.4975546896457672,0.4875985234975815,0.4876598119735718,0.0696733184158802,0.021395521238446236,0.421449676156044,0.23062021285295486,0.042805589735507965,1.0,0.015625,0.03125,0.015625,0.4725871682167053,0.016219657845795155,0.4404469281435013,0.49928300082683563,0.0,0.0,0.4676935374736786,0.016152741387486458,0.43485939502716064,0.49627983570098877,0.0,0.0
12,0.6841915249824524,0.7208963632583618,0.4968922734260559,0.48691657185554504,0.48668965697288513,0.06622614338994026,0.01917821355164051,0.453861266374588,0.24136395007371902,0.03459765948355198,1.0,0.010416666977107525,0.015625000465661287,0.010416666666666666,0.4666699469089508,0.01642607618123293,0.43471933901309967,0.49519655108451843,0.0,0.0,0.462232381105423,0.016927778720855713,0.43143314123153687,0.49203988909721375,0.0,0.0
13,0.6827552318572998,0.7220114469528198,0.4977980703115463,0.48616471886634827,0.48647138476371765,0.07701164484024048,0.0323980376124382,0.4509885311126709,0.25806353986263275,0.04210443049669266,1.0,0.015625000465661287,0.05729166604578495,0.03645833333333333,0.4602871537208557,0.017140147276222706,0.42885541915893555,0.49370497465133667,0.0,0.0,0.4558166563510895,0.017766177654266357,0.4230128824710846,0.49301356077194214,0.0,0.0
14,0.6827822327613831,0.7222347259521484,0.4973614066839218,0.48576661944389343,0.48617425560951233,0.0751432329416275,0.023090148344635963,0.4541234076023102,0.24806971102952957,0.06688576005399227,1.0,0.0,0.0572916679084301,0.03645833333333333,0.4543024152517319,0.017367251217365265,0.422389954328537,0.488373801112175,0.0,0.0,0.4504002630710602,0.017032455652952194,0.41875773668289185,0.4878256022930145,0.0,0.0
15,0.6817466020584106,0.7189874649047852,0.4999420642852783,0.48753419518470764,0.4881202280521393,0.07412733882665634,0.03644034266471863,0.4455281049013138,0.2420315369963646,0.03532546106725931,1.0,0.010416666977107525,0.015625000465661287,0.010416666666666666,0.4470294862985611,0.01813736092299223,0.41209374368190765,0.4868427813053131,0.0,0.0,0.44153353571891785,0.01932142861187458,0.3984852433204651,0.48094257712364197,0.0,0.0
16,0.6809993982315063,0.7190689444541931,0.501049816608429,0.4876319617033005,0.4880302846431732,0.08184083923697472,0.03240865096449852,0.4523113816976547,0.24648413062095642,0.05268304981291294,1.0,0.010416666977107525,0.020833333488553762,0.010416666666666666,0.4394715577363968,0.019425381906330585,0.39614419639110565,0.48096075654029846,0.0,0.0,0.4346200227737427,0.020485464483499527,0.3752935528755188,0.4745027422904968,0.0,0.0
17,0.6810868382453918,0.7171438932418823,0.5018243193626404,0.4880674332380295,0.4894518256187439,0.08268751204013824,0.043162304908037186,0.4567473977804184,0.26507939398288727,0.0440972987562418,0.9957981407642365,0.015625,0.031250000931322575,0.010416666666666666,0.43144194781780243,0.02095163892954588,0.3777153342962265,0.47841881215572357,0.0,0.0,0.41888102889060974,0.02423899620771408,0.3571107089519501,0.46708959341049194,0.0,0.0
18,0.6797081530094147,0.7181187868118286,0.5024381577968597,0.4876110106706619,0.48907244205474854,0.0735744759440422,0.04483936354517937,0.45214253664016724,0.26172691583633423,0.04064518120139837,1.0,0.0052083334885537624,0.0677083320915699,0.05729166666666667,0.4219760298728943,0.02313914056867361,0.3701128512620926,0.47123295068740845,0.0,0.0,0.40668341517448425,0.027186334133148193,0.34162336587905884,0.46376052498817444,0.0,0.0
19,0.6774022281169891,0.7163872122764587,0.5063680410385132,0.4889817386865616,0.49048200249671936,0.09304659813642502,0.05778851360082626,0.39790424704551697,0.2311854586005211,0.032271649688482285,1.0,0.015625000465661287,0.026041667442768812,0.020833333333333332,0.4079360067844391,0.026604450307786465,0.33906659483909607,0.46387051045894623,0.0,0.0,0.3932700455188751,0.028778858482837677,0.3299855589866638,0.4543788731098175,0.0,0.0
20,0.6782127916812897,0.7124040126800537,0.5066687166690826,0.49008411169052124,0.49263882637023926,0.08649177476763725,0.06273824721574783,0.4114326685667038,0.2204924151301384,0.04499153047800064,1.0,0.0052083334885537624,0.031249999534338713,0.026041666666666664,0.39443938434123993,0.03010727558284998,0.3144494295120239,0.4560904949903488,0.0,0.0,0.3792029619216919,0.03333074972033501,0.30436739325523376,0.4522143006324768,0.0,0.0
21,0.6805903315544128,0.7037196159362793,0.5095832347869873,0.4945016950368881,0.49671345949172974,0.09024893119931221,0.05712684616446495,0.4646831452846527,0.24588317424058914,0.05773358792066574,0.991127073764801,0.010416666977107525,0.05729166604578495,0.026041666666666668,0.3807746171951294,0.032825892791152,0.2986929416656494,0.44514548778533936,0.0,0.0,0.3679952919483185,0.03421536087989807,0.2833096385002136,0.44219261407852173,0.0,0.0
22,0.6769849359989166,0.7029034495353699,0.5147028565406799,0.49592283368110657,0.4973811209201813,0.09560571610927582,0.06597743183374405,0.40697580575942993,0.2418605536222458,0.041061799973249435,1.0,0.010416666977107525,0.0416666679084301,0.020833333333333332,0.360682874917984,0.03477573022246361,0.2885615974664688,0.4311794638633728,0.0,0.0,0.34841620922088623,0.042738527059555054,0.2546423077583313,0.43380263447761536,0.0,0.0
23,0.674888014793396,0.7026774883270264,0.5172642171382904,0.49569353461265564,0.49756115674972534,0.10981182754039764,0.07153074443340302,0.43398746848106384,0.23088176548480988,0.04141123965382576,1.0,0.015625,0.04166666604578495,0.03125,0.3462013304233551,0.03632376901805401,0.28024522960186005,0.42588602006435394,0.0,0.0,0.32360753417015076,0.039323076605796814,0.25105196237564087,0.4155043065547943,0.0,0.0
24,0.6707450747489929,0.7026465535163879,0.5202154219150543,0.4944390803575516,0.4982374906539917,0.09975932538509369,0.08750995248556137,0.41683827340602875,0.24414396286010742,0.03307469002902508,1.0,0.015625000465661287,0.026041666977107525,0.020833333333333332,0.33320003747940063,0.037843041121959686,0.26043130457401276,0.4145489037036896,0.0,0.0,0.30087560415267944,0.039313651621341705,0.2253713458776474,0.4025439918041229,0.0,0.0
25,0.6707266271114349,0.7018689513206482,0.5235918164253235,0.49621112644672394,0.4975837469100952,0.12025417760014534,0.06110052019357681,0.42563699185848236,0.22913352400064468,0.03373472020030022,1.0,0.015625000465661287,0.026041666977107525,0.015625,0.3042702078819275,0.0385862160474062,0.22617482393980026,0.39769718050956726,0.0,0.0,0.28962603211402893,0.03841063752770424,0.22328434884548187,0.39252880215644836,0.0,0.0
26,0.6605553328990936,0.6990161538124084,0.5380571484565735,0.4972977042198181,0.49825212359428406,0.15292467921972275,0.05706721544265747,0.45837631821632385,0.24868468940258026,0.03286678995937109,1.0,0.02083333395421505,0.03645833395421505,0.03125,0.29137058556079865,0.03292480856180191,0.2279035970568657,0.3670462667942047,0.0,0.0,0.28437837958335876,0.03701841086149216,0.19813568890094757,0.3712570369243622,0.0,0.0
27,0.6555126905441284,0.7004622220993042,0.5433118939399719,0.4974803626537323,0.4979774057865143,0.15778876841068268,0.07588554918766022,0.42794764041900635,0.2279241383075714,0.04739093966782093,0.9932620823383331,0.0052083334885537624,0.015625000465661287,0.005208333333333333,0.2845323383808136,0.03743176907300949,0.19088997691869736,0.3736439347267151,0.0,0.0,0.2715202271938324,0.04239077493548393,0.17886875569820404,0.35377010703086853,0.0,0.0
28,0.6403048634529114,0.7176108360290527,0.5546668171882629,0.4905153214931488,0.4902419447898865,0.17633000761270523,0.10817250609397888,0.45456768572330475,0.24421706050634384,0.061134690418839455,1.0,0.0,0.03645833395421505,0.03645833333333333,0.2824392318725586,0.03834934160113335,0.1940389946103096,0.3540943115949631,0.0,0.0,0.2854576110839844,0.03555307909846306,0.20435066521167755,0.3705090582370758,0.0,0.0
29,0.6354193687438965,0.7353456020355225,0.5501495599746704,0.4821363538503647,0.48298370838165283,0.16753941029310226,0.13779856264591217,0.41382718086242676,0.23495544493198395,0.05984150990843773,1.0,0.0,0.026041666977107525,0.015625,0.2849612534046173,0.04270387068390846,0.1873723417520523,0.3776620030403137,0.0,0.0,0.2850988209247589,0.044233862310647964,0.18387582898139954,0.3794150948524475,0.0,0.0
30,0.6232598721981049,0.7446781992912292,0.5592342615127563,0.47539475560188293,0.48187631368637085,0.20823483169078827,0.20557686686515808,0.42869190871715546,0.2313494309782982,0.04188624117523432,0.9982879161834717,0.0052083334885537624,0.036458333022892475,0.020833333333333332,0.29275795817375183,0.039908284321427345,0.2180297002196312,0.38411709666252136,0.0,0.0,0.31858137249946594,0.04704723879694939,0.2210376262664795,0.4244079291820526,0.0,0.0
31,0.6192744672298431,0.7697255611419678,0.5572601854801178,0.4690062403678894,0.4715113043785095,0.19724588841199875,0.21571049094200134,0.4307367205619812,0.24718336760997772,0.036527570337057114,1.0,0.026041666977107525,0.036458333022892475,0.03125,0.3111571967601776,0.047177357599139214,0.21701069176197052,0.40915505588054657,0.0,0.0,0.32286307215690613,0.05163920670747757,0.19815829396247864,0.4255543053150177,0.0,0.0
32,0.6190512478351593,0.7647215127944946,0.5551324784755707,0.4664612114429474,0.48035985231399536,0.20444005727767944,0.3347564935684204,0.40722811222076416,0.20945140719413757,0.033266560174524784,0.9361037909984589,0.010416666977107525,0.015625,0.010416666666666666,0.3281470984220505,0.05089125968515873,0.21645262092351913,0.4313722103834152,0.0,0.0,0.35294532775878906,0.050676777958869934,0.23692889511585236,0.4378918409347534,0.0,0.0
33,0.6067757606506348,0.7834429740905762,0.561821848154068,0.45926228165626526,0.47345101833343506,0.2418680191040039,0.3975948393344879,0.4388360381126404,0.24834347516298294,0.061049340292811394,1.0,0.010416666977107525,0.03645833395421505,0.03125,0.3514351546764374,0.051359931007027626,0.2258397489786148,0.43844710290431976,0.0,0.0,0.37766924500465393,0.053424518555402756,0.24506407976150513,0.46018916368484497,0.0,0.0
34,0.6316730380058289,0.8103886246681213,0.5264829695224762,0.45024004578590393,0.45915377140045166,0.22702552378177643,0.35781437158584595,0.394925132393837,0.23583116382360458,0.05471878871321678,1.0,0.0052083334885537624,0.031250000931322575,0.015625,0.374868705868721,0.0551051739603281,0.21513041108846664,0.4586906135082245,0.0,0.0,0.39042043685913086,0.05524386465549469,0.2479320615530014,0.4668373465538025,0.0,0.0
35,0.6251110732555389,0.8157520890235901,0.5277354121208191,0.443219929933548,0.45479878783226013,0.24299268424510956,0.3403894603252411,0.4174425005912781,0.2507828176021576,0.036491699516773224,1.0,0.026041667442768812,0.0520833320915699,0.036458333333333336,0.39228884875774384,0.054499516263604164,0.24259817600250244,0.46522006392478943,0.0,0.0,0.41106852889060974,0.0536496527493,0.2584390640258789,0.4740707576274872,0.0,0.0
36,0.6120769083499908,0.8025389909744263,0.5434881150722504,0.44545944035053253,0.4617670476436615,0.24980472773313522,0.41688498854637146,0.4423229694366455,0.23471950739622116,0.042402319610118866,1.0,0.010416666977107525,0.026041666977107525,0.015625,0.4107190817594528,0.053039928898215294,0.26268455386161804,0.47464658319950104,0.0,0.0,0.4324053227901459,0.04767107591032982,0.26710739731788635,0.4807727634906769,0.0,0.0
37,0.6335936486721039,0.8226171135902405,0.5171947926282883,0.4415239542722702,0.44887131452560425,0.2630630061030388,0.29120784997940063,0.4215885102748871,0.2262789011001587,0.03352682013064623,0.991042971611023,0.020833333488553762,0.03645833395421505,0.010416666666666666,0.426831379532814,0.05025193281471729,0.2751499265432358,0.4782772660255432,0.0,0.0,0.4379312992095947,0.04903623089194298,0.2871339023113251,0.4883408546447754,0.0,0.0
38,0.6071603000164032,0.814250648021698,0.5425507724285126,0.4404735416173935,0.4544769823551178,0.2433656007051468,0.3833000063896179,0.43683792650699615,0.23388008773326874,0.045432609505951405,1.0,0.010416666977107525,0.020833333488553762,0.010416666666666666,0.4403150677680969,0.04683585464954376,0.30399563908576965,0.4916501045227051,0.0,0.0,0.45367252826690674,0.040947724133729935,0.3298898935317993,0.49642783403396606,0.0,0.0
39,0.6186178922653198,0.8392199277877808,0.5269084572792053,0.43642324209213257,0.43777573108673096,0.2745465487241745,0.2207123339176178,0.4329412281513214,0.23831161111593246,0.04011444002389908,1.0,0.010416666977107525,0.03645833395421505,0.03125,0.45198608934879303,0.04329580254852772,0.32288019359111786,0.49865275621414185,0.0,0.0,0.46098068356513977,0.039319589734077454,0.34078437089920044,0.5084090828895569,0.0,0.0
40,0.6023284792900085,0.8095267415046692,0.5477722585201263,0.43967659771442413,0.45547905564308167,0.29920734465122223,0.38027262687683105,0.4379756450653076,0.23455170542001724,0.048768000677227974,1.0,0.0052083334885537624,0.02083333395421505,0.015625,0.4600563049316406,0.04063791409134865,0.3528039753437042,0.5051679611206055,0.0,0.0,0.4687928259372711,0.03892404958605766,0.36896809935569763,0.5154675841331482,0.0,0.0
41,0.6212837994098663,0.8693583011627197,0.5163354575634003,0.42769546806812286,0.4227096140384674,0.34886452555656433,0.176049143075943,0.41329817473888397,0.22957602888345718,0.030697569251060486,1.0,0.015625000465661287,0.0416666679084301,0.026041666666666664,0.46938398480415344,0.038690244778990746,0.3621847629547119,0.5167049765586853,0.0,0.0,0.4746612012386322,0.036849245429039,0.375165194272995,0.5241320133209229,0.0,0.0
42,0.5966152846813202,0.8244051933288574,0.557125061750412,0.4397689402103424,0.4474898874759674,0.3858894407749176,0.3472723066806793,0.4518718123435974,0.2340204119682312,0.04023868031799793,1.0,0.010416666977107525,0.031250000931322575,0.03125,0.4751948118209839,0.036794884130358696,0.379800945520401,0.526152104139328,0.0,0.0,0.4828920364379883,0.03799714520573616,0.3918296694755554,0.5456823706626892,0.0,0.0
