step,disc_loss,disc_loss_real,disc_loss_fake,disc_grad_norm,gen_loss,gen_grad_norm,real_score_mean,real_score_std,real_score_min,real_score_max,fake_score_mean_disc,fake_score_std_disc,fake_score_min_disc,fake_score_max_disc,fake_score_mean_gen,fake_score_std_gen,fake_score_min_gen,fake_score_max_gen
1,0.7007354449301864,0.6211453828835841,0.7981106459077205,0.2752778119057915,0.6024740409833533,0.07283475492737401,0.5396938987855193,0.0483012959023574,0.3988511921808451,0.6176249927948938,0.5496487739468545,0.012515478577955505,0.5215641765897108,0.570646564538247,0.5478650392285455,0.021101043613893353,0.5011919639767344,0.5919481467684534
2,0.7195353440950579,0.6140639006305372,0.8057692499664779,0.2947563451817765,0.6002563846990171,0.056915849089769,0.5417838415804495,0.026419711948069906,0.5117255412164683,0.5902701124633127,0.5529181321159673,0.017448872830183204,0.5169149189961961,0.5814875435733968,0.549208558286342,0.02446861621210331,0.5123641108965699,0.6054318382316336
3,0.6945625105942894,0.5961295803527313,0.7915030175078933,0.3185064128424654,0.6071033054609563,0.05764858311999531,0.5524193893596191,0.04019160499535199,0.48784014467895304,0.6224964577859587,0.5466632859057686,0.012552429101604786,0.5188856095743482,0.5697744470150913,0.5452597941776218,0.01898387530907304,0.509893306870957,0.575813360238898
4,0.6966701472135417,0.6022968152831869,0.7935865713491117,0.2882235398049384,0.596710227339878,0.08162974235439321,0.5479919187539628,0.022062833368019744,0.5129393056465585,0.5962607274262851,0.5471926048424993,0.023003726088347755,0.5008899182662041,0.5965763392338078,0.5508757605095156,0.016756961320126728,0.520350173771117,0.585713608455046
5,0.6995975876315996,0.5897923735257257,0.7758312075745561,0.29857718213942963,0.6133557356685204,0.05978662231651875,0.5556072432459955,0.03643024707471798,0.4935601263067225,0.6471958238834361,0.5393739762590819,0.016759334339598937,0.5073845297322779,0.57401153328219,0.5418249415319477,0.017866415437549212,0.5123427441096662,0.5745637937584596
6,0.710835024725263,0.6182314276403741,0.7794477462686883,0.32268377698326056,0.6097259828341072,0.07787908812408688,0.5407570132618185,0.043690664476115665,0.4305575860918065,0.6056628188356351,0.5409659956101303,0.01854636390143654,0.5073486582966003,0.570707663759906,0.5438402755618679,0.019014548158325192,0.49884808319772633,0.5713186332766274
7,0.7111766528260057,0.6409002670753514,0.7985629670832438,0.30405775512510747,0.6086414498363706,0.06399579434470828,0.5280499781997452,0.03559428051062227,0.4549881513440247,0.5886726306349879,0.5498325689923445,0.013223074603693855,0.5261557340199025,0.5707520132278955,0.544524867994578,0.022049296899225437,0.5131429530569235,0.6082651595534067
8,0.6911397660250647,0.5934426096313651,0.7853828915741663,0.29665326685262294,0.6117462109253125,0.06131899556852188,0.553734661299535,0.03782632548045468,0.46816640152569067,0.6206304991518485,0.5435203508685711,0.022079177125873945,0.5121727202504618,0.580504696576648,0.5427161242380625,0.0185244613622358,0.5071525784018963,0.5902498931564119
9,0.7033470122666831,0.6374920107801929,0.7809446057185966,0.3092065832582932,0.6220133461446906,0.07685928609623817,0.5311285483200481,0.05095037874128694,0.44166890809550985,0.6203671228915417,0.5417063111660483,0.017210419804476698,0.5055926105468217,0.5686437845989254,0.5374665764110068,0.025344769660483657,0.4922794222266975,0.5778555013801878
10,0.7049478198268124,0.625596614526834,0.7837602053601157,0.2842508743871205,0.6174259417715982,0.07276221584573225,0.5380789619370969,0.057028573610799174,0.41241223162801777,0.6383549130532509,0.5427227603446643,0.022839241984146847,0.4997459936988826,0.605942990746595,0.5395942086963181,0.016972223942124744,0.5176897090472423,0.5832525290241665
11,0.7118365144437695,0.6157641664450595,0.7605496154837221,0.2779419123334477,0.625154755543408,0.05921295758843227,0.543453809519391,0.0572975155855601,0.40195813557374577,0.6382867877074394,0.5319914904564076,0.023283895015584737,0.49082712570981224,0.5967178721585107,0.5354447318569935,0.01692492573895788,0.5106189966698516,0.5696318050006235
12,0.6934351363359459,0.6333841020076618,0.7674705253405054,0.28559151145228456,0.6121542491882042,0.07987991344194456,0.5318944289276324,0.034563248698522425,0.47854928384608686,0.6103498419581813,0.535621428864067,0.013418620244017014,0.5071227197680414,0.5581783345040252,0.5423829313834243,0.014570460742127067,0.5037679945385539,0.5592046292154885
13,0.6891398150135934,0.620392802560557,0.7671016692073213,0.2774635342326133,0.6175436568116432,0.0732267646400737,0.5401113919658768,0.05032452685128911,0.44692197536712014,0.6438036854439255,0.5352365069811325,0.0192887056356365,0.5029646517229815,0.5742455323500437,0.5395145149138889,0.016210982916230392,0.49833395325491897,0.5675991648210221
14,0.6867328544032265,0.6259410185574772,0.7422737733260425,0.2713730011253117,0.6071769997077094,0.09475346244516548,0.5357791762376422,0.03292188137728527,0.47068635225644784,0.6067212088354745,0.5234515256481969,0.022360093401005404,0.4768946275525543,0.5581930209968851,0.54522606715224,0.019358953246098397,0.5132331239548702,0.5903274851211319
15,0.6817576896707611,0.6108825145176433,0.7567859817973166,0.27214720493951206,0.607219277143038,0.08343479998358205,0.5447939317875752,0.0463765785009117,0.45975365908279403,0.6493362435760278,0.5301168958208244,0.02568247187322917,0.48832259541192957,0.5890553684202612,0.5452249818199434,0.019876570810462308,0.5201321462185249,0.5758310777454257
16,0.7024589278718663,0.6219855951794659,0.7420521020225064,0.2923816462730864,0.6160918484617293,0.0821945190771638,0.5389615838430009,0.047712772812606,0.45200874134761837,0.6416584622568369,0.5234816107480289,0.01898280919057698,0.48787343443675957,0.5662946484894584,0.5403215146791794,0.016986147336356495,0.5036454303441215,0.5694658804379598
17,0.6892424634537022,0.6042651791289694,0.7720260149189537,0.2706938631310698,0.6263396370767794,0.0696839105663251,0.5489644298747747,0.052031526543464796,0.45326607481663983,0.6392891888069434,0.5373588224475914,0.02302248045288957,0.49203747306898193,0.5767079043785548,0.5350561835265968,0.023291608769135264,0.48508655626342934,0.5816210964978377
18,0.691136469339142,0.6060483191704933,0.7896493418147376,0.3102442625023829,0.6295224060160497,0.06486302566815133,0.5508400591718818,0.07273903807665202,0.37294934836253874,0.6409835518440506,0.5455731692965452,0.01940450865883873,0.5157592019279751,0.587479015826153,0.5329761328864973,0.011672270791191102,0.5069723328604937,0.5540764493860227
19,0.6917655887017894,0.618151762793551,0.7627351759146928,0.27551866729674646,0.6128118383388703,0.08087323513789281,0.5421200958419631,0.05726598252427313,0.408869947345205,0.6225090327913838,0.5335271708515954,0.008898287021297635,0.5099489382537438,0.5466176652680041,0.5420681063375855,0.01625568997362577,0.5135239716573305,0.5783425972297406
20,0.7004593761254299,0.5832774148572706,0.7864706480388242,0.2852965599863714,0.628466641559784,0.06763949833396234,0.5592511443848399,0.03688821404236432,0.5175608655311675,0.6301382196477953,0.5440341421525567,0.02148036707126218,0.5063348799012153,0.5952222839175781,0.5336102834544295,0.014769387428442771,0.5072522240400883,0.5755516723156058
21,0.690309080889755,0.6206276708079305,0.7698547429372348,0.313344098047556,0.638963762355207,0.07148215138367507,0.5387978290956379,0.03670674586930516,0.49342877876017965,0.6289214148733391,0.5364624394590138,0.02044711821033376,0.5061327430701293,0.5739329097992578,0.528128207962727,0.01742816122147676,0.4909986149343737,0.560765051577015
22,0.7024598253207562,0.6484848962424609,0.7505064791733528,0.30174532950291644,0.6276620802185006,0.0702503211612056,0.5265559804139435,0.06186270510250052,0.39816255502480025,0.6706377684941123,0.5275648393130254,0.01681404356822556,0.5067085637085244,0.5674388161232118,0.534504130177486,0.02694664404640453,0.5014568063626462,0.5905722345832535
23,0.6750074028359507,0.6034009394621211,0.7509637745031816,0.3004048308526286,0.6372370713686364,0.08132687389309615,0.5484378032837163,0.04005534710498755,0.4716508049655251,0.6142420204387153,0.5276782542216181,0.01932349315786879,0.5012438775247327,0.5835705789231086,0.5288600168747375,0.01062470424597203,0.5025791295333275,0.5514267747338881
24,0.6963626972695189,0.6285781334471625,0.7760872187848489,0.27900137947370085,0.650620521560896,0.059120421255870304,0.5361358135397625,0.053598009417943966,0.4131969128055025,0.6364986438918332,0.5390026222848685,0.027034989760193306,0.4870506128834495,0.5841340406007282,0.5219942438369283,0.016809956103428687,0.49365293538472943,0.5527927942561386
25,0.6853763697713541,0.6056262708346629,0.7458470643466752,0.30167061154093355,0.636779042788995,0.06830784011990089,0.5473362388859296,0.041932319942518066,0.49206886231799085,0.6113823121909252,0.5252828036906951,0.01923251528357564,0.4772046111038379,0.5556620800320877,0.5296216538816183,0.02592760699684999,0.4894713201844869,0.5912747789127029
26,0.6940936366708488,0.6047726051717184,0.7474463140447776,0.2705106868204349,0.6530796227868038,0.06427160924541274,0.5471364703714713,0.03201035709675381,0.47875861039673134,0.6093298460042961,0.5260821501111852,0.0183738548983956,0.4707306846810154,0.550138743950438,0.5207171848930354,0.016855041242055002,0.4860518645939323,0.5477219654777368
27,0.6794288673955537,0.6085047531639647,0.7621356479190919,0.30067468681829457,0.6408483071808724,0.06927984389048322,0.5469994104041558,0.05637435103383785,0.45489560814418134,0.662076747853586,0.532928757894789,0.019322418450506956,0.5013783177581916,0.5735676219906096,0.5272146342493242,0.020176217487668312,0.5070003584026319,0.5926533556366801
28,0.6856729378684037,0.6366070231802077,0.7242951500628643,0.2781294311565562,0.6441762721106357,0.05578085287950416,0.5328813418160585,0.06363815778001074,0.39217940063071877,0.6923120811997091,0.5150643003835854,0.016193174868493906,0.47428699122238194,0.5519693048588696,0.5254604405979161,0.01988150413201451,0.49702823153054954,0.5839505586251996
29,0.6889520732115717,0.6007204687359289,0.7627770151660245,0.2993510412680482,0.6500758026318258,0.07944024820296555,0.5498247965227119,0.03890845687245615,0.47766780248234075,0.6077576980747018,0.532543859017234,0.03145506610308531,0.4869148878046994,0.5948649188489878,0.5224703540729572,0.022310630311484832,0.49318272136929603,0.5818272082788265
30,0.6966413036422746,0.6457904158998817,0.7545455201000226,0.27842377159598863,0.651024498755385,0.06289835743707395,0.5261723280707316,0.04375926889288516,0.4186897943857468,0.5990544106407403,0.5291840127050478,0.023682029064439784,0.48967319007598936,0.5666613300023213,0.5220615002838309,0.024297057798692765,0.4846806667485195,0.5830367555374749
31,0.6886614952798908,0.601398086610449,0.7463806276538243,0.2949736315262048,0.6624100953832107,0.06107795542335718,0.5495581530954441,0.04160462132338133,0.49874765585277936,0.6576166891993098,0.525347209447147,0.023277033814614264,0.4808976502263329,0.5706169956292727,0.515943311031901,0.01848486834805047,0.4742414955787493,0.5497076758709827
32,0.674437953012851,0.6239270933192349,0.736253352242269,0.2545369977549502,0.6470515855354828,0.09659613833768022,0.5392364124241735,0.06045189935924219,0.4430375018396082,0.6443548442759675,0.5209709503732768,0.01093348786191071,0.4996989957862501,0.5391393965350182,0.5239220112140868,0.018712578204003315,0.4946420879318695,0.5609225461958107
33,0.6759052080241121,0.6136408332067893,0.748502048227499,0.26473422989016937,0.6452049812884932,0.06296274853844423,0.5441505107192941,0.053988103402148886,0.42329827924910224,0.642657042767658,0.52613603314624,0.02657169828887722,0.4958163078922749,0.6002382549242066,0.5249571881290296,0.02079681988224445,0.4951435261673097,0.5840181664959285
34,0.6659957598180725,0.6116434818731795,0.7217760961025008,0.2896296174669537,0.6488573278404027,0.0758089929784119,0.5464684376486155,0.0628625206745311,0.3735189027149923,0.6492747638633771,0.5136347424419914,0.02187386510745731,0.458166285409503,0.5445986599628347,0.5228670135236724,0.015178203474256469,0.491300317059739,0.540780459505923
35,0.6863102738911718,0.6488194290628009,0.7211013883837375,0.27397260114848654,0.6650731304025064,0.0778997731357075,0.5252816503813694,0.049230570500850716,0.3709120207751131,0.5970946530628938,0.513533088175046,0.015594317556001614,0.4840057612176236,0.5476620954372973,0.5144334414031116,0.014233105848542597,0.4911479582757423,0.5456638922162569
36,0.6736254524263066,0.628335638938799,0.7277626194270254,0.2790853922813926,0.6516757418959276,0.07654283955586856,0.536053110293826,0.05338497915721481,0.43913703858782904,0.6869772633477034,0.5166884942802975,0.017729971627391178,0.48578217485066144,0.5404396456816061,0.5213908467099451,0.014986757019858278,0.49136814041594357,0.5408276294861989
37,0.694916106776572,0.6667630524306145,0.7375231751947416,0.29314982261448463,0.666743381101633,0.0668240765752839,0.5162725320117083,0.05485418622244313,0.44352854911901285,0.6025351545599886,0.5212056810571587,0.02176774784894168,0.478255075583079,0.5666985008005943,0.5137032344024877,0.01809816349504711,0.47474989468357165,0.5408015181976609
38,0.6608853753778822,0.60876842574409,0.7196735597208355,0.27134065935273355,0.6703045248490713,0.05795013509309234,0.5476651207412694,0.06160323907937645,0.40252008409300866,0.6461511229140615,0.5123047013094788,0.02760247817143102,0.4489658238126101,0.574862767964744,0.5117520090035517,0.014193887774571973,0.48338235607307806,0.53693668321088
39,0.6748000116406764,0.6241194823703511,0.7331399472701958,0.2725880686035734,0.6673732158968029,0.06937884888980773,0.5384873196827935,0.05499637653392485,0.4535846001378345,0.675188838079706,0.5193527347754048,0.015555993243658365,0.48913283856448664,0.5402761412473804,0.5133861145579263,0.018361562479791364,0.4783545642271502,0.5395682496834378
40,0.6899322619573219,0.6796732105277488,0.7266662728256671,0.27077898305581805,0.6565020688755274,0.06631980316212607,0.5119904971422847,0.06971643196817646,0.34623214219617715,0.6072351219211191,0.5162074953061535,0.0162803911289471,0.4891506877277765,0.546121245512613,0.5189444832753847,0.01714555733956251,0.4867660442674861,0.5611150259132294
41,0.6668474996226625,0.5940545810908759,0.7193486793854018,0.2750629934196079,0.6630538549346536,0.05997889733550222,0.5552013058893639,0.060189612801692355,0.44532022802928345,0.7151195735874966,0.5126535355973327,0.016308934274983842,0.48069410564552356,0.5536580086161182,0.5155362864794302,0.016422409917728698,0.49117929432152263,0.5425853498238431
42,0.6918008579165151,0.6442636927310215,0.7275984490012635,0.28344685776071216,0.6562091310197464,0.07257410906383906,0.5270356894839767,0.04476966276168678,0.41768740592902975,0.5965889810430053,0.5166367111767387,0.016878405339213153,0.48368561877265615,0.5456039839718371,0.5191106400834106,0.017572370111213338,0.48006356708034015,0.5637528970524597
43,0.6828755126937296,0.6683609152495765,0.7148623717965209,0.261167755408949,0.6926980991361257,0.07339717944404277,0.514363936179757,0.04306949530392912,0.42603850138030586,0.6016211291697857,0.510558230663023,0.013351511698142705,0.4852920185280882,0.5386394656958416,0.5005767366385714,0.018484029138315632,0.45015466089573775,0.5267458014421328
44,0.6954774401167806,0.6857872443695738,0.7117495040944596,0.26780506123643444,0.674909199391514,0.07429285498399403,0.5072935474827508,0.05650128258287468,0.34249701807289257,0.5738698322700247,0.5089345336068427,0.016588925438008474,0.4782580277693056,0.5408570383400723,0.5094700680553307,0.016497222720749584,0.48469744996356834,0.5396052821828401
45,0.6791072235976453,0.6444455489648561,0.717473012244032,0.2753028198912181,0.6575287413440851,0.06900234929465492,0.5262949474771669,0.038401376553329036,0.46609588189048134,0.6328533838258176,0.5117605699771341,0.015738865217414633,0.49132948611295435,0.5384291991406891,0.5183707837128263,0.015805388685343716,0.4942181886840552,0.5517926978026944
46,0.6729920847521562,0.6212559862018008,0.6994067333650271,0.2642454668293163,0.6745013810407382,0.0635248446482369,0.5416806824246034,0.06784849420434581,0.3923651387243452,0.6754200911218528,0.5029119914745652,0.014383615713178815,0.47743106012597175,0.5300998589244703,0.5097852624810307,0.01978316746462021,0.484929995660908,0.5642016225441226
47,0.6629222445881018,0.6190185122016773,0.7091873415362288,0.26218567041309265,0.681534921663925,0.06563184321159947,0.5450387741427912,0.082017174285534,0.37195657629503653,0.7205530807810647,0.5078293290751333,0.011204420136439219,0.48385564100688283,0.5218675613415129,0.5062098646205742,0.019253256274392293,0.4677147167271005,0.5395704798851407
48,0.6724569189025735,0.6027990198467623,0.6877127482135438,0.25683470419521953,0.6770490025880733,0.0750966556346635,0.5513378412367284,0.06678475370100026,0.40724802282643924,0.704483640163954,0.49714458685305507,0.01153693605962399,0.4667307294694024,0.516444507004101,0.508329479075703,0.014738689665021676,0.4844594095502963,0.5309975327692098
49,0.6729393893223751,0.6134236530940982,0.7157835571555835,0.26778152027417346,0.6842268492704588,0.06159687239048606,0.5441536334036259,0.05312649107972732,0.443212724011821,0.6384503877489096,0.5109984157554703,0.013692575764547835,0.48922576674931506,0.5387700058797814,0.504749131282406,0.016386217014384228,0.4701757554961026,0.531013590488269
50,0.6596006110169604,0.5857833229914668,0.7186996928094482,0.2568477222702253,0.6880650778784065,0.06273240018555049,0.5588280948113147,0.049051744399645235,0.4718601779150669,0.6501645807867326,0.5123126743548984,0.016872806157287288,0.4850755866461638,0.5621149286649654,0.5031183833806092,0.023822964035636256,0.44969461997696264,0.5557999153144701
51,0.676481015782042,0.6447278902936999,0.7117509058310434,0.25353883901251345,0.6851394651118212,0.06628801206525824,0.5276836730000058,0.05333709187125147,0.41177472453794883,0.6023893009851071,0.5088901083579338,0.017694337079613202,0.48203694838827826,0.551655712375359,0.5042224446380024,0.014417500192815883,0.4830764514659591,0.5462211815336034
52,0.6664247495930669,0.6487042660019594,0.7104712410393579,0.27213013023440247,0.6982580153219721,0.054074762169692245,0.5247017932195923,0.044506164761670026,0.4306996784213864,0.6003136877388836,0.5081225998419951,0.021308128878874098,0.4561996419924354,0.5624057182480919,0.4976273458348404,0.013222449100808343,0.4747814314600403,0.5196974163965304
53,0.6651177773199113,0.6321845838332207,0.6981167563355744,0.2323635675558004,0.6979566066375087,0.07009627046956128,0.5343479404208079,0.05478745142109255,0.41667738977879015,0.6152279886755045,0.5018581437192711,0.0245400982588458,0.45996121592800265,0.5523246923804972,0.49776608892271307,0.01274883011946028,0.46739451803060594,0.521079856857166
54,0.6706945081932871,0.6720000370193605,0.6951800251385859,0.2645425640642522,0.6682309368015703,0.08672302718681596,0.513393101058538,0.051702063952437906,0.4196547411254867,0.5877532156076516,0.5007713355870611,0.015764078404800378,0.46078439248560943,0.5213843416407873,0.513230039675753,0.024955704394802925,0.4619585021136504,0.5625116093527569
55,0.685769421620302,0.6724166608018232,0.6985615170259817,0.24981550320310839,0.6802712714088709,0.07614802602691352,0.5129688101678401,0.050296497374354404,0.4282362678259108,0.6071929602012501,0.5021932647445673,0.022368441346539137,0.45957510263046913,0.554173195147528,0.5067705345274507,0.01747793038416904,0.488466028787559,0.5623728163504786
56,0.6671962414778352,0.6246214564577957,0.7002241505347975,0.25499286464704113,0.6881977081423042,0.07757219951144169,0.5375702912839482,0.04699065931501398,0.4322723801507054,0.623786264740322,0.5031782473291365,0.018514558969011344,0.47456186248613974,0.5401689917538681,0.5028301740959616,0.0187462192152892,0.4665270887745406,0.5447884700903205
57,0.6623657264312157,0.647430485543059,0.6919198550741351,0.2717486979669339,0.67810790918875,0.07759126404853922,0.5260319145936502,0.05202630604365592,0.4401681821794554,0.5952788460782132,0.4992570007342237,0.011447483733728525,0.46698766620370935,0.5162921875123418,0.5079910295283134,0.020512773596344847,0.46743017780216756,0.5454091391900724
58,0.6721731036809928,0.6333770692328378,0.6880073118364294,0.2503303743222436,0.6782901223172657,0.07317905051816923,0.5340952186426191,0.05850635152648849,0.4015533869295339,0.6503515533809552,0.49709021219651983,0.018290605876094622,0.4573661589721076,0.5360154031691258,0.5079360252154479,0.021416432783438515,0.47538307570918936,0.5498522785664051
59,0.65856116732108,0.642840617244521,0.6874623470385756,0.24602507819133096,0.6774122290584825,0.07239001587539183,0.5289511894788478,0.056457192542204625,0.4221162867648431,0.6363177926928237,0.49682098396688457,0.017960396047423364,0.4750950331250894,0.5431749328357941,0.508400276741581,0.02216122277834329,0.4812681041924925,0.5664398471219041
60,0.6663927418445519,0.6210977081085429,0.68168917671859,0.2613635619191115,0.6935030821512865,0.07625160433290919,0.5418379806842282,0.06546813447631444,0.371534286118131,0.617867256679614,0.4939512606071892,0.017130905557385858,0.4585392804465671,0.5242081365500783,0.5001392661404369,0.017865353582570104,0.47002021044254716,0.5409381267153803
61,0.669431885647694,0.6379692801427523,0.68296789156857,0.26152116081908633,0.7039263431606078,0.061718815177090346,0.531817012891138,0.06199907536896984,0.4476123073199906,0.6730335024366463,0.49470878086236103,0.013309386127229067,0.4595324571127207,0.5297216089818899,0.49490334829965016,0.01622269524878609,0.46313509300839706,0.531396168261846
62,0.647643602636645,0.6095984383765098,0.6816658661996255,0.2657751256353233,0.7048695166553605,0.07826958821122657,0.5476418853152811,0.06581732067081919,0.40301964331568585,0.690160788703416,0.49396802241914206,0.016137003470700833,0.45976187579734684,0.5305392662501518,0.49462729818951956,0.021289027629256895,0.46189428936368304,0.5360653976960156
63,0.6686215173066534,0.621939774876811,0.6810747582319037,0.24982129625333854,0.694253133220947,0.09011939820611788,0.5389134988472433,0.04738388053198151,0.4649498718665914,0.6463850668080576,0.4935977794527099,0.018226851704306504,0.45728223240233645,0.5302232456105668,0.4996241108744859,0.013199626642454365,0.47180166350324804,0.5185820373912393
64,0.6720765067988468,0.6585095332358424,0.7059853865991627,0.27133312197599946,0.6805316183899411,0.07396215702244399,0.5214046530824354,0.05938119855714962,0.34968170330944537,0.6174045040377665,0.5062145603744124,0.012642909540645385,0.4836110010576352,0.5387159226700121,0.5066750522490743,0.01830455322467949,0.48002526393149403,0.5502236627931888
