step,disc_loss,disc_loss_real,disc_loss_fake,disc_grad_norm,gen_loss,gen_grad_norm,real_score_mean,real_score_std,real_score_min,real_score_max,fake_score_mean_disc,fake_score_std_disc,fake_score_min_disc,fake_score_max_disc,fake_score_mean_gen,fake_score_std_gen,fake_score_min_gen,fake_score_max_gen
1,0.6909682266644376,0.6542029356611275,0.7303519708985284,0.06308941498084261,0.6398558843864481,0.021985568951399907,0.520345991122957,0.022759674749467242,0.4805698287931275,0.5777315208883165,0.5180288874229376,0.015056399344603169,0.4836719947778906,0.536014935499282,0.5275735358868239,0.01471848214620874,0.4955924335276488,0.5583814696393664
2,0.7000063565887642,0.6764940126672063,0.7409148066169499,0.058693301187104197,0.6595272699398471,0.03063381333754461,0.5087778214328037,0.019613972571078025,0.46684424204749553,0.5360539607482374,0.5228325783961586,0.02186614583888386,0.47357519722966557,0.5639857335537329,0.5173799316358036,0.016949964724599663,0.47477968309234714,0.5386552750248377
3,0.6984051595466769,0.6491703398543456,0.7407828824051591,0.06402973667310875,0.6662562824233288,0.02284210985065818,0.5230657888651673,0.024778650413627954,0.4861339455659132,0.5604541892499076,0.5231035563781552,0.01221681307700057,0.4978405059611347,0.5409961311784192,0.5139380827560097,0.01778790181125684,0.48228850635013293,0.5402411965748956
4,0.6966073755907867,0.6524226689899147,0.7271589081985586,0.05820505631328983,0.6544264255315442,0.01608651176177235,0.5213636954236147,0.02513424386903336,0.490110313595235,0.5961553625694596,0.5165270507138225,0.013683768988575935,0.48367773173900325,0.5459056561545393,0.5198681865552666,0.011419861578470705,0.4860578104740979,0.5375904903983942
5,0.6883119003338292,0.6367062450910188,0.7356731501307201,0.06345584480641987,0.6502404021278864,0.027235129393793616,0.5293149966463286,0.017152126788852758,0.48503727321303697,0.5575609660345848,0.5204834180785208,0.018065622507033512,0.46969110978119555,0.5579889650804002,0.5221533062243702,0.015605043641716677,0.49501990941876434,0.5513689499360837
6,0.6899273825232497,0.6651661706762534,0.7322133327182612,0.06081416690170684,0.6834894270464638,0.030180557554213904,0.5156414489311616,0.039517328215818964,0.45940213932046725,0.6211994625246162,0.51896219268709,0.013809588955564051,0.4829205409256584,0.5354965255242417,0.5053235823186848,0.021444490597258635,0.4468221408377285,0.5301019787544341
7,0.7033761497326914,0.6444800561204704,0.7436020193759705,0.06215308951970979,0.652366456839973,0.024351712988015552,0.5253892508827602,0.022192117818156953,0.499808680449027,0.5865222103555905,0.5244119296535397,0.013499421911928124,0.4874062524663984,0.553663544647472,0.5212691635039596,0.021722087119286134,0.4741762433745537,0.561466828455936
8,0.695168918717014,0.651655051902152,0.7457919918262162,0.06064098720589531,0.6600054841038663,0.02221572484423443,0.5219772763958332,0.028559915383629488,0.46995907648703816,0.5605838344247521,0.5255093826052548,0.01113130274580895,0.5077716141162297,0.5540182805069019,0.5171781726603613,0.018076133869223188,0.4646508595074214,0.5318696884781183
9,0.6862486702115493,0.629407859861959,0.7284290716306607,0.06815407748134619,0.6607412412767525,0.02811586565945671,0.5341184575503337,0.03633917065045089,0.478508327968883,0.6246000069167136,0.5171413557525013,0.013699238141408705,0.4850572750241934,0.5392257421292534,0.5165556353398668,0.009417550475896102,0.49305714161908804,0.527099749143428
10,0.7003025848363476,0.6700257426681936,0.7340130100092325,0.06634731337664024,0.6679948922406926,0.025309984504240535,0.5121619553411495,0.02201811911637556,0.480741652491015,0.5640808824781526,0.5199807901134426,0.006226936223333741,0.5068060217461609,0.5289617891607348,0.5130774321623559,0.018696558026240588,0.480810962807656,0.5441134530333288
11,0.7006237083972882,0.6569012974615296,0.722182785904974,0.06593124672767882,0.6533883794761832,0.026551178872481426,0.5189918579646989,0.023598645410998667,0.4819419005623471,0.5622622087016427,0.5140210955082428,0.016745200353488615,0.4806724032275786,0.5477320403588363,0.5205748892095368,0.0175376578746727,0.48568717184669064,0.5584816105166229
