step,disc_loss,disc_loss_real,disc_loss_fake,disc_grad_norm,gen_loss,gen_grad_norm,real_score_mean,real_score_std,real_score_min,real_score_max,fake_score_mean_disc,fake_score_std_disc,fake_score_min_disc,fake_score_max_disc,fake_score_mean_gen,fake_score_std_gen,fake_score_min_gen,fake_score_max_gen
1,0.695770345894287,0.6236766292124423,0.7584403950008679,0.2347032685838873,0.6063797644246813,0.057083571157355635,0.5383905845119068,0.04882689445005144,0.39692926261161043,0.6182504503271373,0.5289758897630943,0.049151796571500726,0.4306240535022195,0.630062397725269,0.5458516576991301,0.02409168081152606,0.5005095478293116,0.597155176442608
2,0.7037469947999657,0.6191531122996453,0.762622792764939,0.2496099813339368,0.6187462405949247,0.06576619667367335,0.5390734782504991,0.027122964391349622,0.5070451906181056,0.5879704554365265,0.5327173526738498,0.028567734216989694,0.4532759859726753,0.5799838145184808,0.5389183977555138,0.018053134561397816,0.5083447397299578,0.582342891746366
3,0.6760189561511274,0.6000175830996891,0.748614391431706,0.24629720105627817,0.6301254034226685,0.05263909331586747,0.5502481983365148,0.03973492864915934,0.48587134768863216,0.6224541561385422,0.5258971031356414,0.03219420029670473,0.45528014522609783,0.5845733501236066,0.533845613828732,0.03788142442496722,0.4712123996803765,0.6023693180830507
4,0.6717269334188981,0.6104436292240831,0.7166039966721952,0.24399714596419492,0.6513314488108258,0.05156788566528661,0.543495725278776,0.0205984043981839,0.5116076784414405,0.5953373533082471,0.5093050737438475,0.05123400234795028,0.32773866031804344,0.5576166707027183,0.5222515724487168,0.03092404515982633,0.470571305396323,0.5973126752628591
5,0.6716782764270094,0.6028500238969955,0.7190898481845651,0.2423204123370944,0.6582881965132243,0.06237153235910192,0.5485295400466181,0.038211966388292926,0.49324788262918395,0.6491163980629844,0.511928873898309,0.029341479432237295,0.4475492376473559,0.5713437009641582,0.5181598611290468,0.021009008385898045,0.47709645183371496,0.5632917614140529
6,0.6863124248561446,0.6251422086035628,0.7326060336818538,0.26050040125343155,0.6866213168210634,0.0682816098555983,0.5369723364310599,0.043035993356033836,0.43799912155832793,0.6042887421834542,0.5178910219766979,0.0370843462264981,0.4421899394222368,0.5849995245906207,0.5042347628893951,0.03045559207003843,0.43177977415847724,0.5538827032508289
7,0.6696462062056887,0.6600200506681476,0.6824141107906302,0.25361254937546274,0.6614068045435769,0.07162568553618277,0.5182503985456048,0.03791366439499193,0.4591191822971802,0.5813555151081913,0.49419069027810425,0.020448680490518376,0.4453038342408884,0.5404890166971537,0.5186884861696097,0.05234779117064219,0.4174915172874254,0.6429475167569421
8,0.6581677714145662,0.6177451474236589,0.7036092967928468,0.2309949000922487,0.6949107829481627,0.058283179013391355,0.5409313544712187,0.04353041175653736,0.44595767295491756,0.6128904883558324,0.5038317510946225,0.03677767280686444,0.43993309774450956,0.5678689367590544,0.4999812919200822,0.029793152039885303,0.46276571094503455,0.5586404476676419
9,0.6510577685658342,0.6537178881480729,0.6618629018013535,0.24204240137621613,0.6828957339916699,0.07834498021911517,0.5232002270090816,0.05606063700297768,0.42914463763537203,0.6270717877211445,0.483516125536044,0.024679850444570228,0.42345548591914484,0.536683711626305,0.5067109556300231,0.04070040961818593,0.47025716484851543,0.6047483560469789
10,0.6626170575119856,0.6655536027594223,0.6789399288044502,0.21870427741060927,0.7346612826869522,0.06421997560972091,0.5168874008112767,0.053834393545844794,0.39595618852773073,0.6245463658150299,0.49142205153235125,0.037125449663736584,0.45253532394831164,0.560221294395041,0.48119350761371316,0.0396481068184647,0.4155444052696974,0.5984075120031673
