step,loss_d,loss_g,score_real,score_fake_d,score_fake_g,grad_norm_d,grad_norm_g
1,0.5288888216018677,0.14550182223320007,0.617559552192688,0.6185687184333801,0.6185529232025146,0.04772317409515381,0.0012959601590409875
2,0.5320232510566711,0.14318491518497467,0.6183863878250122,0.6216050386428833,0.6216021776199341,0.07321012020111084,8.966165478341281e-05
3,0.5324791073799133,0.14317260682582855,0.6178103685379028,0.6216184496879578,0.6216184496879578,0.07578517496585846,1.234985030906799e-10
4,0.5322795510292053,0.14317260682582855,0.6180720925331116,0.6216184496879578,0.6216184496879578,0.07461797446012497,0.0
5,0.5325154662132263,0.14317260682582855,0.6177626252174377,0.6216184496879578,0.6216184496879578,0.0754305049777031,0.0
6,0.5323496460914612,0.14317260682582855,0.6179798245429993,0.6216184496879578,0.6216184496879578,0.07563211768865585,0.0
7,0.5321404933929443,0.14317260682582855,0.6182543635368347,0.6216184496879578,0.6216184496879578,0.07494568824768066,0.0
8,0.5324183702468872,0.14317260682582855,0.6178896427154541,0.6216184496879578,0.6216184496879578,0.07432512938976288,0.0
9,0.5323082208633423,0.14317260682582855,0.6180353164672852,0.6216184496879578,0.6216184496879578,0.07473748922348022,0.0
10,0.5320416688919067,0.14317260682582855,0.6183835864067078,0.6216184496879578,0.6216184496879578,0.07264390587806702,0.0
11,0.5324615836143494,0.14317260682582855,0.6178343892097473,0.6216184496879578,0.6216184496879578,0.07638224214315414,0.0
12,0.5320472121238708,0.14317260682582855,0.6183762550354004,0.6216184496879578,0.6216184496879578,0.07344216108322144,0.0
13,0.5320311784744263,0.14317260682582855,0.6183974742889404,0.6216184496879578,0.6216184496879578,0.07409646362066269,0.0
14,0.5325151681900024,0.14317260682582855,0.6177635788917542,0.6216184496879578,0.6216184496879578,0.07626089453697205,0.0
15,0.5322571396827698,0.14317260682582855,0.6181010007858276,0.6216184496879578,0.6216184496879578,0.07431816309690475,0.0
16,0.5321052670478821,0.14317260682582855,0.6183006763458252,0.6216184496879578,0.6216184496879578,0.07381069660186768,0.0
17,0.5321691632270813,0.14317260682582855,0.6182162165641785,0.6216184496879578,0.6216184496879578,0.07358551025390625,0.0
18,0.5323013067245483,0.14317260682582855,0.6180437803268433,0.6216184496879578,0.6216184496879578,0.07435714453458786,0.0
19,0.5325900316238403,0.14317260682582855,0.6176647543907166,0.6216184496879578,0.6216184496879578,0.07605480402708054,0.0
20,0.5322145223617554,0.14317260682582855,0.6181567907333374,0.6216184496879578,0.6216184496879578,0.07325688004493713,0.0
21,0.5323140621185303,0.14317260682582855,0.6180263757705688,0.6216184496879578,0.6216184496879578,0.07273077219724655,0.0
22,0.5322502255439758,0.14317260682582855,0.6181106567382812,0.6216184496879578,0.6216184496879578,0.07473279535770416,0.0
23,0.5320290327072144,0.14317260682582855,0.6184000968933105,0.6216184496879578,0.6216184496879578,0.07344813644886017,0.0
24,0.5321270227432251,0.14317260682582855,0.6182719469070435,0.6216184496879578,0.6216184496879578,0.07273964583873749,0.0
25,0.5323526263237,0.14317260682582855,0.6179763674736023,0.6216184496879578,0.6216184496879578,0.07578928768634796,0.0
26,0.5324743986129761,0.14317260682582855,0.6178167462348938,0.6216184496879578,0.6216184496879578,0.07557298243045807,0.0
27,0.5323122143745422,0.14317260682582855,0.6180293560028076,0.6216184496879578,0.6216184496879578,0.07412011176347733,0.0
28,0.5322377681732178,0.14317260682582855,0.6181265115737915,0.6216184496879578,0.6216184496879578,0.07437640428543091,0.0
29,0.5323100686073303,0.14317260682582855,0.6180322766304016,0.6216184496879578,0.6216184496879578,0.07452210783958435,0.0
30,0.5323857069015503,0.14317260682582855,0.6179320812225342,0.6216184496879578,0.6216184496879578,0.07440764456987381,0.0
31,0.5323108434677124,0.14317260682582855,0.6180315017700195,0.6216184496879578,0.6216184496879578,0.07528465241193771,0.0
32,0.5322208404541016,0.14317260682582855,0.6181495785713196,0.6216184496879578,0.6216184496879578,0.07457621395587921,0.0
33,0.5322890281677246,0.14317260682582855,0.6180595755577087,0.6216184496879578,0.6216184496879578,0.0734286680817604,0.0
34,0.5324794054031372,0.14317260682582855,0.6178103089332581,0.6216184496879578,0.6216184496879578,0.0757853239774704,0.0
35,0.5320515036582947,0.14317260682582855,0.6183707118034363,0.6216184496879578,0.6216184496879578,0.07221091538667679,0.0
36,0.5322028398513794,0.14317260682582855,0.6181721687316895,0.6216184496879578,0.6216184496879578,0.0728532001376152,0.0
37,0.5321754217147827,0.14317260682582855,0.6182084083557129,0.6216184496879578,0.6216184496879578,0.072659432888031,0.0
