step,loss_d,loss_g,score_real,score_fake_d,score_fake_g,grad_norm_d,grad_norm_g,real_mean,real_std,real_min,real_max,real_near_zero_frac,real_near_one_frac,real_clip_frac,fake_d_mean,fake_d_std,fake_d_min,fake_d_max,fake_d_near_zero_frac,fake_d_near_one_frac,fake_g_mean,fake_g_std,fake_g_min,fake_g_max,fake_g_near_zero_frac,fake_g_near_one_frac
1,0.693382740020752,0.7483199834823608,0.4762328267097473,0.4731541574001312,0.47351938486099243,0.05872882530093193,0.0073460182175040245,0.42124247550964355,0.21671931445598602,0.022573940455913544,1.0,0.02083333395421505,0.02083333395421505,0.010416666666666666,0.5039148926734924,0.006718944758176804,0.488373726606369,0.5144611597061157,0.0,0.0,0.5036391019821167,0.020496845245361328,0.46639135479927063,0.5413849949836731,0.0,0.0
2,0.6913440823554993,0.727630615234375,0.4873189628124237,0.48303624987602234,0.483883798122406,0.06882074475288391,0.015323898755013943,0.4371497333049774,0.21919196844100952,0.09086593985557556,1.0,0.0,0.03125,0.010416666666666666,0.5033752918243408,0.02120029740035534,0.4651145040988922,0.541144073009491,0.0,0.0,0.5006892085075378,0.03726348653435707,0.42127692699432373,0.5599193572998047,0.0,0.0
3,0.6907706260681152,0.7203483581542969,0.4923700988292694,0.48670560121536255,0.4877754747867584,0.06837437301874161,0.019789882004261017,0.4755082130432129,0.2616834044456482,0.043276458978652954,1.0,0.02083333395421505,0.09375,0.0625,0.5008779168128967,0.03662693500518799,0.42009177803993225,0.5585697889328003,0.0,0.0,0.500580370426178,0.04991387575864792,0.3879548907279968,0.5779399871826172,0.0,0.0
4,0.6921221017837524,0.7149624824523926,0.4947168827056885,0.48934006690979004,0.490060031414032,0.07887835800647736,0.014387693256139755,0.45957043766975403,0.24082180857658386,0.024806080386042595,1.0,0.010416666977107525,0.03125,0.03125,0.5000720024108887,0.05286572873592377,0.3814848065376282,0.5842932462692261,0.0,0.0,0.49619677662849426,0.06700751185417175,0.342860609292984,0.6018204092979431,0.0,0.0
5,0.6882545948028564,0.7236242294311523,0.49454933404922485,0.4849955439567566,0.48549413681030273,0.0789920762181282,0.013255407102406025,0.4273994266986847,0.25075238943099976,0.029040740802884102,1.0,0.02083333395421505,0.0416666679084301,0.041666666666666664,0.4948846399784088,0.07328663766384125,0.3450504243373871,0.5999652147293091,0.0,0.0,0.48474040627479553,0.08350610733032227,0.30638402700424194,0.6062028408050537,0.0,0.0
6,0.6825624108314514,0.7274397611618042,0.5026625394821167,0.4833213984966278,0.4844053089618683,0.0953122228384018,0.029544157907366753,0.4256579577922821,0.2553025186061859,0.05943822115659714,1.0,0.0,0.0729166641831398,0.03125,0.4858361482620239,0.07963623106479645,0.30844998359680176,0.604638934135437,0.0,0.0,0.4722902774810791,0.07299617677927017,0.3288384675979614,0.5676771402359009,0.0,0.0
7,0.6808083653450012,0.7216152548789978,0.5038127303123474,0.48604393005371094,0.4889969825744629,0.08253069967031479,0.04695608839392662,0.44471025466918945,0.2429817020893097,0.03227579966187477,1.0,0.010416666977107525,0.0520833320915699,0.03125,0.47335124015808105,0.06989599019289017,0.3370288014411926,0.5629664659500122,0.0,0.0,0.4642365872859955,0.05058811977505684,0.35349398851394653,0.5321100950241089,0.0,0.0
8,0.6770992279052734,0.7206652164459229,0.5088894367218018,0.4861672818660736,0.49127671122550964,0.08070062845945358,0.06499078124761581,0.423393577337265,0.2316131293773651,0.032315198332071304,1.0,0.0416666679084301,0.010416666977107525,0.010416666666666666,0.4625605642795563,0.052495405077934265,0.36753612756729126,0.5291235446929932,0.0,0.0,0.4565363824367523,0.034778010100126266,0.3930874764919281,0.4957720637321472,0.0,0.0
9,0.6747455596923828,0.7141841053962708,0.5140765309333801,0.48948609828948975,0.49654901027679443,0.09778275340795517,0.08461037278175354,0.4004669189453125,0.2420962005853653,0.029040740802884102,1.0,0.02083333395421505,0.03125,0.020833333333333332,0.4563685357570648,0.034233465790748596,0.3851686418056488,0.49403199553489685,0.0,0.0,0.437711238861084,0.04152711480855942,0.36959612369537354,0.522749662399292,0.0,0.0
10,0.6812942028045654,0.7019559144973755,0.513848602771759,0.4963121712207794,0.506998598575592,0.08766131103038788,0.11253391951322556,0.46534934639930725,0.23465164005756378,0.042861878871917725,0.9902340173721313,0.03125,0.02083333395421505,0.0,0.4360475540161133,0.043172623962163925,0.3629966974258423,0.5228406190872192,0.0,0.0,0.4147399663925171,0.06866936385631561,0.31892311573028564,0.5652841329574585,0.0,0.0
11,0.6894012093544006,0.7012070417404175,0.5079365372657776,0.4971426725387573,0.5088213682174683,0.1100190281867981,0.11304956674575806,0.45092126727104187,0.2518988251686096,0.028051599860191345,1.0,0.03125,0.03125,0.03125,0.40937110781669617,0.0737716481089592,0.2976478934288025,0.5744392275810242,0.0,0.0,0.380489706993103,0.11133018881082535,0.22184793651103973,0.6261860132217407,0.0,0.0
12,0.695290207862854,0.6987493634223938,0.5087398290634155,0.49617135524749756,0.5083060264587402,0.15691900253295898,0.10857295244932175,0.46141019463539124,0.2329997718334198,0.02644621953368187,1.0,0.010416666977107525,0.0416666679084301,0.010416666666666666,0.37630248069763184,0.11495669186115265,0.22917677462100983,0.6208298206329346,0.0,0.0,0.3260175585746765,0.17092983424663544,0.12056979537010193,0.696378767490387,0.0,0.0
13,0.6891639828681946,0.6986473202705383,0.5225529074668884,0.4966197907924652,0.502432107925415,0.1691645383834839,0.09383970499038696,0.5032337307929993,0.26498520374298096,0.02644621953368187,1.0,0.010416666977107525,0.0833333358168602,0.07291666666666667,0.3393910229206085,0.1586480438709259,0.1379159837961197,0.6897332072257996,0.0,0.0,0.2932148873806,0.18998561799526215,0.07463014870882034,0.6699931621551514,0.0,0.0
14,0.6869803667068481,0.7084002494812012,0.5220046639442444,0.4924892783164978,0.49863332509994507,0.17271679639816284,0.13100488483905792,0.449906587600708,0.2665460705757141,0.04208603873848915,1.0,0.010416666977107525,0.0416666679084301,0.041666666666666664,0.29532644152641296,0.1880546510219574,0.07517179101705551,0.6670756936073303,0.0,0.0,0.28059980273246765,0.17845357954502106,0.05379274860024452,0.5735166668891907,0.0,0.0
