step,loss_d,loss_g,score_real,score_fake_d,score_fake_g,grad_norm_d,grad_norm_g,real_mean,real_std,real_min,real_max,real_near_zero_frac,real_near_one_frac,real_clip_frac,fake_d_mean,fake_d_std,fake_d_min,fake_d_max,fake_d_near_zero_frac,fake_d_near_one_frac,fake_g_mean,fake_g_std,fake_g_min,fake_g_max,fake_g_near_zero_frac,fake_g_near_one_frac
1,0.6924942135810852,0.7073512077331543,0.501562774181366,0.4978897273540497,0.49358445405960083,0.0593891479074955,0.014120044186711311,0.4233108460903168,0.24020043015480042,0.04760863073170185,1.0,0.0052083334885537624,0.03645833395421505,0.03125,0.493565171957016,0.017654182389378548,0.4529736340045929,0.5173956453800201,0.0,0.0,0.48381081223487854,0.013504764065146446,0.45668870210647583,0.5084704756736755,0.0,0.0
2,0.6884988844394684,0.7263439297676086,0.49352167546749115,0.4857669174671173,0.48461079597473145,0.05198837257921696,0.022040050476789474,0.42661529779434204,0.23511101305484772,0.04917585849761963,1.0,0.0052083334885537624,0.036458333022892475,0.020833333333333332,0.4837128669023514,0.013517423532903194,0.45678551495075226,0.5088707804679871,0.0,0.0,0.47280237078666687,0.01487400196492672,0.4412141442298889,0.4963250458240509,0.0,0.0
3,0.6857782304286957,0.7307737469673157,0.49211788177490234,0.4825346767902374,0.4830511212348938,0.05784481577575207,0.029600562527775764,0.4181463122367859,0.24888955056667328,0.04266726039350033,1.0,0.010416666977107525,0.026041666977107525,0.015625,0.47359564900398254,0.01433964865282178,0.44048017263412476,0.4983128011226654,0.0,0.0,0.46057215332984924,0.021190892904996872,0.4169459044933319,0.4957922697067261,0.0,0.0
4,0.6836913228034973,0.7227535843849182,0.49804769456386566,0.48466581106185913,0.48850053548812866,0.07218072563409805,0.04381657391786575,0.41453491151332855,0.22056052833795547,0.06243947893381119,0.9835546016693115,0.0,0.020833333488553762,0.015625,0.46080276370048523,0.021043216809630394,0.4147178530693054,0.4952225834131241,0.0,0.0,0.43910932540893555,0.02974708192050457,0.3736674189567566,0.49318307638168335,0.0,0.0
5,0.6845613121986389,0.7049431204795837,0.5050259828567505,0.49286240339279175,0.49778103828430176,0.060132138431072235,0.0423409603536129,0.4501608610153198,0.2390666902065277,0.030674980953335762,1.0,0.015625000465661287,0.046874999068677425,0.020833333333333332,0.441033199429512,0.0288632083684206,0.3767434060573578,0.4921654462814331,0.0,0.0,0.41327834129333496,0.03456570953130722,0.35124966502189636,0.48121052980422974,0.0,0.0
6,0.6779536008834839,0.7013468146324158,0.5200289785861969,0.4979962110519409,0.5009943842887878,0.07696633040904999,0.052564214915037155,0.43261945247650146,0.24147137254476547,0.0451577790081501,0.9801449775695801,0.015625000465661287,0.020833333488553762,0.015625,0.41232579946517944,0.035797666758298874,0.34707915782928467,0.4853064715862274,0.0,0.0,0.3883357048034668,0.03618234395980835,0.31246209144592285,0.4689970016479492,0.0,0.0
7,0.6737635731697083,0.6797325611114502,0.538561075925827,0.5039919912815094,0.5143521428108215,0.10772184655070305,0.08707687258720398,0.44463980197906494,0.2450394481420517,0.02714322041720152,1.0,0.020833333488553762,0.03125,0.026041666666666664,0.379894882440567,0.03786958009004593,0.3198091834783554,0.4628663808107376,0.0,0.0,0.3632689416408539,0.033213794231414795,0.29501742124557495,0.42074328660964966,0.0,0.0
8,0.6555869281291962,0.7243608236312866,0.5425682663917542,0.48643550276756287,0.5032804012298584,0.15874294936656952,0.2858809232711792,0.39514361321926117,0.24452796578407288,0.050321189686656,0.9680624604225159,0.02604166604578495,0.02083333395421505,0.010416666666666666,0.3663484752178192,0.033852966502308846,0.29245081543922424,0.437399685382843,0.0,0.0,0.3495657742023468,0.04452482983469963,0.2551030218601227,0.44590142369270325,0.0,0.0
9,0.6426181197166443,0.7431977391242981,0.5684223175048828,0.48621147871017456,0.49863412976264954,0.19402072578668594,0.3468257486820221,0.48247505724430084,0.25276173651218414,0.06005042977631092,1.0,0.0052083334885537624,0.0625,0.046875,0.3549383729696274,0.04394804686307907,0.2770204544067383,0.45282113552093506,0.0,0.0,0.37567684054374695,0.061624057590961456,0.24794399738311768,0.4866417646408081,0.0,0.0
10,0.6268983781337738,0.7686749696731567,0.5632109940052032,0.4587150514125824,0.497801274061203,0.24210342019796371,0.44906318187713623,0.44614067673683167,0.23183323442935944,0.06303239054977894,1.0,0.0052083334885537624,0.03645833395421505,0.026041666666666664,0.3749617040157318,0.061080290004611015,0.23559794574975967,0.48629674315452576,0.0,0.0,0.415107399225235,0.06420007348060608,0.2598152160644531,0.5132322907447815,0.0,0.0
