step,loss_d,loss_g,score_real,score_fake_d,score_fake_g,grad_norm_d,grad_norm_g,real_mean,real_std,real_min,real_max,real_near_zero_frac,real_near_one_frac,real_clip_frac,fake_d_mean,fake_d_std,fake_d_min,fake_d_max,fake_d_near_zero_frac,fake_d_near_one_frac,fake_g_mean,fake_g_std,fake_g_min,fake_g_max,fake_g_near_zero_frac,fake_g_near_one_frac
1,0.6970535516738892,21.687225341796875,1.8172535476423946e-08,3.811544413423462e-10,3.861008457395343e-10,0.07070338726043701,2.869673490524292,0.3931690752506256,0.21107007563114166,0.050466060638427734,1.0,0.0,0.02083333395421505,0.010416666666666666,0.5082810521125793,0.013448200188577175,0.48668184876441956,0.5335874557495117,0.0,0.0,0.5077646970748901,0.013580165803432465,0.4822711944580078,0.5327236652374268,0.0,0.0
2,10.162230491638184,0.0,1.0,1.0,1.0,104.3198471069336,0.0,0.43663910031318665,0.23347154259681702,0.05403589829802513,1.0,0.0,0.02083333395421505,0.020833333333333332,0.5083288550376892,0.01339835487306118,0.48560741543769836,0.5326509475708008,0.0,0.0,0.5078692436218262,0.013352406211197376,0.48358914256095886,0.5320788025856018,0.0,0.0
3,358.256103515625,40587.328125,0.0,0.0,0.0,2478.728759765625,9076.6826171875,0.43125173449516296,0.24102722108364105,0.029040740802884102,0.9115108847618103,0.03125,0.0,0.0,0.5082581043243408,0.013524585403501987,0.48037880659103394,0.5354252457618713,0.0,0.0,0.5072296261787415,0.013380239717662334,0.48380300402641296,0.5347671508789062,0.0,0.0
4,18320.55078125,0.0,1.0,1.0,1.0,6743.93310546875,0.0,0.4461117684841156,0.22630152106285095,0.05801970139145851,0.9966835379600525,0.0,0.02083333395421505,0.0,0.5072667598724365,0.013539440929889679,0.48386240005493164,0.5322688817977905,0.0,0.0,0.5069579482078552,0.013381855562329292,0.48402151465415955,0.5355504155158997,0.0,0.0
5,9480.3935546875,0.0,1.0,1.0,1.0,4726.01806640625,0.0,0.4856642484664917,0.2520163059234619,0.059128161519765854,1.0,0.0,0.0416666679084301,0.03125,0.5073915123939514,0.0134884063154459,0.4825465679168701,0.5338747501373291,0.0,0.0,0.5065068006515503,0.013510056771337986,0.48505181074142456,0.5339713096618652,0.0,0.0
6,1187.9451904296875,2446.973388671875,0.0,0.0,0.0,1092.4085693359375,689.5569458007812,0.4716115891933441,0.26861855387687683,0.0388973206281662,1.0,0.02083333395421505,0.0729166641831398,0.03125,0.5067426562309265,0.013450311496853828,0.4836777448654175,0.5317032337188721,0.0,0.0,0.5068885684013367,0.013731470331549644,0.48329246044158936,0.5325323939323425,0.0,0.0
7,1165.654052734375,0.0,1.0,1.0,1.0,665.9659423828125,0.0,0.48052504658699036,0.24785307049751282,0.05579375848174095,1.0,0.0,0.0520833320915699,0.010416666666666666,0.5065217614173889,0.01366586796939373,0.4816226065158844,0.5318082571029663,0.0,0.0,0.5063417553901672,0.013728223741054535,0.48368600010871887,0.5340997576713562,0.0,0.0
8,7100.388671875,17161.181640625,0.0,0.0,0.0,4739.01904296875,3509.3505859375,0.4754956066608429,0.288169264793396,0.07082191854715347,1.0,0.0,0.0520833320915699,0.041666666666666664,0.5062171816825867,0.013531734235584736,0.48256516456604004,0.5306703448295593,0.0,0.0,0.5058366656303406,0.013801745139062405,0.4842640459537506,0.5328658223152161,0.0,0.0
9,7668.52783203125,1071.7047119140625,0.0,0.0,0.0,3654.380126953125,258.5828552246094,0.4344404637813568,0.25334233045578003,0.07093928009271622,1.0,0.0,0.0520833320915699,0.052083333333333336,0.5053815245628357,0.01351920049637556,0.48247435688972473,0.5287883281707764,0.0,0.0,0.5046769976615906,0.013343692757189274,0.48114168643951416,0.5291039943695068,0.0,0.0
10,419.2872619628906,0.0,1.0,1.0,1.0,859.9056396484375,0.0,0.37781259417533875,0.1940692514181137,0.04517294093966484,0.8786069750785828,0.010416666977107525,0.0,0.0,0.505020797252655,0.013398482464253902,0.4833621084690094,0.5304757952690125,0.0,0.0,0.5047350525856018,0.013274632394313812,0.48283302783966064,0.5309453010559082,0.0,0.0
11,809.4119262695312,18068.05078125,0.0,0.0,0.0,604.6959228515625,3621.7041015625,0.4182296693325043,0.23333516716957092,0.040744900703430176,1.0,0.02083333395421505,0.03125,0.03125,0.5045928359031677,0.013432018458843231,0.4808921813964844,0.5315940380096436,0.0,0.0,0.5042660236358643,0.013673669658601284,0.4815666675567627,0.532084584236145,0.0,0.0
