step,loss,score_mean,score_std,w_l0_q0_RX,w_l0_q0_RY,w_l0_q0_RZ,w_l0_q1_RX,w_l0_q1_RY,w_l0_q1_RZ,w_l0_q2_RX,w_l0_q2_RY,w_l0_q2_RZ,w_l0_q3_RX,w_l0_q3_RY,w_l0_q3_RZ,w_l0_q4_RX,w_l0_q4_RY,w_l0_q4_RZ,w_l0_q5_RX,w_l0_q5_RY,w_l0_q5_RZ,w_l1_q0_RX,w_l1_q0_RY,w_l1_q0_RZ,w_l1_q1_RX,w_l1_q1_RY,w_l1_q1_RZ,w_l1_q2_RX,w_l1_q2_RY,w_l1_q2_RZ,w_l1_q3_RX,w_l1_q3_RY,w_l1_q3_RZ,w_l1_q4_RX,w_l1_q4_RY,w_l1_q4_RZ,w_l1_q5_RX,w_l1_q5_RY,w_l1_q5_RZ
11,0.23067366071297296,0.5278334496014936,0.08793412095666496,0.03092413769824823,-0.10446419468701161,0.07507031129877324,0.09509562457977494,-0.18818173034033625,-0.13026331841922964,0.012840120800304538,-0.02983481074690233,-0.0015349750389747816,-0.08679083834304252,0.09890264298851736,0.07744148095125099,0.006484377036440375,0.11258190869636762,0.046885200080053736,-0.08745827444786416,0.03335831624386232,-0.09613444196435104,0.08784503013072725,-0.004992591098625291,-0.018486236354526057,-0.06913963521033717,0.12989147612995772,-0.015452948206880215,-0.04356439678363547,-0.03572482145532531,0.05323091855533488,0.03651594003689261,0.0348988842348336,0.043082100300788274,0.21767594543053212,-0.0412616142843318,-0.051224272907153735,-0.08279608290553714,0.05945465632578228,0.11289722927208917
12,0.21931309567538093,0.537330648121852,0.07245803424982362,0.030844272975438656,-0.1038369130581669,0.07507801066354743,0.09487708476299501,-0.19147208678027983,-0.1301784399997233,0.01286091664316717,-0.029728075362615066,-0.001510431594592499,-0.08657538806523603,0.09792616366102755,0.07749094757561321,0.006437326556113507,0.11264110937080965,0.046896692931625315,-0.08718253386763598,0.033284686226733015,-0.09599699576084327,0.08784503013072725,-0.004992591098625291,-0.018486236354526057,-0.06867137067744884,0.1277897261956641,-0.015452948206880215,-0.04354560651663431,-0.03560427772597573,0.05323091855533488,0.036500990951155686,0.03373241707037892,0.043082100300788274,0.2170050011343862,-0.041152381248682895,-0.051224272907153735,-0.08249278108884822,0.05824661520693679,0.11289722927208917
13,0.23003367539301978,0.5277979360328945,0.08401717924483691,0.03089048863415949,-0.10309007872475652,0.07508094269286142,0.09511391122745358,-0.19327123038124672,-0.1302175823671225,0.012856688769273608,-0.029593236380155923,-0.0015029269841637714,-0.08673980187065516,0.10069887462157609,0.07741191696925172,0.006411495676647488,0.11260415443996481,0.04687254170487606,-0.08770555690317074,0.031020172696957227,-0.09610933747473525,0.08784503013072725,-0.004992591098625292,-0.018486236354526057,-0.06891527766799066,0.12709587823162108,-0.015452948206880215,-0.043505987335732126,-0.03559851850361286,0.05323091855533488,0.036533263315846554,0.036161205693447634,0.043082100300788274,0.21762305044101898,-0.041217583510668294,-0.051224272907153735,-0.08265329609594646,0.057366055250696074,0.11289722927208917
14,0.20367608492535116,0.5649770502080405,0.12012958954116791,0.03097749831982986,-0.1067077797183929,0.07508289112379685,0.09528333117990723,-0.1903691824557385,-0.13027667967891246,0.01282517010251611,-0.02901208202418517,-0.0014903535001628816,-0.08697721055848462,0.0994488487068869,0.07741034980788945,0.006441360858671035,0.11259896224449588,0.04689270686381544,-0.08801996263677983,0.03412643615195669,-0.09616571386947784,0.08784503013072725,-0.004992591098625291,-0.018486236354526057,-0.069062466850336,0.12494092424331749,-0.015452948206880215,-0.043593445729361954,-0.03560738544983683,0.05323091855533488,0.036759855425987614,0.038590702092369866,0.043082100300788274,0.2181780610118892,-0.041300602223842214,-0.051224272907153735,-0.08284248777554648,0.05599892039076672,0.11289722927208917
15,0.24561302582377506,0.5084710741278513,0.06334304303046946,0.031077318710437063,-0.10481954152204705,0.07508977765421165,0.09552330787112477,-0.18599774016592913,-0.1304189557154357,0.012845242848183471,-0.028969890530406148,-0.001492281338444206,-0.08737652540544688,0.10096643002819226,0.0772908781516423,0.006415693256172498,0.11266385072478378,0.04687713222659859,-0.08872472065738032,0.04073780717170128,-0.09585675211183949,0.08784503013072725,-0.004992591098625292,-0.018486236354526057,-0.06944161098545959,0.12416714125623955,-0.015452948206880215,-0.043619870623091,-0.035748702200614234,0.05323091855533488,0.03688655859622871,0.0376032303909821,0.043082100300788274,0.21908011986174417,-0.04142388263453644,-0.051224272907153735,-0.08314012308235806,0.054467321160725085,0.11289722927208917
16,0.2210838207937459,0.5349250387231891,0.06920333379399134,0.03110094852224487,-0.10402179251537448,0.07508024341847389,0.09562380030385499,-0.1865864093548386,-0.13037259756170802,0.012862083370764525,-0.02873739843650272,-0.0014931868814048296,-0.08745902322488534,0.10330904321706368,0.0772480862251443,0.006359754206998451,0.11255853869651726,0.046971838579831546,-0.08867860463236181,0.042587532785713304,-0.09543377732889277,0.08784503013072725,-0.004992591098625292,-0.018486236354526057,-0.06942382763440802,0.12377035867765082,-0.015452948206880215,-0.04354693265108544,-0.03569247864951968,0.05323091855533488,0.03673976239653465,0.03452397118997392,0.043082100300788274,0.21904258160952256,-0.04148149610543441,-0.051224272907153735,-0.08328892740404877,0.0550299572995984,0.11289722927208917
17,0.24381807754114376,0.5066931260434577,0.02159643239486649,0.031149400451428708,-0.10310228163675161,0.07507976900724553,0.09586831176543628,-0.18913395879293096,-0.13019280629121088,0.012854939216533648,-0.02854314145766179,-0.001484558973392747,-0.08775358707773326,0.1033392972649156,0.077092230696913,0.006329599863759342,0.1127278892325024,0.046982510442860934,-0.08934581468473031,0.04638729144892001,-0.09559602621943908,0.08784503013072725,-0.004992591098625292,-0.018486236354526057,-0.0691079065113839,0.12347798984143979,-0.015452948206880215,-0.04357187189266031,-0.03579754202850449,0.05323091855533488,0.03688806595755316,0.0360015737920284,0.043082100300788274,0.2197065549254465,-0.04155805276713089,-0.051224272907153735,-0.08335750388244421,0.05660224725293071,0.11289722927208917
18,0.24595951039073433,0.5108876232474877,0.08202800463379739,0.031172717631748583,-0.1045408500573306,0.07507538446039096,0.09589212963919605,-0.18899795961240193,-0.13014473729022602,0.012849321912641855,-0.02855601360347593,-0.0014683649658998506,-0.087770654983476,0.10186208074853442,0.0770944148673853,0.006344536172064182,0.11259294928388805,0.04701116322618709,-0.08904421051035703,0.045023966254002366,-0.09582654157507754,0.08784503013072725,-0.004992591098625292,-0.018486236354526057,-0.06907292876420867,0.12437793412294454,-0.015452948206880215,-0.04364017402382838,-0.03581194858535514,0.05323091855533488,0.03675926822365076,0.0363212625429201,0.043082100300788274,0.2197932888016553,-0.04161024527639124,-0.051224272907153735,-0.08340676471761017,0.05691098365410442,0.11289722927208917
19,0.2367934959997216,0.5144401783222279,0.0320180544188011,0.03111499531882742,-0.10328386682170287,0.07507401462869769,0.0956864160688487,-0.19012260389101426,-0.1302408951433375,0.012850093173937914,-0.028599404999181524,-0.0014592688549380556,-0.0876059711705618,0.1021735476883504,0.07701977244663774,0.0063294968674307275,0.11265115855146166,0.04704881511164752,-0.0885529854307535,0.04277365844826062,-0.09542669272423608,0.08784503013072725,-0.004992591098625292,-0.018486236354526057,-0.06905754259349654,0.122821726567448,-0.015452948206880215,-0.04360862773177207,-0.035753087281172546,0.05323091855533488,0.03637614924561216,0.03448305290437211,0.043082100300788274,0.21911234340677793,-0.04155665164460374,-0.051224272907153735,-0.08331212739419261,0.05683927112614405,0.11289722927208917
20,0.2565841903025392,0.493721171682869,0.01630762266415438,0.03120510184362786,-0.10026474068007998,0.07506532795474956,0.09607143404019446,-0.18883596056360474,-0.13041798588894501,0.01284440270849438,-0.028878681836767804,-0.001472181782181132,-0.08769122911168928,0.09998029809864453,0.07708962028457204,0.006348385018255623,0.11271571374053697,0.04699280975390935,-0.08818107598004539,0.041062548122048625,-0.09494390795810893,0.08784503013072725,-0.004992591098625293,-0.018486236354526057,-0.06963074493824606,0.11934296301084699,-0.015452948206880215,-0.043765117888692834,-0.03591030284437145,0.05323091855533488,0.036375612386564955,0.03879656816212373,0.043082100300788274,0.21928159284079862,-0.04171580205115102,-0.051224272907153735,-0.08352764068333411,0.058819878915097205,0.11289722927208917
21,0.22365557705197017,0.5360724849773507,0.09179781087005981,0.031234127934097636,-0.10106711418740923,0.07505997237768908,0.09624013284384055,-0.19002480254471318,-0.13039131467803336,0.01283873272997455,-0.028708726100193063,-0.001447704886382491,-0.08770294569277226,0.09780017500197191,0.07696185478891218,0.006352536102015,0.1127696258658723,0.047001850107755115,-0.08833644597684139,0.03798457310871901,-0.09471659347492284,0.08784503013072725,-0.004992591098625293,-0.018486236354526057,-0.06972267130904813,0.12006122041232445,-0.015452948206880215,-0.04355105007993009,-0.03597144803428242,0.05323091855533488,0.0363267872211107,0.03742926115597556,0.043082100300788274,0.2193978268745556,-0.0418022683930953,-0.051224272907153735,-0.08358418173364922,0.05909294283926051,0.11289722927208917
22,0.19171258770458072,0.5813997317363953,0.12839938981915588,0.03137542436576858,-0.10151188704072722,0.07507480038830391,0.09669380857662577,-0.1937464852335003,-0.13030267963594552,0.012842414012134356,-0.02886927976866484,-0.0014474510560909778,-0.08808882990681696,0.09937510956229248,0.07708431359309667,0.006371455061288295,0.11276847924100403,0.047020006351503975,-0.08843166250282802,0.036679048888994197,-0.09415998023237428,0.08784503013072725,-0.004992591098625294,-0.018486236354526057,-0.06978096180480356,0.11984719320911802,-0.015452948206880215,-0.04396990931573456,-0.036175801344325534,0.05323091855533488,0.0365349345243609,0.03847238221660504,0.043082100300788274,0.2200341282647822,-0.04197603465135458,-0.051224272907153735,-0.08395703611115826,0.05659487102765501,0.11289722927208917
23,0.24626782385640908,0.515473808832444,0.10724828285496174,0.03140145495415311,-0.09963233976591315,0.07508669388488219,0.09678586741773705,-0.19276370475158616,-0.1302841659854391,0.012856446573549011,-0.02908063696977605,-0.001461000150898348,-0.08814971267610532,0.10291267033033102,0.07723418583368404,0.006355662781857545,0.11266558624616586,0.04701090617292861,-0.08829617472985217,0.0344105560921692,-0.09395012915329046,0.08784503013072725,-0.004992591098625293,-0.018486236354526057,-0.0698479801542285,0.11998047677602909,-0.015452948206880215,-0.044200862167441415,-0.03614099300670666,0.05323091855533488,0.03656960454481453,0.04100403999971162,0.043082100300788274,0.22008832459549815,-0.04203053987446082,-0.051224272907153735,-0.08405066444463323,0.05458674871377767,0.11289722927208917
24,0.22273347989574516,0.5349874712365656,0.0806029044855998,0.031494437060500646,-0.09760873136870721,0.07508654161310818,0.0973732892998034,-0.19685147148597065,-0.13028080214291454,0.012836957151949097,-0.029177546238282264,-0.0014454446331785991,-0.08844146361506018,0.10465347138299946,0.07735446994274241,0.0064017102297647495,0.11264887785670032,0.04698730690698142,-0.08909370071503894,0.03507384883304999,-0.09403725028549545,0.08784503013072725,-0.004992591098625294,-0.018486236354526057,-0.07034066713924081,0.12316177886770305,-0.015452948206880215,-0.04425088867310681,-0.03619508958245165,0.05323091855533488,0.03688798172466487,0.04068293688771116,0.043082100300788274,0.2210539639338716,-0.04213360162592563,-0.051224272907153735,-0.08429705530257234,0.05444966758487886,0.11289722927208917
25,0.2512751110932662,0.5044290468869064,0.07539590025406717,0.0316374013936322,-0.09869946204157506,0.0750966498825584,0.09786416743614643,-0.197262737439233,-0.13032822220619344,0.012870939728634375,-0.02889327402675823,-0.0014674980431194488,-0.08874038979321362,0.10320618647152065,0.07731863259101461,0.006401565229459917,0.11250399832315854,0.0469816486545158,-0.08943444390096575,0.03307548122647594,-0.09362825937927001,0.08784503013072725,-0.004992591098625293,-0.018486236354526057,-0.07090087983888248,0.12720171859917342,-0.015452948206880215,-0.04428082720573891,-0.03634500910293847,0.05323091855533488,0.036925341785610244,0.0380385749764963,0.043082100300788274,0.22178683386340395,-0.04228248891627138,-0.051224272907153735,-0.08461110257843293,0.05308955281444581,0.11289722927208917
26,0.27254581021887647,0.4839968243717544,0.07928766129094855,0.03166140686894126,-0.098361337311625,0.07510494148170821,0.09796193600313516,-0.198580601113854,-0.13027371484516886,0.012878259610725102,-0.02888779151642112,-0.0014588418751692066,-0.0888280513021405,0.10221949140364421,0.07721970609678118,0.006391574018659252,0.11232824133654092,0.04695795879061221,-0.08961539092497625,0.03263726698288682,-0.0936468632615061,0.08784503013072725,-0.004992591098625293,-0.018486236354526057,-0.07079896039865857,0.12255290918830539,-0.015452948206880215,-0.044147785986265446,-0.036311917858465555,0.05323091855533488,0.03703839549495027,0.04204561878951504,0.043082100300788274,0.22208568505469287,-0.04235599499911618,-0.051224272907153735,-0.08466436067668981,0.0520475402992533,0.11289722927208917
27,0.327089822582729,0.4377148432803669,0.10452380323446198,0.031696798778941646,-0.0984786701665014,0.07510641026014976,0.09810023747668929,-0.19903309316420928,-0.13032680669350893,0.012866082652256196,-0.029248720930276327,-0.0014477609610685596,-0.08884037576742142,0.10252274619793246,0.07708000786291469,0.006306873042319628,0.11221405516040443,0.04696030944966892,-0.08961186011356576,0.03372236472812069,-0.09384161674088137,0.08784503013072725,-0.004992591098625293,-0.018486236354526057,-0.07100622979749034,0.12060497252028782,-0.015452948206880215,-0.04403159814035381,-0.03645276244235167,0.05323091855533488,0.03683152972264119,0.03740582744443579,0.043082100300788274,0.22242091811377257,-0.04238089469986334,-0.051224272907153735,-0.08474560192773584,0.05162901921966711,0.11289722927208917
28,0.27023093947262905,0.485379874308032,0.07346472606389415,0.0317239111922101,-0.09801198515555917,0.07511537919163502,0.09808445371974334,-0.19676097622527972,-0.13040996853654296,0.012865205146078189,-0.029028695692137882,-0.001449440784624779,-0.08882747850059701,0.10475571208227998,0.07710913644778919,0.0062730457492744945,0.11226077028704715,0.04703639190104268,-0.08931290207069541,0.03591804677227817,-0.0938784445463883,0.08784503013072725,-0.004992591098625293,-0.018486236354526057,-0.07128544241909937,0.12117705066694674,-0.015452948206880215,-0.04395303891183723,-0.036458445059939816,0.05323091855533488,0.03688251040130885,0.03812512522193874,0.043082100300788274,0.22236271253942355,-0.04243933933062385,-0.051224272907153735,-0.0847971644034011,0.051996726297690386,0.11289722927208917
29,0.20471840520690116,0.5545056142724489,0.07907691001077034,0.031777214001305246,-0.10233562640181942,0.07512271969986635,0.09806139488054699,-0.1932345767400916,-0.13013557449095017,0.012873596999575094,-0.029115290756662804,-0.0014345278869103931,-0.08905737496595754,0.10797375406145937,0.07729400503650138,0.0062570242341256745,0.11223003375511689,0.047035889652191916,-0.089298561431357,0.03350476760921362,-0.09394389047437147,0.08784503013072725,-0.004992591098625292,-0.018486236354526057,-0.07083442634089035,0.12093649368547123,-0.015452948206880215,-0.044398662544777895,-0.03637138850620802,0.05323091855533488,0.037047127302205586,0.0356325989574469,0.043082100300788274,0.22265994873172223,-0.042501128501191,-0.051224272907153735,-0.0849734415980229,0.051574748080008996,0.11289722927208917
30,0.23180517049584015,0.5319565341097086,0.11287375587375875,0.03184071645108187,-0.10233110889078334,0.0751341154436544,0.09822031407371533,-0.19012140083648393,-0.13030751903807888,0.0128475665884192,-0.028974418772020623,-0.001409472126451838,-0.08918929942478712,0.10635651295687783,0.07718553637409742,0.006215760216778069,0.11211962495022273,0.04698515653165715,-0.0895414970840438,0.03213526551283726,-0.09391652238270297,0.08784503013072725,-0.004992591098625292,-0.018486236354526057,-0.07121661722192131,0.11907294926060397,-0.015452948206880215,-0.044309421435790246,-0.03640443747841332,0.05323091855533488,0.03709330960705324,0.03776112572180684,0.043082100300788274,0.22316888297534462,-0.04260128303514358,-0.051224272907153735,-0.08518591782132212,0.04906125349309187,0.11289722927208917
31,0.26656629851602764,0.4896153552175686,0.07793467234103982,0.031900035966705896,-0.10437507424771217,0.07513241277097811,0.09833285999201999,-0.18806866309778572,-0.13013335054535505,0.012849387778486626,-0.02854352687122478,-0.001408808526862994,-0.08931293216725585,0.10672991899741281,0.07719754628500419,0.006217937659498751,0.11219598926337797,0.046979881599838964,-0.08959086873743147,0.03342044204267774,-0.09437781381256842,0.08784503013072725,-0.004992591098625292,-0.018486236354526057,-0.07094249815410412,0.11863853474227934,-0.015452948206880215,-0.044335285234723035,-0.03635281925401297,0.05323091855533488,0.03704202224235232,0.03636969504951226,0.043082100300788274,0.22358210711269286,-0.042673295503656714,-0.051224272907153735,-0.0853562372652314,0.048928122312518876,0.11289722927208917
32,0.261550983938753,0.4903805287058155,0.042883314682284984,0.031938783891981404,-0.10281995797274517,0.07513603923305792,0.09849724877420901,-0.19117049041443085,-0.13030682483580738,0.012827376122736977,-0.028645753551209508,-0.0013970660684244328,-0.08941996417826852,0.10292946650864421,0.07723869320333043,0.006181490644751776,0.11217141522109264,0.04695347243614735,-0.08967245483167927,0.03539985146572699,-0.09420678249717047,0.08784503013072725,-0.004992591098625293,-0.018486236354526057,-0.07116935182458856,0.11769037614506069,-0.015452948206880215,-0.04442002532386945,-0.03639376423451831,0.05323091855533488,0.03717155054190227,0.038857627300329864,0.043082100300788274,0.22383237145078697,-0.04271555366239627,-0.051224272907153735,-0.08547545003544502,0.04797435221160226,0.11289722927208917
33,0.21857431285865614,0.5355462469019276,0.05345113946722985,0.03202566635762267,-0.10446558541877393,0.07512287097761347,0.0985609005932192,-0.19373968574412687,-0.13032785702046457,0.01282895959599117,-0.028758869294341207,-0.0014069548564942045,-0.08979876913534172,0.09989755025754882,0.07706671242421635,0.00616477650759964,0.1120482980531531,0.046950642239445305,-0.09016110128495532,0.03797539072423923,-0.09384947559849498,0.08784503013072725,-0.004992591098625293,-0.018486236354526057,-0.07107023454291587,0.11523178482265414,-0.015452948206880215,-0.04456511042824106,-0.036544174025656864,0.05323091855533488,0.03734111023431584,0.04032876412267341,0.043082100300788274,0.22440563239126035,-0.042853884981252297,-0.051224272907153735,-0.08566750947364368,0.047342259299495155,0.11289722927208917
34,0.26747699770924227,0.49225353806993427,0.09833884468621555,0.03200108941733455,-0.10606112734194886,0.07511342792071436,0.09860654417155323,-0.19617103653068294,-0.13026374310952998,0.012838963753033235,-0.028792561924029906,-0.001406310170956169,-0.08972772217812572,0.09726315595931914,0.07723604119259825,0.006203404531392562,0.11187368839628181,0.04693653245447001,-0.09041961103232547,0.0372888702882021,-0.09368097995692326,0.08784503013072725,-0.004992591098625293,-0.018486236354526057,-0.07104112057956206,0.11348252012097786,-0.015452948206880215,-0.044658603512571636,-0.03651145829621874,0.05323091855533488,0.03759556238798577,0.04476803152849708,0.043082100300788274,0.22424381882828362,-0.042830788001599396,-0.051224272907153735,-0.0855941921989784,0.0489507881365393,0.11289722927208917
35,0.3759027247727841,0.40218729088593685,0.13609808951778604,0.03200001667303901,-0.10446002731429266,0.07511795467542551,0.09864054152151819,-0.19831257078663617,-0.1303101665614556,0.012838071465618666,-0.029407529984170806,-0.0014235646184279035,-0.08966772327911145,0.09740485623528368,0.07720648663713635,0.00619955518516124,0.1118410954106447,0.046944178786288523,-0.09025192870369941,0.03809316005527201,-0.09378888998804236,0.08784503013072725,-0.004992591098625293,-0.018486236354526057,-0.0711548750646105,0.11545857313449953,-0.015452948206880215,-0.04465486185601858,-0.036456929280911016,0.05323091855533488,0.037534718457608064,0.04495215111579253,0.043082100300788274,0.22417883424808152,-0.04282125931382652,-0.051224272907153735,-0.08548408797483585,0.04835460532192467,0.11289722927208917
