step,loss_d,loss_d_real,loss_d_fake,loss_g,score_real,score_fake_d,real_logit_mean,fake_logit_mean,score_fake_g,grad_norm_d,grad_norm_g,real_mean,real_std,real_min,real_max,real_near_zero_frac,real_near_one_frac,real_clip_frac,fake_d_mean,fake_d_std,fake_d_min,fake_d_max,fake_d_near_zero_frac,fake_d_near_one_frac,fake_g_mean,fake_g_std,fake_g_min,fake_g_max,fake_g_near_zero_frac,fake_g_near_one_frac
14,0.6856943368911743,0.7268922328948975,0.6444963812828064,0.7449557185173035,0.48420530557632446,0.47470927238464355,-0.0632033571600914,-0.10124942660331726,0.4749838411808014,0.07820243388414383,0.014811553061008453,0.4583812952041626,0.2801460921764374,0.04369417950510979,1.0,0.010416666977107525,0.0625,0.052083333333333336,0.5098887085914612,0.03577928990125656,0.4279731810092926,0.5712640285491943,0.0,0.0,0.5068185925483704,0.04066694527864456,0.4137001037597656,0.5690001845359802,0.0,0.0
15,0.6868393421173096,0.7293218374252319,0.6443568468093872,0.7446683645248413,0.4834783375263214,0.47486570477485657,-0.06611844152212143,-0.10062204301357269,0.47513461112976074,0.09749345481395721,0.015640638768672943,0.4573868215084076,0.2596598267555237,0.02763579972088337,1.0,0.010416666977107525,0.0625,0.041666666666666664,0.507696807384491,0.043198760598897934,0.4083808362483978,0.5796175003051758,0.0,0.0,0.5028299689292908,0.03993041813373566,0.3950923681259155,0.5697446465492249,0.0,0.0
16,0.6833447813987732,0.7221227884292603,0.6445667743682861,0.7448819875717163,0.4870613217353821,0.47477254271507263,-0.0517728328704834,-0.10099557042121887,0.47517555952072144,0.10415175557136536,0.021755775436758995,0.40972116589546204,0.2539658546447754,0.022573940455913544,1.0,0.010416666977107525,0.0416666679084301,0.020833333333333332,0.5030290484428406,0.04093795269727707,0.40246331691741943,0.566389799118042,0.0,0.0,0.4973842203617096,0.04104818031191826,0.3984573483467102,0.557043731212616,0.0,0.0
17,0.6819639205932617,0.7193113565444946,0.644616425037384,0.7447603344917297,0.48839521408081055,0.47480714321136475,-0.046435561031103134,-0.10085693746805191,0.4752841889858246,0.08638529479503632,0.022757193073630333,0.4472128450870514,0.28588736057281494,0.060727838426828384,1.0,0.0,0.0625,0.041666666666666664,0.49768057465553284,0.041365861892700195,0.3974498212337494,0.5559951663017273,0.0,0.0,0.49185141921043396,0.04198813438415527,0.3836139142513275,0.5532404184341431,0.0,0.0
18,0.6840416789054871,0.7231755256652832,0.6449078321456909,0.743532121181488,0.4868602156639099,0.4754107892513275,-0.052576977759599686,-0.09843625873327255,0.4758351147174835,0.08429159224033356,0.022801067680120468,0.4753267467021942,0.2519861161708832,0.039521340280771255,1.0,0.010416666977107525,0.0416666679084301,0.03125,0.4917375147342682,0.04288320615887642,0.38723522424697876,0.5469328165054321,0.0,0.0,0.48722514510154724,0.03830308839678764,0.3921828269958496,0.532926619052887,0.0,0.0
19,0.6874090433120728,0.728827714920044,0.6459903120994568,0.7392438650131226,0.48517048358917236,0.4774812161922455,-0.05934411287307739,-0.09013618528842926,0.4778895974159241,0.08493460714817047,0.02255626954138279,0.5186850428581238,0.24008239805698395,0.061721041798591614,1.0,0.0,0.0833333358168602,0.0625,0.4860966205596924,0.04189981147646904,0.38225600123405457,0.5333760976791382,0.0,0.0,0.48238399624824524,0.03945660963654518,0.38263463973999023,0.5342551469802856,0.0,0.0
20,0.683788537979126,0.7178279161453247,0.6497491002082825,0.734477162361145,0.4907885491847992,0.479718953371048,-0.0368557907640934,-0.08116865903139114,0.4803437888622284,0.1012602224946022,0.029339320957660675,0.5000903010368347,0.2803305983543396,0.032315198332071304,1.0,0.02083333395421505,0.0833333358168602,0.07291666666666667,0.4829741418361664,0.03828376531600952,0.36717817187309265,0.542538583278656,0.0,0.0,0.4765625298023224,0.042063795030117035,0.38328495621681213,0.5388253331184387,0.0,0.0
21,0.6826173663139343,0.7106112837791443,0.6546234488487244,0.7307061553001404,0.4938546419143677,0.4815121293067932,-0.024585770443081856,-0.0739852637052536,0.48229819536209106,0.10443013161420822,0.032264284789562225,0.4717247188091278,0.27541062235832214,0.043608080595731735,1.0,0.03125,0.0729166641831398,0.0625,0.47714853286743164,0.04152365401387215,0.36954477429389954,0.5426508188247681,0.0,0.0,0.47112688422203064,0.045191600918769836,0.3737700581550598,0.5490861535072327,0.0,0.0
22,0.6806553602218628,0.7029450535774231,0.6583657264709473,0.7292163968086243,0.4967975616455078,0.482280433177948,-0.012814261950552464,-0.07090787589550018,0.4831187427043915,0.11046206951141357,0.033026617020368576,0.44304367899894714,0.28618162870407104,0.024149060249328613,1.0,0.03125,0.09375,0.052083333333333336,0.47029855847358704,0.04652942717075348,0.37372928857803345,0.5465295314788818,0.0,0.0,0.4633904993534088,0.05051874741911888,0.3680833578109741,0.5587224364280701,0.0,0.0
23,0.6832127571105957,0.7063145637512207,0.6601109504699707,0.7271637916564941,0.49541741609573364,0.4835742115974426,-0.018333904445171356,-0.06572689116001129,0.48386019468307495,0.09214692562818527,0.027795514091849327,0.504362165927887,0.264209508895874,0.04208603873848915,1.0,0.010416666977107525,0.0833333358168602,0.041666666666666664,0.4629102945327759,0.05142669007182121,0.3651109039783478,0.5590611696243286,0.0,0.0,0.46061432361602783,0.044874075800180435,0.38396236300468445,0.5471521019935608,0.0,0.0
24,0.6795892119407654,0.6970080137252808,0.66217041015625,0.7280057668685913,0.49826204776763916,0.4829763174057007,-0.006952488329261541,-0.06812117993831635,0.48348701000213623,0.1048126369714737,0.030925190076231956,0.37862429022789,0.21891045570373535,0.040744900703430176,0.9621253609657288,0.010416666977107525,0.010416666977107525,0.0,0.45515176653862,0.05291026458144188,0.36640748381614685,0.5554648637771606,0.0,0.0,0.4525955617427826,0.04904221370816231,0.3620692193508148,0.5559767484664917,0.0,0.0
25,0.6773320436477661,0.6939444541931152,0.660719633102417,0.7289810180664062,0.5004594326019287,0.482448548078537,0.001837888266891241,-0.0702347457408905,0.48318684101104736,0.1111859604716301,0.03324286639690399,0.4246797561645508,0.25305914878845215,0.042861878871917725,1.0,0.02083333395421505,0.0416666679084301,0.020833333333333332,0.4529387056827545,0.04939310625195503,0.35591113567352295,0.5531932711601257,0.0,0.0,0.44487452507019043,0.050279196351766586,0.3608520030975342,0.5516945719718933,0.0,0.0
26,0.679364800453186,0.6978209018707275,0.6609087586402893,0.729364275932312,0.4984487295150757,0.48239824175834656,-0.006204378791153431,-0.07043617218732834,0.48335251212120056,0.09706737846136093,0.042698148638010025,0.43701550364494324,0.2514529824256897,0.03453962132334709,1.0,0.010416666977107525,0.0416666679084301,0.020833333333333332,0.4403090476989746,0.05493003502488136,0.3551935851573944,0.5522913932800293,0.0,0.0,0.43365761637687683,0.05218547210097313,0.35430070757865906,0.5408204793930054,0.0,0.0
27,0.6795036792755127,0.6985259056091309,0.6604813933372498,0.7287328243255615,0.49840793013572693,0.48274171352386475,-0.006370045244693756,-0.06906057894229889,0.4836905300617218,0.08467239141464233,0.041974540799856186,0.44364190101623535,0.25083938241004944,0.04670685902237892,1.0,0.010416666977107525,0.0416666679084301,0.020833333333333332,0.432298868894577,0.05331090837717056,0.3496330678462982,0.5448635220527649,0.0,0.0,0.42500829696655273,0.052947767078876495,0.3504377007484436,0.5291633605957031,0.0,0.0
28,0.6804192066192627,0.6988980770111084,0.6619403958320618,0.7261285185813904,0.49859556555747986,0.48391470313072205,-0.0056208278983831406,-0.064363494515419,0.4853137731552124,0.09416063874959946,0.0495329275727272,0.4488239586353302,0.26223552227020264,0.043608080595731735,1.0,0.02083333395421505,0.0729166641831398,0.0625,0.41956111788749695,0.05677899345755577,0.3284568190574646,0.5351247191429138,0.0,0.0,0.41015374660491943,0.0575639083981514,0.31913211941719055,0.5208029747009277,0.0,0.0
29,0.6865625977516174,0.7093925476074219,0.663732647895813,0.7211048603057861,0.4956703782081604,0.4860871434211731,-0.017321158200502396,-0.05566587299108505,0.48739781975746155,0.13050581514835358,0.043691039085388184,0.46931228041648865,0.19901789724826813,0.13987381756305695,1.0,0.0,0.03125,0.03125,0.4106259346008301,0.05635238066315651,0.31725597381591797,0.5195236802101135,0.0,0.0,0.39672037959098816,0.0582474023103714,0.2885129153728485,0.4991931915283203,0.0,0.0
30,0.68135666847229,0.6942876577377319,0.6684256792068481,0.7169021368026733,0.5022123456001282,0.4884403944015503,0.008853727951645851,-0.04624669998884201,0.4894542396068573,0.0933782309293747,0.04136504977941513,0.44294509291648865,0.2410384565591812,0.02763579972088337,1.0,0.010416666977107525,0.03125,0.020833333333333332,0.39371809363365173,0.05851173400878906,0.2896794080734253,0.502447783946991,0.0,0.0,0.3876783549785614,0.056304723024368286,0.2835588753223419,0.4830002784729004,0.0,0.0
31,0.6814278364181519,0.6904633045196533,0.6723923683166504,0.7092210054397583,0.505039632320404,0.4914005398750305,0.020163152366876602,-0.034401506185531616,0.4946255683898926,0.08302786946296692,0.07448625564575195,0.44897589087486267,0.231337308883667,0.042861878871917725,1.0,0.010416666977107525,0.0416666679084301,0.03125,0.3874869644641876,0.057055432349443436,0.27799904346466064,0.4855960011482239,0.0,0.0,0.35394811630249023,0.06284356117248535,0.22679121792316437,0.46314939856529236,0.0,0.0
32,0.6819729804992676,0.6833527684211731,0.6805931329727173,0.7031503915786743,0.5094398260116577,0.49504703283309937,0.037771180272102356,-0.019812580198049545,0.4970256984233856,0.12063521891832352,0.06717438250780106,0.4286161959171295,0.24818149209022522,0.03227579966187477,1.0,0.010416666977107525,0.0625,0.020833333333333332,0.3627864420413971,0.058725468814373016,0.26119089126586914,0.4622023403644562,0.0,0.0,0.35419926047325134,0.06052567437291145,0.23343460261821747,0.45626354217529297,0.0,0.0
33,0.6804078817367554,0.6728403568267822,0.6879753470420837,0.7007238268852234,0.5119729042053223,0.49662280082702637,0.0479111522436142,-0.013509085401892662,0.4983132481575012,0.08405520766973495,0.07075535506010056,0.3879704177379608,0.21481570601463318,0.03453962132334709,1.0,0.010416666977107525,0.03125,0.03125,0.34692859649658203,0.0602358840405941,0.22692444920539856,0.43974047899246216,0.0,0.0,0.33612504601478577,0.05917608365416527,0.199066624045372,0.4248194098472595,0.0,0.0
34,0.683209240436554,0.6752550005912781,0.6911634802818298,0.6969833374023438,0.5124640464782715,0.4984687268733978,0.04988499730825424,-0.006125153973698616,0.49952083826065063,0.13081048429012299,0.05292505398392677,0.4771067202091217,0.22915489971637726,0.07093928009271622,1.0,0.0,0.0416666679084301,0.020833333333333332,0.33157166838645935,0.06365782767534256,0.20745018124580383,0.44035840034484863,0.0,0.0,0.3210962116718292,0.05984822288155556,0.211567223072052,0.42841100692749023,0.0,0.0
35,0.677520751953125,0.6620026230812073,0.6930389404296875,0.6932187676429749,0.5199933648109436,0.5002087354660034,0.08003857731819153,0.0008348440751433372,0.5008676052093506,0.11457672715187073,0.04556167125701904,0.4595710337162018,0.24706172943115234,0.029079940170049667,1.0,0.02083333395421505,0.0625,0.052083333333333336,0.31776586174964905,0.06305929273366928,0.19212588667869568,0.4418187737464905,0.0,0.0,0.3217145502567291,0.05988670885562897,0.1951410174369812,0.4375130832195282,0.0,0.0
36,0.6807303428649902,0.6644864082336426,0.6969742774963379,0.6880255937576294,0.5206639170646667,0.5027559995651245,0.08272954821586609,0.011024324223399162,0.5032052397727966,0.13324713706970215,0.04518761858344078,0.4623316526412964,0.2644985616207123,0.051405638456344604,1.0,0.0,0.0833333358168602,0.0625,0.30345043540000916,0.06796446442604065,0.16767127811908722,0.44245392084121704,0.0,0.0,0.3169049620628357,0.059192825108766556,0.17024345695972443,0.43714216351509094,0.0,0.0
37,0.6724346876144409,0.6450127363204956,0.699856698513031,0.6852843761444092,0.5290845632553101,0.5036131143569946,0.11654917895793915,0.01445275079458952,0.5050758123397827,0.11014614254236221,0.05769655108451843,0.4269507825374603,0.25570157170295715,0.0388973206281662,1.0,0.02083333395421505,0.0520833320915699,0.041666666666666664,0.30145153403282166,0.0658218115568161,0.17591461539268494,0.4404338002204895,0.0,0.0,0.32212498784065247,0.05729047209024429,0.21542778611183167,0.4567374587059021,0.0,0.0
38,0.6692777872085571,0.6362180709838867,0.7023374438285828,0.6837717294692993,0.5348465442657471,0.5049522519111633,0.13977237045764923,0.019809842109680176,0.5069012641906738,0.12878012657165527,0.09230576455593109,0.46526992321014404,0.22723077237606049,0.06180980056524277,1.0,0.0,0.03125,0.010416666666666666,0.3112978935241699,0.056229621171951294,0.19736528396606445,0.43371373414993286,0.0,0.0,0.310724139213562,0.05298522114753723,0.21126103401184082,0.42850908637046814,0.0,0.0
39,0.6640312671661377,0.6199371218681335,0.7081254720687866,0.6797171831130981,0.5434033870697021,0.507264256477356,0.17446357011795044,0.02905959263443947,0.5098495483398438,0.13320763409137726,0.1099775955080986,0.4883308708667755,0.2509932219982147,0.029040740802884102,1.0,0.02083333395421505,0.0833333358168602,0.08333333333333333,0.3199782073497772,0.05314050614833832,0.2323707938194275,0.4435507655143738,0.0,0.0,0.3191373348236084,0.0511709526181221,0.2335040271282196,0.44950565695762634,0.0,0.0
40,0.6686916351318359,0.6222589612007141,0.7151243686676025,0.6757569313049316,0.5392032861709595,0.5090678334236145,0.1574666053056717,0.036276355385780334,0.5120329856872559,0.12213853746652603,0.1124393492937088,0.43293800950050354,0.252486914396286,0.07144197821617126,1.0,0.0,0.03125,0.03125,0.33484122157096863,0.04988797754049301,0.2203609198331833,0.44631218910217285,0.0,0.0,0.3461277186870575,0.040253348648548126,0.2585911452770233,0.4302411675453186,0.0,0.0
41,0.6660767793655396,0.6164316534996033,0.715721845626831,0.673502504825592,0.5425717234611511,0.5092477202415466,0.1710583120584488,0.036995671689510345,0.5136451721191406,0.1176304966211319,0.12147100269794464,0.4410175383090973,0.22878457605838776,0.07418163865804672,1.0,0.0,0.0416666679084301,0.041666666666666664,0.3323941230773926,0.04636338725686073,0.2230159342288971,0.42768755555152893,0.0,0.0,0.3535694181919098,0.0452766977250576,0.2461279034614563,0.44050735235214233,0.0,0.0
42,0.6590129137039185,0.5974472761154175,0.7205784916877747,0.6737388372421265,0.5521013140678406,0.5097688436508179,0.20987951755523682,0.039080940186977386,0.5139617323875427,0.1476726084947586,0.12989269196987152,0.4602011740207672,0.2699284255504608,0.06208964064717293,1.0,0.0,0.0729166641831398,0.010416666666666666,0.35045716166496277,0.04336308687925339,0.24299028515815735,0.4321754276752472,0.0,0.0,0.36503303050994873,0.04763694107532501,0.24515454471111298,0.4495128393173218,0.0,0.0
43,0.6631064414978027,0.6059926748275757,0.7202202081680298,0.6737662553787231,0.5455865859985352,0.5096885561943054,0.1833115965127945,0.03875931352376938,0.5143299698829651,0.12825661897659302,0.14052073657512665,0.45331987738609314,0.26333504915237427,0.05664578080177307,1.0,0.0,0.0625,0.041666666666666664,0.35539674758911133,0.04949883371591568,0.2364569753408432,0.44432076811790466,0.0,0.0,0.36810922622680664,0.05923629552125931,0.24072258174419403,0.47074997425079346,0.0,0.0
44,0.6696825623512268,0.6165937185287476,0.722771406173706,0.6752853989601135,0.5370095372200012,0.5088624358177185,0.14868377149105072,0.03545374795794487,0.5126528739929199,0.13144740462303162,0.120674267411232,0.45019325613975525,0.2553683817386627,0.04852898046374321,1.0,0.010416666977107525,0.0416666679084301,0.03125,0.37609896063804626,0.05719207972288132,0.24453000724315643,0.47918376326560974,0.0,0.0,0.38736844062805176,0.06728200614452362,0.24034735560417175,0.5012094974517822,0.0,0.0
45,0.670683741569519,0.6227468848228455,0.7186206579208374,0.6746973395347595,0.536177396774292,0.5088253617286682,0.14519140124320984,0.03530540317296982,0.5124346017837524,0.13526344299316406,0.10732413828372955,0.4894908368587494,0.23292332887649536,0.06180980056524277,1.0,0.0,0.02083333395421505,0.010416666666666666,0.3790629208087921,0.07149706035852432,0.22488509118556976,0.4948992133140564,0.0,0.0,0.40251001715660095,0.07366696000099182,0.2584337294101715,0.5196598768234253,0.0,0.0
46,0.6854071617126465,0.6522250771522522,0.718589186668396,0.6803324222564697,0.5176706314086914,0.5064412951469421,0.07078394293785095,0.025766637176275253,0.5089803338050842,0.1497809886932373,0.09495925158262253,0.37995076179504395,0.21122360229492188,0.03809778019785881,1.0,0.010416666977107525,0.02083333395421505,0.010416666666666666,0.4026668965816498,0.07447069883346558,0.23850643634796143,0.5227396488189697,0.0,0.0,0.41421568393707275,0.08085054904222488,0.250955194234848,0.5445299744606018,0.0,0.0
47,0.6735821962356567,0.6357752680778503,0.7113891839981079,0.6840620040893555,0.5275555849075317,0.5047182440757751,0.11049245297908783,0.01887352764606476,0.5065563917160034,0.13937143981456757,0.08366312831640244,0.48145779967308044,0.23959724605083466,0.02763579972088337,1.0,0.010416666977107525,0.03125,0.020833333333333332,0.4106430113315582,0.08419080823659897,0.24715952575206757,0.5436087250709534,0.0,0.0,0.41925907135009766,0.09144860506057739,0.24958132207393646,0.5677834749221802,0.0,0.0
48,0.6808537244796753,0.6551398038864136,0.7065675854682922,0.6853753328323364,0.5196250081062317,0.503706157207489,0.07868912816047668,0.014824988320469856,0.5067678093910217,0.14638368785381317,0.1095624640583992,0.4051222801208496,0.219601571559906,0.05278215929865837,1.0,0.0,0.03125,0.020833333333333332,0.41728150844573975,0.09344381839036942,0.24285775423049927,0.5652261972427368,0.0,0.0,0.43093279004096985,0.09912814944982529,0.2467401623725891,0.6015539169311523,0.0,0.0
49,0.6688966155052185,0.6322022080421448,0.7055910229682922,0.6877825856208801,0.5312917232513428,0.5022537708282471,0.12555737793445587,0.009015082381665707,0.506177544593811,0.14689412713050842,0.11686913669109344,0.46301746368408203,0.25491228699684143,0.0388973206281662,1.0,0.010416666977107525,0.0416666679084301,0.03125,0.42892754077911377,0.09765255451202393,0.27886801958084106,0.5846012234687805,0.0,0.0,0.4393552839756012,0.10905668139457703,0.2565055787563324,0.6291396021842957,0.0,0.0
50,0.6797237992286682,0.6535411477088928,0.7059064507484436,0.6967982053756714,0.5163071155548096,0.498191237449646,0.0653112605214119,-0.0072351377457380295,0.5001801252365112,0.1934366524219513,0.06980220973491669,0.41818180680274963,0.23970183730125427,0.029079940170049667,1.0,0.010416666977107525,0.0416666679084301,0.020833333333333332,0.4350942075252533,0.11145370453596115,0.268465518951416,0.6204802989959717,0.0,0.0,0.4478504955768585,0.11880343407392502,0.27199724316596985,0.6431294679641724,0.0,0.0
51,0.6806975603103638,0.6683333516120911,0.6930617094039917,0.7028006315231323,0.5106790661811829,0.4949992299079895,0.04278888925909996,-0.020003847777843475,0.496906042098999,0.1603131741285324,0.06985250860452652,0.42815932631492615,0.21562409400939941,0.046621378511190414,1.0,0.010416666977107525,0.03125,0.03125,0.4481445550918579,0.11514148116111755,0.26000162959098816,0.6471164226531982,0.0,0.0,0.455818772315979,0.13295729458332062,0.26116836071014404,0.6669546961784363,0.0,0.0
52,0.6769062280654907,0.6676735281944275,0.686138927936554,0.7103941440582275,0.5120868682861328,0.49113160371780396,0.048518069088459015,-0.03547735512256622,0.4934166669845581,0.17994335293769836,0.07181316614151001,0.40160322189331055,0.23298601806163788,0.02763579972088337,1.0,0.010416666977107525,0.0520833320915699,0.03125,0.45843860507011414,0.12365957349538803,0.2726357877254486,0.6528797745704651,0.0,0.0,0.4628249406814575,0.14216747879981995,0.22937916219234467,0.6980949640274048,0.0,0.0
53,0.6679183840751648,0.656111478805542,0.6797252893447876,0.7139493227005005,0.5212220549583435,0.4900333881378174,0.08503812551498413,-0.03987208381295204,0.49176016449928284,0.17717836797237396,0.08381066471338272,0.46098706126213074,0.2674867808818817,0.04468752071261406,1.0,0.010416666977107525,0.0520833320915699,0.041666666666666664,0.4651223421096802,0.13502125442028046,0.24654990434646606,0.6865957975387573,0.0,0.0,0.4724074602127075,0.13894912600517273,0.24906092882156372,0.6916753053665161,0.0,0.0
54,0.6713994741439819,0.6650708317756653,0.6777280569076538,0.7215939164161682,0.5135664343833923,0.4856032729148865,0.05437709018588066,-0.05760292336344719,0.4869917333126068,0.20412875711917877,0.04509478807449341,0.4334990680217743,0.23728233575820923,0.04852898046374321,1.0,0.010416666977107525,0.02083333395421505,0.020833333333333332,0.4696298837661743,0.14564242959022522,0.22044438123703003,0.7103137373924255,0.0,0.0,0.47642508149147034,0.15021514892578125,0.22176124155521393,0.7209362983703613,0.0,0.0
55,0.6684041023254395,0.6710391640663147,0.665769100189209,0.7313984632492065,0.5113478899002075,0.4810337722301483,0.04549305513501167,-0.07590140402317047,0.48309093713760376,0.1788293719291687,0.07736411690711975,0.4077325761318207,0.2303694486618042,0.03804941847920418,1.0,0.010416666977107525,0.03125,0.010416666666666666,0.47705593705177307,0.14679045975208282,0.2410878688097,0.706780731678009,0.0,0.0,0.48215988278388977,0.15921463072299957,0.2360771894454956,0.7102090120315552,0.0,0.0
