step,loss,score_mean,score_std,w_l0_q0_RX,w_l0_q0_RY,w_l0_q0_RZ,w_l0_q1_RX,w_l0_q1_RY,w_l0_q1_RZ,w_l0_q2_RX,w_l0_q2_RY,w_l0_q2_RZ,w_l0_q3_RX,w_l0_q3_RY,w_l0_q3_RZ,w_l0_q4_RX,w_l0_q4_RY,w_l0_q4_RZ,w_l0_q5_RX,w_l0_q5_RY,w_l0_q5_RZ,w_l1_q0_RX,w_l1_q0_RY,w_l1_q0_RZ,w_l1_q1_RX,w_l1_q1_RY,w_l1_q1_RZ,w_l1_q2_RX,w_l1_q2_RY,w_l1_q2_RZ,w_l1_q3_RX,w_l1_q3_RY,w_l1_q3_RZ,w_l1_q4_RX,w_l1_q4_RY,w_l1_q4_RZ,w_l1_q5_RX,w_l1_q5_RY,w_l1_q5_RZ
13,0.2163211334474982,0.53961878116352,0.06610799502674725,0.152779681119338,-0.5212358091642759,0.3749595331728279,0.4711944261791295,-0.9793790480884363,-0.65050926193197,0.06518380589708853,-0.15761810321474798,-0.00795048003087697,-0.429702423769852,0.4378942911676817,0.3884883509145687,0.029761031121899813,0.5615786931037625,0.23840554443037543,-0.43139297870695553,0.17938434051470029,-0.4672134977933507,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.339095584929905,0.6050419685391035,-0.07726474103440108,-0.21222127528145612,-0.17408803443141768,0.26615459277667436,0.18278476261151755,0.20830631658873747,0.21541050150394137,1.0758366909795394,-0.2059440728933595,-0.25612136453576867,-0.41151704879118617,0.3070471342865289,0.5644861463604458
14,0.2424106756235395,0.5093524744989174,0.04093508990602937,0.1533475811608655,-0.521438211670349,0.37550581868793725,0.47129223911500867,-0.9790671435898044,-0.6505108414942529,0.06483847571330886,-0.15851120344245884,-0.00780630783470612,-0.4293707697162045,0.43977972821797745,0.3888365212822236,0.029402175741053027,0.5611114965251349,0.23932202582271161,-0.43041896607439156,0.17966776616093663,-0.4681667595899964,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.34003712440829376,0.6062818857270951,-0.07726474103440108,-0.21299471646251708,-0.17474829357817864,0.26615459277667436,0.18216158998146698,0.2052459107198495,0.21541050150394137,1.077066846349183,-0.20645541432405387,-0.25612136453576867,-0.41191076448947644,0.30522462599900935,0.5644861463604458
15,0.2302353160890222,0.5230112856201468,0.05212564314722949,0.15355131597379879,-0.5212249039173168,0.37570752358831744,0.47086195584818413,-0.9789916917282587,-0.65098081537995,0.06493747341514204,-0.15909009763951432,-0.007637035200585548,-0.42979095751437313,0.4397236317929978,0.38845718594205325,0.029067296176183515,0.5604108301063843,0.23968378731099535,-0.43207194675480304,0.17858214770774217,-0.4660805548144774,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.34015766549690685,0.6065721284876137,-0.07726474103440108,-0.2125383242922595,-0.17483839925518352,0.26615459277667436,0.18099038773368417,0.2052631963915416,0.21541050150394137,1.077903795226077,-0.20708898190114236,-0.25612136453576867,-0.41256006244164983,0.30468120055295983,0.5644861463604458
16,0.23828151595669614,0.5134054605469784,0.03882358007035874,0.1539521924769416,-0.5216811084540421,0.37606904214060843,0.47125492057170737,-0.9801554149016337,-0.65118838244744,0.06486225003244483,-0.16026342357006299,-0.007487041820801066,-0.42965963717111205,0.4386512959394168,0.3886910479340249,0.029245638354670547,0.5604531342259155,0.23925192666861061,-0.43225684725714053,0.18023325055065248,-0.4652669959335744,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.34002848934575286,0.6078902765318048,-0.07726474103440108,-0.21240631623343056,-0.17446912138175222,0.26615459277667436,0.18174242895346054,0.20458096160381367,0.21541050150394137,1.0758467725706005,-0.20687608940695623,-0.25612136453576867,-0.41255304791451186,0.30344764105486455,0.5644861463604458
17,0.2350669814634384,0.5174964225082292,0.04751083461851776,0.15385866260838385,-0.5207449016896422,0.37606601772871845,0.47069708410722694,-0.982036716569416,-0.6519695863328306,0.06501383927602047,-0.16065802059010917,-0.0076180840759600766,-0.4294201295028108,0.4386394560522716,0.3886055629647721,0.03001921380298926,0.559808960230834,0.23958313082850569,-0.4328711780087677,0.1796549230951565,-0.46449326365410654,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.33920482645331407,0.6059089462036096,-0.07726474103440108,-0.2124060044446958,-0.17383704507893488,0.26615459277667436,0.18317371353080045,0.20444249215487056,0.21541050150394137,1.074228056810489,-0.20666438380429392,-0.25612136453576867,-0.4121087762608701,0.30222919224682276,0.5644861463604458
18,0.23777592881241622,0.5135762636768162,0.03417422700787793,0.15401413797613372,-0.5200042922343525,0.37637549497251316,0.47060347069023367,-0.9813994544158838,-0.6519896982182409,0.06474327559048067,-0.15941473482969898,-0.00742887175181041,-0.4299127725665857,0.43861785334233966,0.3882888147749994,0.030732624140793238,0.5581728302302176,0.23963352473371338,-0.4336140556413893,0.1823166449331014,-0.4655926814126062,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.33923371471979213,0.605902864082007,-0.07726474103440108,-0.21335128611033463,-0.174108508772158,0.26615459277667436,0.18321313668014452,0.20666907312916397,0.21541050150394137,1.076141160484043,-0.20640476359741572,-0.25612136453576867,-0.41132504815705073,0.3023931508946243,0.5644861463604458
19,0.23773097560808892,0.5181566360588906,0.07455164969157672,0.15432042206331398,-0.5191827545787497,0.3767808020512635,0.4714970209816646,-0.9808666818502703,-0.6516718849132556,0.06468735360485431,-0.15967009206798735,-0.007523957877283235,-0.429825029904115,0.43600720729464426,0.3883752338928678,0.030939003182443758,0.5585775628303516,0.23945468860971483,-0.434144274418381,0.1823474390209851,-0.4664784207868672,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3399703872214129,0.6071757756824953,-0.07726474103440108,-0.21375875756285667,-0.17388413622295473,0.26615459277667436,0.1841180066168322,0.20724288128196988,0.21541050150394137,1.0790771759710696,-0.20593731097727316,-0.25612136453576867,-0.41182887632608667,0.30260036160393056,0.5644861463604458
20,0.23141091935291994,0.5207967668609472,0.042132896095682416,0.15459333611413126,-0.5194166677504872,0.3770251681596335,0.4713759882678944,-0.9783446993351597,-0.6517190356474222,0.06449099340450104,-0.15714920748336778,-0.007187292236707008,-0.430028911963527,0.4340441560186819,0.38803582540795256,0.029665991471451044,0.5581263942450776,0.24047790368201485,-0.43320265158531346,0.18204439848533563,-0.4650661084955387,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3416717427120955,0.6063538427911546,-0.07726474103440108,-0.21426632234451912,-0.17573521580239332,0.26615459277667436,0.18361864809885084,0.20980286705655818,0.21541050150394137,1.081293401220163,-0.20585512992141872,-0.25612136453576867,-0.41261058835164544,0.30302707059469175,0.5644861463604458
21,0.24085803317600207,0.5097285212457606,0.022179056269182276,0.15469288316171725,-0.5189135056198309,0.377147147437922,0.47146036627675847,-0.9786214847122976,-0.6518308915383425,0.06454904143958708,-0.15696027373467322,-0.006844717055139996,-0.4307536328086222,0.43439544254086704,0.38785544248658843,0.029322655507943895,0.5591921076722378,0.24024795688879713,-0.4331786356095283,0.18310918493481035,-0.46580462406427314,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.34172094800498665,0.6051643391527033,-0.07726474103440108,-0.21519988468776466,-0.17644645509404955,0.26615459277667436,0.18327717272955407,0.207751544179645,0.21541050150394137,1.082854506101596,-0.2056892896691141,-0.25612136453576867,-0.41223568522850496,0.3036804268664145,0.5644861463604458
22,0.23302665883758822,0.5230903600809997,0.0747251926925881,0.15455286299576393,-0.5189710301467054,0.3767705689675621,0.4712125505378564,-0.9796593890141838,-0.6523115406499717,0.06460841206673787,-0.1565114566304784,-0.007043375596545662,-0.4304146467700091,0.43166291127036666,0.38836843487624173,0.029618646431661337,0.5587306575576195,0.239788548085398,-0.4347616278142663,0.182126776309452,-0.4642899181237197,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3416981226211562,0.6077790138464302,-0.07726474103440108,-0.21525952138583773,-0.17585177958283946,0.26615459277667436,0.18484987785571144,0.20769560675418705,0.21541050150394137,1.08147237728365,-0.2036958773491507,-0.25612136453576867,-0.4129695696072387,0.302416661175769,0.5644861463604458
23,0.24018330376177416,0.5103811933838587,0.021371200475008616,0.155145214187242,-0.5183819229096969,0.37703868058200424,0.47115365535219966,-0.9822871870158294,-0.6537430446879546,0.06447670484799337,-0.15725053094512925,-0.00713918280580126,-0.4320759344194042,0.4341562448185625,0.3883254012744722,0.02966743952309517,0.5591655832289686,0.24030356576571435,-0.4343473687166949,0.18156244280777017,-0.46268554104252735,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.34241322086712384,0.6081341776227492,-0.07726474103440108,-0.21643366248735244,-0.176238356449169,0.26615459277667436,0.18313689139523665,0.20619356292394792,0.21541050150394137,1.082333949531988,-0.2041952932316009,-0.25612136453576867,-0.4119824002860945,0.3035391194734564,0.5644861463604458
24,0.20875277842440193,0.5454370037182327,0.046100553624622294,0.15526993384615517,-0.518549224445838,0.3776638206245471,0.4703352254458285,-0.9810080114754844,-0.6541339734845641,0.06459625455730869,-0.15670689879710636,-0.006786256558251159,-0.432455482621257,0.4361559390004891,0.3885424179134035,0.029814438214321327,0.5574943650863695,0.24029331716001248,-0.43556018772276506,0.179682512412819,-0.46298336283174985,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3430877556787247,0.6066026733647248,-0.07726474103440108,-0.21724051027805413,-0.17618826253020076,0.26615459277667436,0.1822511380150812,0.20643694228108925,0.21541050150394137,1.085848495552618,-0.20398200637930997,-0.25612136453576867,-0.41181122515747587,0.3023698380589563,0.5644861463604458
25,0.23984546396487053,0.5117383178279487,0.038026226834051796,0.15556577715999204,-0.5196529282803451,0.37801085944443663,0.4696817479255419,-0.9796555465827593,-0.6543791031871542,0.06444401379756487,-0.15516449118803502,-0.00754796651813919,-0.4319875330930631,0.43886932240380033,0.3885035975599886,0.028571035413475946,0.5570455400451138,0.2411729372748787,-0.436508920072616,0.18020138260068005,-0.46298086630396235,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3434297084619108,0.6058781912115875,-0.07726474103440108,-0.21723767699475632,-0.1759799202932966,0.26615459277667436,0.1812335396261836,0.20214374405337468,0.21541050150394137,1.0855400638084494,-0.2050947016888845,-0.25612136453576867,-0.4114097676353089,0.30305861710660575,0.5644861463604458
26,0.2030381276214536,0.5535839944090394,0.061244410166995195,0.15564496638865155,-0.5181737188160996,0.37761474722501565,0.46899272799780817,-0.9788319130443988,-0.6543966503781425,0.0645533587978843,-0.15540069212060065,-0.007801770187581845,-0.4318737192650412,0.44125123393924154,0.3882408842988547,0.029383683152202248,0.5583592829455256,0.24077199384591477,-0.43611404708488644,0.18160555421346988,-0.4625179921407037,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.34308932434653766,0.6057398472760336,-0.07726474103440108,-0.21730293619663296,-0.17588283816662414,0.26615459277667436,0.1812354895489833,0.20102181812508785,0.21541050150394137,1.0838381972097306,-0.20557642257259862,-0.25612136453576867,-0.4120770662634634,0.3034937679595831,0.5644861463604458
27,0.2327595535366511,0.5191286814698939,0.03901703197999473,0.15639954033741113,-0.5194504701713077,0.3780101453079368,0.46895591604837283,-0.9756621905841738,-0.6545968406717463,0.06507024690975904,-0.15449754025353238,-0.007901180011373512,-0.4333692046615494,0.4390715287631878,0.3890539602095217,0.028790839513613373,0.5575122967841151,0.2412924774592028,-0.43549187991938554,0.18170060096274837,-0.4627961966879718,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.34429151956532866,0.6074579569343086,-0.07726474103440108,-0.2191974681645424,-0.17710063675737703,0.26615459277667436,0.18167227413162151,0.20157919213094036,0.21541050150394137,1.0908273162476894,-0.20618932920434185,-0.25612136453576867,-0.4144382433525426,0.30381826475396684,0.5644861463604458
28,0.22894715221927425,0.5245472028699973,0.053775367497376644,0.15620728753172844,-0.5188627453050586,0.37759487214949666,0.4685344667889697,-0.9739708771053682,-0.6543992849708852,0.06452162266735566,-0.15528859261277625,-0.00846115150502808,-0.4332813846807629,0.43870349730781966,0.388947521644998,0.02896501522580126,0.5570875715158738,0.24082857863716137,-0.4361243379696145,0.18147226315748166,-0.46318281181838244,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.34440212677597376,0.6086604729153319,-0.07726474103440108,-0.21917240700418336,-0.17667795512471982,0.26615459277667436,0.18104829032052297,0.20223136298614525,0.21541050150394137,1.0930752575354248,-0.20583185117537928,-0.25612136453576867,-0.4158478980581537,0.303237066316327,0.5644861463604458
29,0.2325300597560726,0.5189075146551478,0.03286457870285066,0.1565798326863932,-0.5199771434074724,0.3778392607148293,0.46866306644302147,-0.973025721019044,-0.6545435386926887,0.06412840730375033,-0.1544333813065154,-0.00852887153378566,-0.4334073363231472,0.4390149921595232,0.38899559076818924,0.028084016993755234,0.5562621701288808,0.24228730699352466,-0.4333882338443437,0.1829640076760111,-0.4642730178009575,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.34442947142445857,0.6085893336948707,-0.07726474103440108,-0.2189697893752405,-0.17595699835021794,0.26615459277667436,0.18207542973474553,0.20154388219654798,0.21541050150394137,1.0923421102749769,-0.20504388960213243,-0.25612136453576867,-0.41453460485465987,0.30364163434473457,0.5644861463604458
30,0.22816497590834323,0.5263100562331993,0.061504579591388414,0.15684808654767862,-0.519324587119859,0.3778880785654644,0.4685628666604615,-0.9733666250215889,-0.6545807450750917,0.06405790348131286,-0.1545651091752748,-0.00868812070862722,-0.43391994801313605,0.4389901633028839,0.38935225031486137,0.02779001640471043,0.5563827537264955,0.24280668604852815,-0.4351303410765786,0.18308233884159295,-0.4624783831287905,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3438011408002755,0.6089759751801098,-0.07726474103440108,-0.21875072837826823,-0.17523693563349604,0.26615459277667436,0.18310131142105252,0.20092673790908594,0.21541050150394137,1.0936138038875254,-0.20524405248967392,-0.25612136453576867,-0.4148829829692505,0.30307043863861843,0.5644861463604458
31,0.20857223607701045,0.5492051752066072,0.07318648936160912,0.15672627698531919,-0.5188957886536698,0.3775956821003158,0.4684339627853927,-0.9731075415403083,-0.654846687668398,0.06419344307228171,-0.15487704333038343,-0.008726126867355693,-0.43410956592611516,0.43753433194584135,0.3893986323431817,0.027602537729441504,0.5559711142761057,0.2421803184661339,-0.43472358795822835,0.1847006240684753,-0.46200888627312636,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3443825463633755,0.6103802548413615,-0.07726474103440108,-0.2180866235125695,-0.17526005520833457,0.26615459277667436,0.18402208421762128,0.20101725512192653,0.21541050150394137,1.0936482591366148,-0.20610946827754267,-0.25612136453576867,-0.41606033707295315,0.304858964292162,0.5644861463604458
32,0.21737488841938551,0.5373279081626722,0.05752759400176328,0.15671393365279468,-0.5174293031195344,0.37745427857453995,0.46789016160265673,-0.9700581592239849,-0.6545409536708842,0.06417012115497182,-0.155072268165767,-0.008601356962875943,-0.43521888827209415,0.4369839310579793,0.3896734163554615,0.027376307456242702,0.5564618189026322,0.24266222028226403,-0.4345297737984331,0.1844813604995276,-0.459795746053123,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3445061459360515,0.6091260223828087,-0.07726474103440108,-0.21825767394239043,-0.17764450055913772,0.26615459277667436,0.18367786381851595,0.20191563920290678,0.21541050150394137,1.0953460838239093,-0.20645103119908192,-0.25612136453576867,-0.4174117834379654,0.30637422363350975,0.5644861463604458
33,0.2353890196719651,0.5163077601316957,0.03782640610125201,0.15677220010322637,-0.5179709778736848,0.37696531844107556,0.46810548287604714,-0.9700474919460245,-0.6544815607894098,0.06422521466689461,-0.15648985851945232,-0.008988506464598887,-0.4360290054087751,0.43755703051903755,0.39004867018248585,0.026487516645608424,0.5576231096955833,0.2424169564987474,-0.43286631410159104,0.1832842534072693,-0.4592317526115198,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3448175964974702,0.6077449774319509,-0.07726474103440108,-0.21915341934014407,-0.17766034448995632,0.26615459277667436,0.18316890390150672,0.20275294661744925,0.21541050150394137,1.0951206387619976,-0.20779186357907384,-0.25612136453576867,-0.4169860144788716,0.30779856599244215,0.5644861463604458
34,0.23357461576835742,0.5199890072069984,0.056250002664969226,0.15671400602395505,-0.5171379457752986,0.37693573491203464,0.467904712648444,-0.9691473019597199,-0.6541707033823771,0.06423895744649764,-0.15657749294828405,-0.009014334474529437,-0.4358711192572817,0.4379230193650933,0.3903038856224773,0.02696156018107329,0.5578012862701326,0.24238382570255723,-0.43289935864534196,0.18295041075008805,-0.4587826675156772,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.3442670743340093,0.6075117870011314,-0.07726474103440108,-0.21956689555697992,-0.1771382836622958,0.26615459277667436,0.1841273861034118,0.20171161156204354,0.21541050150394137,1.093884461952438,-0.20769223099595446,-0.25612136453576867,-0.4164036926780173,0.30893234666247754,0.5644861463604458
35,0.23570759750341536,0.5170620589551957,0.04978496598902226,0.15613368878626108,-0.5198519840620698,0.37680716130234904,0.4670693169820382,-0.9682575995259092,-0.6539024431990267,0.06454081469447516,-0.15778504839743093,-0.008990128990104538,-0.4361783905925438,0.43805272605529577,0.39025627767545673,0.02758754299560947,0.5585140989145649,0.24185990442285976,-0.43217173299875017,0.18287095496080427,-0.4588408935648847,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.34335596604413804,0.6056037963163491,-0.07726474103440108,-0.220304988804846,-0.17716884129729404,0.26615459277667436,0.18531311699895042,0.20367030057132796,0.21541050150394137,1.0926520985879649,-0.20768386026802785,-0.25612136453576867,-0.41598794962409114,0.3079221619139419,0.5644861463604458
