noise0,noise1,q0_bloch_x,q0_bloch_y,q0_bloch_z,q1_bloch_x,q1_bloch_y,q1_bloch_z,exp_XX_q0,exp_XX_q1,exp_XY_q0,exp_XY_q1,exp_XZ_q0,exp_XZ_q1,exp_YX_q0,exp_YX_q1,exp_YY_q0,exp_YY_q1,exp_YZ_q0,exp_YZ_q1,exp_ZX_q0,exp_ZX_q1,exp_ZY_q0,exp_ZY_q1,exp_ZZ_q0,exp_ZZ_q1
0.8975979010256552,4.487989505128276,-0.6203730209279298,-0.1698651854124677,0.6725055729230637,-0.8690922344781811,-0.09886188479694066,-0.31762497953900676,-0.6203730209279297,-0.869092234478181,-0.6203730209279297,-0.09886188479694069,-0.6203730209279297,-0.31762497953900676,-0.16986518541246765,-0.869092234478181,-0.16986518541246765,-0.09886188479694069,-0.16986518541246765,-0.31762497953900676,0.6725055729230637,-0.869092234478181,0.6725055729230637,-0.09886188479694069,0.6725055729230637,-0.31762497953900676
0.8975979010256552,4.9367884556411035,-0.6999659433769756,-0.19165863237620656,0.6725055729230637,-0.9805954567111898,-0.12851967634273187,-0.029399692764519147,-0.6999659433769756,-0.9805954567111898,-0.6999659433769756,-0.12851967634273187,-0.6999659433769756,-0.029399692764519147,-0.1916586323762065,-0.9805954567111898,-0.1916586323762065,-0.12851967634273187,-0.1916586323762065,-0.029399692764519147,0.6725055729230637,-0.9805954567111898,0.6725055729230637,-0.12851967634273187,0.6725055729230637,-0.029399692764519147
0.8975979010256552,5.385587406153931,-0.6409220262212753,-0.17549173665896595,0.6725055729230639,-0.8978797225284915,-0.1327225697984523,0.2646485637255516,-0.6409220262212753,-0.8978797225284915,-0.6409220262212753,-0.13272256979845232,-0.6409220262212753,0.26464856372555146,-0.1754917366589659,-0.8978797225284915,-0.1754917366589659,-0.13272256979845232,-0.1754917366589659,0.26464856372555146,0.6725055729230638,-0.8978797225284915,0.6725055729230638,-0.13272256979845232,0.6725055729230638,0.26464856372555146
0.8975979010256552,5.834386356666759,-0.4549356413796386,-0.12456655023150945,0.6725055729230638,-0.6373278975268768,-0.11063813057009086,0.5062799264681417,-0.4549356413796386,-0.6373278975268768,-0.4549356413796386,-0.11063813057009059,-0.4549356413796386,0.5062799264681417,-0.12456655023150937,-0.6373278975268768,-0.12456655023150937,-0.11063813057009059,-0.12456655023150937,0.5062799264681417,0.6725055729230638,-0.6373278975268768,0.6725055729230638,-0.11063813057009059,0.6725055729230638,0.5062799264681417
0.8975979010256552,6.283185307179586,-0.17884367334327247,-0.048969430822219814,0.6725055729230638,-0.2505454661063468,-0.06664045269469733,0.6476363406578918,-0.17884367334327256,-0.25054546610634654,-0.17884367334327256,-0.0666404526946972,-0.17884367334327256,0.6476363406578918,-0.048969430822219606,-0.25054546610634654,-0.048969430822219606,-0.0666404526946972,-0.048969430822219606,0.6476363406578918,0.6725055729230638,-0.25054546610634654,0.6725055729230638,-0.0666404526946972,0.6725055729230638,0.6476363406578918
1.3463968515384828,0.0,-0.22895857182930032,-0.07223805236627304,0.2859466324092727,-0.2505454661063465,-0.028335249249240274,0.2753723360715924,-0.22895857182930018,-0.2505454661063464,-0.22895857182930018,-0.02833524924924047,-0.22895857182930018,0.2753723360715924,-0.07223805236627312,-0.2505454661063464,-0.07223805236627312,-0.02833524924924047,-0.07223805236627312,0.2753723360715924,0.2859466324092727,-0.2505454661063464,0.2859466324092727,-0.02833524924924047,0.2859466324092727,0.2753723360715924
1.3463968515384828,0.4487989505128276,0.1698468975785007,0.05358790013187266,0.28594663240927304,0.1858605676150386,-0.004015472070870995,0.280935639664413,0.1698468975785007,0.18586056761503866,0.1698468975785007,-0.00401547207087094,0.1698468975785007,0.2809356396644129,0.053587900131872424,0.18586056761503866,0.053587900131872424,-0.00401547207087094,0.053587900131872424,0.2809356396644129,0.2859466324092729,0.18586056761503866,0.2859466324092729,-0.00401547207087094,0.2859466324092729,0.2809356396644129
1.3463968515384828,0.8975979010256552,0.53501210588538,0.16880011179643542,0.28594663240927326,0.5854546364899912,0.021099618597667444,0.2308561943721838,0.5350121058853798,0.5854546364899911,0.5350121058853798,0.021099618597667513,0.5350121058853798,0.2308561943721838,0.16880011179643534,0.5854546364899911,0.16880011179643534,0.021099618597667513,0.16880011179643534,0.2308561943721838,0.28594663240927326,0.5854546364899911,0.28594663240927326,0.021099618597667513,0.28594663240927326,0.2308561943721838
1.3463968515384828,1.3463968515384828,0.7942116051287795,0.25057939112219973,0.2859466324092729,0.8690922344781808,0.04203567103309754,0.13505284851912092,0.7942116051287793,0.8690922344781805,0.7942116051287793,0.04203567103309752,0.7942116051287793,0.13505284851912092,0.2505793911221996,0.8690922344781805,0.2505793911221996,0.04203567103309752,0.2505793911221996,0.13505284851912092,0.2859466324092728,0.8690922344781805,0.2859466324092728,0.04203567103309752,0.2859466324092728,0.13505284851912092
1.3463968515384828,1.7951958020513104,0.8961077556102993,0.28272834888165627,0.2859466324092729,0.9805954567111896,0.054646043286749345,0.012500629702355437,0.8961077556102992,0.9805954567111894,0.8961077556102992,0.054646043286749324,0.8961077556102992,0.012500629702355381,0.2827283488816562,0.9805954567111894,0.2827283488816562,0.054646043286749324,0.2827283488816562,0.012500629702355381,0.28594663240927304,0.9805954567111894,0.28594663240927304,0.054646043286749324,0.28594663240927304,0.012500629702355381
